126520041	qijin zhang	185592680	chemistry	0	0	1	2	2	3	5	6	7	7	8
126520041	qinghua shi	86803240	biology	2	2	3	4	4	5	5	5	7	7	8
126520041	qun wang	121332964	physics	4	5	6	6	6	7	7	9	10	10	11
126520041	qunke xia	127313418	geology	5	6	6	7	8	9	11	12	13	14	17
126520041	shao xueguang	185592680	chemistry	1	2	3	4	5	6	9	9	10	12	13
126520041	shiqiang wei	185592680	chemistry	3	3	4	4	5	6	7	8	10	13	15
126520041	su yucai	33923547	mathematics	1	1	2	2	3	3	5	6	7	8	9
126520041	tian zhigang	71924100	medicine	0	0	0	1	1	1	2	3	6	7	11
126520041	wenbin wu	185592680	chemistry	6	7	7	8	8	9	9	9	9	10	11
126520041	xie zhouqing	127313418	geology	4	5	6	8	9	11	12	13	15	17	18
126520041	yongfei zheng	127313418	geology	0	1	1	2	2	2	3	3	3	4	5
126520041	zhao zifu	127313418	geology	9	14	18	20	23	27	28	32	33	36	39
135714990	jijun xiong	121332964	physics	3	4	4	5	7	8	9	10	11	11	11
139660479	chen xiaohong	41008148	computer science	1	1	1	1	1	1	1	1	1	1	2
139660479	chunhua yang	41008148	computer science	1	1	2	3	3	4	5	6	7	9	10
139660479	huaming yang	185592680	chemistry	6	7	10	11	13	16	17	20	21	24	30
139660479	luo xianghang	71924100	medicine	5	7	10	11	14	14	15	18	20	23	24
139759216	ji yuefeng	41008148	computer science	0	0	0	0	1	1	1	1	2	2	2
139759216	tao xiaofeng	127413603	engineering	2	2	3	4	5	6	6	8	8	10	10
141649914	chen yiwang	185592680	chemistry	9	10	12	13	15	17	21	26	31	32	32
143413998	shusheng zhang	185592680	chemistry	2	4	7	11	13	17	21	26	32	35	39
143593769	feng qian	41008148	computer science	0	0	0	0	2	4	4	5	6	8	10
143593769	feng yaoyu	71924100	medicine	2	5	7	8	11	16	19	22	26	26	26
143593769	jiaping lin	185592680	chemistry	1	3	4	5	6	9	11	14	17	19	21
143593769	linyong zhu	185592680	chemistry	1	2	4	5	8	10	12	15	17	17	17
146620803	huang shaoming	185592680	chemistry	2	2	3	3	3	5	8	11	15	21	27
148099405	wang yi	121332964	physics	0	0	0	0	0	1	2	4	7	7	7
149594827	jiao licheng	41008148	computer science	1	1	1	1	2	3	4	5	7	9	12
149594827	li zhiwu	41008148	computer science	2	3	5	8	10	11	15	19	22	24	28
149594827	yang yintang	127413603	engineering	0	0	1	1	1	2	2	4	4	6	8
151075929	huang yuesheng	185592680	chemistry	2	3	3	3	3	3	4	4	4	4	5
151075929	jiang jianxin	71924100	medicine	1	2	2	3	3	3	3	3	4	4	5
151075929	liangming liu	71924100	medicine	0	0	0	2	2	2	3	4	5	6	7
151075929	yin zhengqin	71924100	medicine	0	0	0	0	0	0	0	0	0	0	0
153473198	cui xiang	127413603	engineering	1	1	1	1	1	2	4	4	5	5	6
154099455	chuansong wu	185592680	chemistry	0	0	0	0	0	0	0	0	0	0	0
154099455	chunhong ma	71924100	medicine	6	8	10	14	16	19	21	24	26	26	26
154099455	hu xijun	33923547	mathematics	0	2	2	2	2	3	4	5	6	6	6
154099455	huaijin zhang	121332964	physics	10	11	13	16	17	20	23	25	27	29	31
154099455	li yuezhong	185592680	chemistry	1	1	2	2	4	6	6	8	9	10	11
154099455	liu xiangfa	185592680	chemistry	0	2	3	3	4	5	5	6	7	8	11
154099455	liu yungang	127413603	engineering	2	3	4	6	7	9	9	12	13	14	14
154099455	liu zhanqiang	127413603	engineering	4	4	6	6	7	9	11	13	16	17	17
154099455	longwei yin	185592680	chemistry	5	6	7	8	9	10	14	16	17	19	24
154099455	shishen yan	121332964	physics	3	3	4	6	9	11	13	14	17	19	22
154099455	si zongguo	121332964	physics	6	8	10	11	11	12	12	13	15	15	15
154099455	yuzhong zhang	185592680	chemistry	2	3	5	8	8	10	13	17	19	22	25
156144747	daping yang	71924100	medicine	0	0	0	0	0	0	0	0	1	1	1
157773358	chen hao	71924100	medicine	1	2	2	2	2	3	3	3	3	3	3
157773358	chen wen	71924100	medicine	0	0	0	0	1	2	4	6	7	9	10
157773358	chengxin wang	185592680	chemistry	4	6	6	6	7	8	10	11	13	15	20
157773358	dan xie	71924100	medicine	6	10	12	13	17	20	25	28	32	34	38
157773358	deng shaozhi	185592680	chemistry	4	5	6	8	11	13	14	15	16	18	21
157773358	fan wang	41008148	computer science	1	2	2	4	4	5	6	7	8	10	11
157773358	fan zhong	121332964	physics	2	2	2	2	3	3	3	3	3	3	4
157773358	gangfeng ouyang	185592680	chemistry	7	8	10	13	17	20	23	25	29	31	33
157773358	gu jieruo	71924100	medicine	0	0	0	0	0	0	0	1	1	1	1
157773358	guo xianping	33923547	mathematics	3	4	5	6	7	9	10	10	12	12	14
157773358	he mingguang	71924100	medicine	3	3	6	8	11	12	19	22	24	27	30
157773358	hongbin wang	185592680	chemistry	2	4	5	7	8	9	10	12	13	13	13
157773358	hongbing ji	185592680	chemistry	1	2	4	5	7	9	12	16	20	20	20
157773358	hu jianxun	33923547	mathematics	1	1	1	2	2	2	3	3	4	4	4
157773358	jia weihua	71924100	medicine	0	0	0	0	0	0	0	0	0	0	0
157773358	jingxuan pan	71924100	medicine	2	2	3	3	4	7	10	11	12	14	16
157773358	lixin yan	33923547	mathematics	1	2	3	3	3	5	6	8	8	8	10
157773358	lu tongbu	185592680	chemistry	4	4	5	6	7	9	12	13	15	17	20
157773358	mao zongwan	185592680	chemistry	2	3	4	5	6	7	8	10	11	12	14
157773358	peng xiang	71924100	medicine	3	4	5	6	8	8	9	12	13	13	13
157773358	qiang zhang	127313418	geology	4	4	6	9	12	15	17	20	24	24	24
157773358	qingjiong zhang	86803240	biology	2	2	2	2	3	6	6	8	11	14	14
157773358	qiu rongliang	185592680	chemistry	2	3	5	7	10	12	16	19	22	26	29
157773358	shuai xintao	185592680	chemistry	0	2	4	6	10	14	18	20	24	27	29
157773358	wang xuemei	127313418	geology	5	5	6	8	11	13	15	18	21	21	21
157773358	wu zhongkai	71924100	medicine	0	2	2	6	7	8	10	10	11	12	12
157773358	xiaopei yan	162324750	economics	0	0	1	1	1	1	1	1	1	1	1
158842170	fusheng pan	185592680	chemistry	1	1	2	2	2	2	3	5	8	10	10
158842170	jian li	185592680	chemistry	4	5	6	9	11	13	15	16	19	19	19
158842170	xun zhu	185592680	chemistry	3	5	7	10	13	15	17	19	20	24	24
158842170	yongxing zhang	121332964	physics	0	0	0	1	1	2	2	2	2	3	3
158842170	zhang zongyi	144133560	business	0	0	0	1	1	2	3	4	4	4	5
159948400	baiou guan	121332964	physics	5	6	7	8	9	11	13	15	17	18	21
162868743	chunfeng wang	144133560	business	1	1	1	1	1	2	2	2	2	2	2
162868743	denghua zhong	127413603	engineering	0	0	0	0	0	0	0	1	2	2	3
162868743	feng wei	185592680	chemistry	7	9	11	14	17	20	21	25	28	29	29
162868743	he zhen	127413603	engineering	1	2	2	4	4	5	6	8	8	9	10
162868743	jiang zhongyi	185592680	chemistry	3	6	10	14	19	23	27	32	38	43	49
162868743	junan ma	185592680	chemistry	3	5	7	9	11	13	16	18	20	24	27
162868743	li yali	185592680	chemistry	1	1	1	1	1	2	2	3	3	5	7
162868743	liu wenguang	185592680	chemistry	7	8	10	13	13	18	22	25	29	33	33
162868743	liu yongchang	185592680	chemistry	4	6	8	10	11	13	15	16	17	19	19
162868743	yingjin yuan	185592680	chemistry	1	1	1	3	4	5	7	9	11	13	15
163340411	chen wen	121332964	physics	1	1	1	2	4	7	9	12	16	19	22
163340411	hongwu tang	127313418	geology	1	1	2	2	2	3	4	5	6	7	7
163340411	jinhai zheng	127313418	geology	1	2	4	5	6	7	8	9	11	11	11
163340411	ju ping	127413603	engineering	3	4	4	4	5	5	5	7	9	9	10
16609230	guilin wen	127413603	engineering	1	1	3	3	3	5	6	8	10	11	12
16609230	he yan	185592680	chemistry	5	6	7	9	10	13	15	18	23	25	25
16609230	he yigang	127413603	engineering	3	3	3	3	4	5	7	9	10	11	12
16609230	jiang jianhui	185592680	chemistry	9	12	13	16	19	22	27	32	37	40	44
16609230	shuangchun wen	121332964	physics	1	2	4	6	8	10	12	13	15	20	25
16609230	xiaobing zhang	185592680	chemistry	9	13	14	16	21	25	29	36	41	44	45
170215575	dou yong	41008148	computer science	0	2	2	3	4	4	5	6	7	8	9
170215575	jianmin yuan	121332964	physics	2	2	2	2	2	2	2	2	2	3	3
170215575	zhaowen zhuang	127413603	engineering	1	1	1	1	1	1	1	1	1	1	1
17145004	chen jingdong	127413603	engineering	7	10	11	12	13	14	15	16	16	17	17
17145004	hejun li	185592680	chemistry	0	0	0	1	2	3	4	5	5	7	10
17145004	xiaopeng zhao	121332964	physics	2	2	2	2	2	2	2	3	4	5	7
173759888	kuang leman	121332964	physics	1	1	1	1	3	3	4	4	5	6	7
173759888	liu shaojun	86803240	biology	3	3	3	4	5	7	7	8	9	9	10
173899330	chunpeng song	185592680	chemistry	0	0	0	1	2	2	4	4	5	6	8
177933477	an huazhang	71924100	medicine	2	4	7	7	9	12	14	16	17	18	19
177933477	cao guangwen	71924100	medicine	10	10	10	10	11	14	14	17	19	22	27
177933477	chen wansheng	185592680	chemistry	5	8	9	13	15	16	20	21	23	27	27
177933477	jiang yuanying	185592680	chemistry	1	2	3	4	6	7	9	10	13	14	15
177933477	liu shanrong	71924100	medicine	5	6	6	7	8	9	9	10	11	11	11
177933477	pan weiqing	71924100	medicine	0	0	0	0	0	0	0	2	2	2	3
177933477	qian qijun	71924100	medicine	1	3	4	5	6	6	6	6	8	9	11
177933477	sun yinghao	71924100	medicine	0	0	1	2	3	4	4	5	5	6	7
177933477	weiping zhang	71924100	medicine	11	12	13	13	14	15	17	19	21	22	22
180726961	wang yiping	121332964	physics	5	5	6	7	8	9	12	14	18	18	18
183067930	cao zhenfu	41008148	computer science	0	0	0	0	0	0	1	1	2	4	5
183067930	chen xianfeng	121332964	physics	5	7	8	9	11	13	16	17	19	20	21
183067930	chongfeng wu	144133560	business	0	0	0	0	0	0	0	0	0	0	0
183067930	dong yi	121332964	physics	4	5	6	7	7	7	9	9	10	11	11
183067930	dongmei xiao	33923547	mathematics	2	2	3	4	5	7	9	9	10	12	12
183067930	fan tongxiang	185592680	chemistry	11	13	17	19	22	24	27	30	32	32	32
183067930	fu yuxi	41008148	computer science	1	2	2	3	4	4	5	6	7	7	8
183067930	guo minyi	41008148	computer science	1	1	2	3	5	7	7	9	12	13	14
183067930	haiguang xu	121332964	physics	7	8	8	8	9	9	10	10	10	10	12
183067930	he xianghuo	71924100	medicine	2	2	3	5	7	9	11	14	18	22	25
183067930	hongkai xiong	41008148	computer science	5	6	6	6	7	9	10	10	12	12	12
183067930	hu weisheng	121332964	physics	1	1	2	4	5	8	10	12	14	16	17
183067930	hu wenbin	185592680	chemistry	3	4	6	7	10	12	13	17	19	22	24
183067930	huang qian	71924100	medicine	0	0	0	1	2	3	4	5	6	8	8
183067930	huiying wu	121332964	physics	1	1	2	2	4	7	8	9	10	11	12
183067930	jiang wei	71924100	medicine	2	3	3	4	5	7	8	10	12	13	14
183067930	jianglai liu	121332964	physics	2	3	3	3	5	5	7	10	11	11	11
183067930	jianguo li	185592680	chemistry	0	0	0	0	0	0	1	1	1	3	5
183067930	kong xiangyang	185592680	chemistry	0	0	0	0	0	0	0	0	1	2	2
183067930	li shaoyuan	127413603	engineering	1	2	2	4	5	7	10	11	12	15	17
183067930	lin shuangjun	185592680	chemistry	4	5	6	7	9	11	12	13	14	15	15
183067930	lin yi	71924100	medicine	0	0	0	0	1	2	3	3	4	5	5
183067930	lu qinghua	185592680	chemistry	5	7	8	9	11	13	15	18	22	24	26
183067930	lu xingcai	185592680	chemistry	8	8	9	10	12	14	15	17	18	18	18
183067930	ma xiong	71924100	medicine	3	4	5	5	7	9	11	13	15	17	18
183067930	nan shen	71924100	medicine	5	6	6	7	8	10	11	14	18	21	23
183067930	saixing zeng	144133560	business	0	0	0	0	1	1	1	1	2	2	2
183067930	shankai yin	71924100	medicine	0	0	1	1	2	3	5	6	7	8	9
183067930	wang xinbing	41008148	computer science	2	3	6	11	15	19	22	24	25	30	31
183067930	xinyuan zhu	185592680	chemistry	8	9	10	11	12	14	16	19	22	27	34
183067930	xu yuhong	185592680	chemistry	1	1	3	4	6	8	9	11	12	13	14
183067930	yongfeng zhou	185592680	chemistry	5	8	10	13	16	20	24	28	32	37	39
