108688024	xia yanzhi	185592680	chemistry	0	0	0	0	0	0	0	0	0	0	0
111381250	hailin zhang	185592680	chemistry	0	0	0	0	2.0	9.0	14.0	9.5	8.0	10.6	5.0
111599522	chen jian	185592680	chemistry	0	1.5	1.0	0	1.0	1.0	1.4	2.5	2.3870967741935485	2.8813559322033897	3.037037037037037
113940042	lu xionggang	185592680	chemistry	2.6	1.5	2.5833333333333335	2.6666666666666665	3.1818181818181817	3.1025641025641026	3.489795918367347	3.5	4.228571428571429	3.402439024390244	4.221153846153846
113940042	rentao song	185592680	chemistry	7.333333333333333	4.357142857142857	2.923076923076923	2.8076923076923075	3.5714285714285716	4.4	3.1923076923076925	3.1142857142857143	3.35	1.9285714285714286	0
115488153	chen jing	121332964	physics	1.5	1.4	1.4166666666666667	1.9166666666666667	1.6	1.95	1.8076923076923077	1.8148148148148149	1.8571428571428572	1.0833333333333333	0
115592961	shouqi yuan	121332964	physics	0	0	0	0	0	1.0	1.0	1.0	1.0	1.6666666666666667	1.5555555555555556
116953780	chen yinguang	185592680	chemistry	4.3	3.9166666666666665	4.666666666666667	5.5	5.5625	6.625	8.115942028985508	8.568181818181818	7.852631578947369	2.875	0
116953780	guoqiang li	121332964	physics	0	0	1.0	1.5	0	1.0	1.1666666666666667	1.7142857142857142	1.3333333333333333	2.6666666666666665	4.222222222222222
116953780	huang maosong	127313418	geology	0	1.0	0	1.0	1.3333333333333333	1.5	2.0	2.125	3.0	2.5714285714285716	1.9130434782608696
116953780	jian xu	127413603	engineering	2.0	1.0	1.25	2.8	3.4285714285714284	3.25	3.2666666666666666	3.8333333333333335	3.8	3.4583333333333335	2.7837837837837838
116953780	jiang mingjing	127313418	geology	0	2.0	1.6666666666666667	1.75	1.1666666666666667	2.5714285714285716	2.25	4.166666666666667	3.2916666666666665	3.575	3.75
116953780	jianzhuang xiao	121332964	physics	2.5714285714285716	3.875	3.6153846153846154	3.857142857142857	4.166666666666667	4.7105263157894735	5.486486486486487	4.63265306122449	5.492537313432836	5.858974358974359	2.549019607843137
116953780	tian yang	185592680	chemistry	4.2	2.923076923076923	4.105263157894737	4.172413793103448	5.466666666666667	6.410256410256411	8.914893617021276	11.49056603773585	10.172413793103448	11.456140350877194	3.4
116953780	xiaoning zhang	127413603	engineering	2.75	5.5	3.0	4.714285714285714	3.8	6.333333333333333	3.0	4.166666666666667	5.5	4.117647058823529	3.9
116953780	zheng zhong	121332964	physics	0	0	0	0	2.0	0	4.0	2.3333333333333335	2.2	3.25	2.142857142857143
119045251	xipeng xu	185592680	chemistry	1.0	1.0	1.75	1.0	1.2727272727272727	2.2	1.8	1.8	2.5294117647058822	1.9230769230769231	3.2857142857142856
119454577	dong jiang	86803240	biology	1.4	3.4285714285714284	3.0	4.04	3.903225806451613	5.45945945945946	4.181818181818182	4.857142857142857	5.296875	4.942028985507246	1.5238095238095237
119454577	futian qu	162324750	economics	2.0	1.5	1.0	1.0	1.0	1.0	1.0	3.0	1.8	2.5	2.0
119454577	jianwen zou	86803240	biology	5.285714285714286	3.8333333333333335	3.6923076923076925	5.75	6.1	9.047619047619047	10.125	8.035714285714286	8.1875	9.325	7.962264150943396
119454577	jun zhu	185592680	chemistry	0	0	0	0	0	0	0	1.0	4.0	1.5	2.0
119454577	li xianchun	86803240	biology	0	0	1.0	2.0	3.4	2.3333333333333335	3.6666666666666665	2.3333333333333335	4.666666666666667	4.75	4.666666666666667
119454577	wenhua zhang	185592680	chemistry	1.0	1.0	1.5	2.25	9.333333333333334	8.125	8.444444444444445	10.5	11.166666666666666	9.733333333333333	11.117647058823529
119454577	zhang zhengguang	185592680	chemistry	2.8	2.375	3.0	3.6666666666666665	5.12	5.7407407407407405	4.71875	4.813953488372093	5.836363636363636	6.042253521126761	1.3333333333333333
12411659	gao xiumei	185592680	chemistry	2.0	6.0	1.75	4.833333333333333	3.9285714285714284	3.3	3.6818181818181817	3.9272727272727272	4.053333333333334	4.301075268817204	3.630252100840336
125839683	baohua ji	185592680	chemistry	0	0	0	0	1.0	1.0	2.8	4.375	3.25	3.3125	3.8181818181818183
125839683	cheng wang	121332964	physics	2.0	1.0	3.25	1.7142857142857142	2.111111111111111	2.75	2.5714285714285716	1.9166666666666667	2.857142857142857	3.2666666666666666	1.5555555555555556
125839683	chun li	185592680	chemistry	4.25	3.375	3.1875	4.3	4.538461538461538	5.121212121212121	5.166666666666667	3.8125	5.1020408163265305	1.7692307692307692	0
125839683	gengkai hu	121332964	physics	3.5	1.6666666666666667	3.3333333333333335	3.5	3.25	2.3333333333333335	3.142857142857143	2.111111111111111	3.6363636363636362	2.1052631578947367	2.3043478260869565
125839683	hu jun	33923547	mathematics	2.111111111111111	1.6666666666666667	1.411764705882353	1.8333333333333333	1.6923076923076923	1.3333333333333333	1.7222222222222223	2.6923076923076925	1.25	0	0
125839683	hua huang	41008148	computer science	1.0	3.0	1.0	1.0	3.0	2.0	4.428571428571429	6.909090909090909	6.785714285714286	1.8888888888888888	0
126520041	chaoyang lu	121332964	physics	5.105263157894737	4.4	5.529411764705882	5.260869565217392	5.296296296296297	7.3	8.631578947368421	10.377777777777778	2.466666666666667	0	0
126520041	chen chusheng	185592680	chemistry	0	1.0	2.0	2.5	2.5	1.2	1.375	2.3333333333333335	1.8666666666666667	3.0952380952380953	2.0952380952380953
126520041	chen enhong	41008148	computer science	1.3846153846153846	3.8333333333333335	5.875	4.769230769230769	4.538461538461538	3.8412698412698414	4.085365853658536	5.183673469387755	4.966666666666667	4.785714285714286	1.6567164179104477
