affID	sortedName	fieldID	fieldName	bf_avejif	bf_avecitation	bf_avehindex	bf_avepapercnt	af_avejif	af_avecitation	af_avehindex	af_avepapercnt
126520041	fang huang	127313418	geology	1.3300820674000349	4.9714285714285715	4.6	0.6	2.8493285094773837	4.331140732154931	9.6	7.6
126520041	fei qi	185592680	chemistry	1.0106223872654152	2.3375	4.6	9.6	3.249708608060266	4.1426923076923075	16.4	17.2
126520041	fei sun	71924100	medicine	3.9771846921820404	6.413333333333332	4.8	1.8	4.164233792340463	4.930536814925871	11.8	7.6
126520041	fu yao	185592680	chemistry	2.7083005005419354	4.788605412706863	15.6	18.6	3.522280219574708	6.667295095061543	42.4	36.2
126520041	gong weimin	185592680	chemistry	1.0186469037636379	1.3333333333333333	1.2	1.0	1.722232817820479	2.355555555555555	3.6	1.0
126520041	gong xinglong	121332964	physics	1.013284351928752	2.664242424242424	5.6	13.4	2.5223072689778845	4.63419531439883	22.0	19.4
126520041	guanwu wang	185592680	chemistry	2.4513016101419924	1.8	2.2	2.0	0.9094017052367427	2.4522144522144527	5.2	8.8
126520041	haiyan liu	185592680	chemistry	1.8843849858056962	1.9066666666666667	2.2	1.8	1.4336192790508646	2.6431060606060606	5.6	3.8
126520041	han liang	121332964	physics	1.578995479545895	1.4844444444444445	3.6	5.4	1.6745320276583004	1.6521428571428571	6.0	1.8
126520041	haojun liang	185592680	chemistry	0.09121951219512195	0.0	0.0	0.2	0.858052028097414	1.2	0.6	0.4
126520041	he linghui	121332964	physics	0.5419252852602673	1.81	2.4	1.4	0.4614954039935394	2.7666666666666666	4.8	0.8
126520041	he lixin	121332964	physics	1.675433354720526	5.851282051282051	2.6	5.4	1.9708683539944567	2.4745423192791614	7.4	7.2
126520041	hengan wu	185592680	chemistry	0.0	3.5600915750915747	8.2	6.6	0.0	4.472835595776772	19.8	10.2
126520041	hou zhonghuai	121332964	physics	0.9692268112652643	2.641383442265796	12.2	6.4	2.168975344367518	2.0425088919288643	19.0	7.8
126520041	houqiang li	41008148	computer science	0.9445694330739519	3.7661104218362285	10.0	14.8	2.146869645484574	3.9683627793225824	24.6	25.2
126520041	hu shuiming	121332964	physics	1.31081612266998	1.465554298642534	10.6	5.4	2.1469200670850515	2.681878814298169	15.2	7.4
126520041	huang wen	33923547	mathematics	1.111046232572475	2.589000106174019	8.0	4.2	2.311003167680157	3.4895149197780775	17.6	6.6
126520041	huang yunfeng	121332964	physics	1.3917812816194128	1.7359979889391657	5.6	8.8	1.7574119312277723	5.8861826294620405	11.6	6.8
126520041	jian zheng	121332964	physics	0.8643181652091642	1.1777777777777776	1.8	3.8	1.403727468359051	1.7011072261072262	4.8	5.6
126520041	jiuhou lei	127313418	geology	2.3235939694696683	1.6300000000000001	1.8	7.2	2.3142887963854415	2.5611697951171637	10.4	9.6
126520041	jun wang	185592680	chemistry	2.484241201231266	4.150641769026263	10.2	14.2	5.910340134684209	8.918777495958736	36.8	23.4
126520041	junxian wang	121332964	physics	3.39661078310001	3.2247619047619045	2.6	4.8	3.9990440890767913	6.192702482702483	11.2	4.8
126520041	kong xu	121332964	physics	3.4268015023506164	8.447333333333333	8.4	5.6	4.299170342010386	7.149254535147392	19.0	10.4
126520041	li liangbin	185592680	chemistry	2.6712563508811926	3.6798924731182803	10.8	7.8	2.7962195694105008	3.762375530857505	24.4	19.4
126520041	li tao	127313418	geology	1.5464585991586908	1.3904761904761904	3.0	4.4	3.9251782136993825	2.900668765931924	10.0	6.4
126520041	liwen niu	185592680	chemistry	1.3226712656956534	1.1666666666666665	1.8	2.6	1.9204560305779528	1.837857142857143	3.8	5.2
126520041	ning xu	121332964	physics	1.6319500468917645	1.2866666666666666	2.6	3.8	3.4393468579126796	3.159182484182484	8.0	4.8
126520041	qijin zhang	185592680	chemistry	0.8461617886507046	0.95	1.0	3.2	0.6822716860402644	2.271666666666667	6.6	13.6
126520041	qinghua shi	86803240	biology	3.0253267863049063	6.776666666666666	3.0	0.4	3.1827436984605386	7.999846839320524	6.4	6.4
126520041	qun wang	121332964	physics	1.2582312469733385	1.9753968253968253	5.4	6.4	2.005037485338727	2.223694199520287	9.4	5.2
126520041	qunke xia	127313418	geology	1.9156070327956858	2.476794871794872	6.4	2.6	3.0698953913911518	4.677301587301588	13.4	3.4
126520041	shao xueguang	185592680	chemistry	0.8203045507459364	2.041666666666667	3.0	8.0	0.8795064438224024	2.36783380865958	10.6	8.4
126520041	shiqiang wei	185592680	chemistry	1.4559603917231785	1.6820634920634923	3.8	5.2	3.1530041857791025	2.6101370851370853	10.6	20.2
126520041	su yucai	33923547	mathematics	0.4568689434365347	1.2066666666666666	1.8	3.0	0.6398811750152991	2.4191839199447895	7.0	3.8
126520041	tian zhigang	71924100	medicine	0.0	0.4	0.4	0.2	2.7062374858145954	3.614912280701754	5.8	10.2
126520041	wenbin wu	185592680	chemistry	0.7846662626014709	1.5365462315462317	7.2	4.2	1.9692145077615897	2.207179487179487	9.6	3.2
126520041	xie zhouqing	127313418	geology	2.088757138084293	3.1932692307692303	6.4	5.4	2.859121202403589	3.9791598634952856	15.0	6.0
126520041	yongfei zheng	127313418	geology	0.5899781315018198	0.9	1.2	1.0	0.534905208867933	2.8138888888888887	3.6	5.2
126520041	zhao zifu	127313418	geology	2.494177823575355	7.549984044765827	16.8	7.0	3.2414858662078934	9.822419374192904	33.6	5.8
135714990	jijun xiong	121332964	physics	0.0	1.7946078431372547	4.6	14.0	0.0	1.678176015181902	10.4	16.2
139660479	chen xiaohong	41008148	computer science	0.011853832442067736	0.2	1.0	1.2	0.08069864463074086	0.4	1.2	4.6
139660479	chunhua yang	41008148	computer science	0.31299417269957475	1.5102564102564102	2.0	18.6	1.1812301230477191	1.7600743218134522	7.4	22.4
139660479	huaming yang	185592680	chemistry	1.693299138010461	3.0516857081728714	9.4	6.4	3.428156812417838	4.496655099286678	22.4	19.8
139660479	luo xianghang	71924100	medicine	2.893472060634513	3.9625073064456133	9.4	7.0	3.9119173786654153	5.3905764833753045	20.0	4.0
139759216	ji yuefeng	41008148	computer science	0.0	0.2	0.2	3.6	0.17598941620289196	0.9696969696969697	1.6	20.6
139759216	tao xiaofeng	127413603	engineering	0.2983897099996877	1.4046757164404222	3.2	13.6	1.0570898172066971	2.355633024541741	8.4	21.4
141649914	chen yiwang	185592680	chemistry	0.0	3.0885687812581657	11.8	28.4	0.0	3.009324223006513	28.4	25.0
143413998	shusheng zhang	185592680	chemistry	1.5032097090147025	2.917333333333333	7.4	50.2	4.166755587606591	5.389898318287408	30.6	5.2
143593769	feng qian	41008148	computer science	0.9036184288980541	0.44000000000000006	0.4	5.6	0.9728131420370353	2.2517165593027664	6.6	22.4
143593769	feng yaoyu	71924100	medicine	0.0	5.153688141923436	6.6	6.0	0.0	4.704305002763958	23.8	6.0
143593769	jiaping lin	185592680	chemistry	1.6476525429416604	1.8682251082251085	3.8	7.2	3.2291972944118954	4.081307492456	16.4	11.0
143593769	linyong zhu	185592680	chemistry	0.0	5.238324420677362	4.0	4.0	0.0	4.645134363686995	15.6	4.2
146620803	huang shaoming	185592680	chemistry	1.4944871135542546	2.675	2.6	3.8	4.470236126664022	7.294204854809436	16.4	19.6
148099405	wang yi	121332964	physics	0.0	0.0	0.0	1.6	0.0	2.0369877181641884	5.4	5.0
149594827	jiao licheng	41008148	computer science	0.43992402866956715	1.0333333333333334	1.2	11.0	0.7047702845799002	2.780298161893131	7.4	58.8
149594827	li zhiwu	41008148	computer science	0.768977774702738	5.433117275948492	5.6	9.0	2.7324146523357564	6.806742424242424	21.6	10.4
149594827	yang yintang	127413603	engineering	0.5006972065447288	0.6	0.6	11.8	0.593325268600901	1.5760786872842483	4.8	43.6
151075929	huang yuesheng	185592680	chemistry	0.301949860724234	1.3333333333333335	2.8	0.4	0.5422108294121778	1.7	4.2	1.6
151075929	jiang jianxin	71924100	medicine	0.14615384615384613	5.7333333333333325	2.2	0.8	1.6120362021835941	2.2714285714285714	3.8	4.2
151075929	liangming liu	71924100	medicine	0.8391281878770428	1.3	0.8	2.0	1.8564581813218055	2.567857142857143	5.0	9.0
151075929	yin zhengqin	71924100	medicine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
153473198	cui xiang	127413603	engineering	0.5407474355965527	0.6	1.0	3.8	0.499042091725336	1.6430952380952384	4.8	13.4
154099455	chuansong wu	185592680	chemistry	0.0	0.0	0.0	0.0	0.0375	0.0	0.0	0.4
154099455	chunhong ma	71924100	medicine	0.0	3.8498423145481966	10.8	7.0	0.0	2.784252723311547	24.6	4.6
154099455	hu xijun	33923547	mathematics	0.0	2.1733333333333333	1.6	1.4	0.0	1.9886363636363638	5.4	1.8
154099455	huaijin zhang	121332964	physics	1.5060543862187448	2.6294833148684384	13.4	38.6	2.1274381511816	2.672105680384038	27.0	37.0
154099455	li yuezhong	185592680	chemistry	2.164223004592298	1.85	2.0	3.4	3.356118032307738	2.549633642737091	8.8	6.0
154099455	liu xiangfa	185592680	chemistry	0.5980849791890961	1.1939393939393939	2.4	7.8	1.4879271483646637	2.168996292715969	7.4	13.4
154099455	liu yungang	127413603	engineering	0.7288149925554785	2.1643137254901963	4.4	8.0	1.4231856727581493	2.611390608875129	12.4	14.8
154099455	liu zhanqiang	127413603	engineering	0.0	1.6985632183908046	5.4	14.4	0.0	1.9966775914144335	14.8	22.0
154099455	longwei yin	185592680	chemistry	2.3398583321754165	3.3418248418248417	7.0	3.4	4.107193394109315	6.583823598404879	18.0	11.0
154099455	shishen yan	121332964	physics	1.4447005832701243	2.222511924973724	5.0	11.0	2.885314651230643	3.4306328486999207	17.0	17.8
154099455	si zongguo	121332964	physics	2.375979649659916	4.064642375168691	9.2	4.0	1.7635129280801956	3.772150458237415	14.0	3.4
154099455	yuzhong zhang	185592680	chemistry	2.3206881066222964	2.447360248447205	5.2	9.6	3.455365579221039	3.822439422091596	19.2	17.0
156144747	daping yang	71924100	medicine	0.0	0.0	0.0	0.0	0.8744981303781489	0.8	0.6	1.2
157773358	chen hao	71924100	medicine	0.6357143569635341	0.9	1.8	2.6	0.6420314076360669	1.6333333333333333	3.0	0.6
157773358	chen wen	71924100	medicine	0.6723636608531871	0.3	0.2	1.4	3.6948723581501866	3.758379784466741	7.2	7.0
157773358	chengxin wang	185592680	chemistry	1.5947363924443894	1.9883333333333333	5.8	0.4	6.793786294087555	5.093744921682711	13.8	12.4
157773358	dan xie	71924100	medicine	3.5995594684326577	3.987566844919786	11.6	16.4	3.9013664076347645	4.933396716586153	31.4	23.4
157773358	deng shaozhi	185592680	chemistry	1.7832874774548082	3.3359078534895232	6.8	8.8	2.222578866516607	4.842397101106778	16.8	13.4
157773358	fan wang	41008148	computer science	1.5716335054630943	3.1538095238095236	2.6	3.0	2.2450262378728905	5.7852955919209785	8.4	2.6
157773358	fan zhong	121332964	physics	0.2656608328304164	1.1	2.2	0.2	0.6951298746221417	1.6636363636363636	3.2	1.2
157773358	gangfeng ouyang	185592680	chemistry	5.005651009236031	4.44563768355057	11.0	8.2	4.574748604439932	6.010001240014722	28.2	16.8
157773358	gu jieruo	71924100	medicine	0.0	0.0	0.0	0.2	0.6499145192250821	0.8	0.8	1.6
157773358	guo xianping	33923547	mathematics	0.6972496040732566	1.9011500754147814	5.0	4.6	1.0569482861100141	2.295883857521788	11.6	6.4
157773358	he mingguang	71924100	medicine	2.5217561341519206	4.873659420289854	6.2	14.6	3.04349024157553	4.696584350591127	24.4	35.6
157773358	hongbin wang	185592680	chemistry	0.0	2.598315018315018	5.2	4.8	0.0	3.3304924704924703	12.2	3.0
157773358	hongbing ji	185592680	chemistry	0.0	2.133081232492997	3.8	9.0	0.0	3.352312426910109	17.6	15.8
157773358	hu jianxun	33923547	mathematics	0.14597557771971026	1.8	1.4	0.6	0.35132765988531356	2.2066666666666666	3.6	0.4
157773358	jia weihua	71924100	medicine	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.2
157773358	jingxuan pan	71924100	medicine	3.169874907144795	4.473809523809524	2.8	2.4	2.8736029540278922	5.501735673516625	12.6	3.4
157773358	lixin yan	33923547	mathematics	0.5477888345410087	1.8571428571428572	2.4	3.0	0.9831000253573455	3.0295699228307926	8.0	3.0
157773358	lu tongbu	185592680	chemistry	1.3027570109753661	2.0885714285714285	5.2	5.8	2.5295752937257734	4.806847927495669	15.4	8.6
157773358	mao zongwan	185592680	chemistry	0.8440829777790183	2.473073593073593	4.0	2.6	2.6440681681750817	3.267094771813254	11.0	10.2
157773358	peng xiang	71924100	medicine	0.0	4.591688311688312	5.2	4.8	0.0	2.3642127799736494	12.0	1.6
157773358	qiang zhang	127313418	geology	0.0	3.3092167199608213	7.0	13.0	0.0	3.340842821737131	21.8	10.6
157773358	qingjiong zhang	86803240	biology	1.2314444444444443	0.7428571428571429	2.2	2.6	3.18054860911302	3.2339392564483314	10.6	13.8
157773358	qiu rongliang	185592680	chemistry	1.8458345973189652	3.2895545314900154	5.4	9.2	3.4416748502034835	6.2945789026113275	22.4	13.8
157773358	shuai xintao	185592680	chemistry	3.413337685499576	3.960927960927961	4.4	5.2	4.6626580309900065	7.933116939083325	23.6	10.2
157773358	wang xuemei	127313418	geology	0.0	4.714021164021164	7.0	6.4	0.0	5.310856367938138	19.2	7.2
157773358	wu zhongkai	71924100	medicine	1.7824684201125358	2.084285714285714	3.4	3.6	1.3954637990836922	2.8082692307692305	11.0	1.6
157773358	xiaopei yan	162324750	economics	0.013195402298850573	1.2	0.6	1.4	0.0347985347985348	0.8	1.0	4.0
158842170	fusheng pan	185592680	chemistry	0.33940390863383907	0.6666666666666666	1.6	6.6	1.07153819334248	2.1846634848231674	7.2	41.8
158842170	jian li	185592680	chemistry	0.0	2.317935522034901	7.0	20.4	0.0	2.2255944931163953	17.6	14.6
158842170	xun zhu	185592680	chemistry	2.449839451522839	3.7990466361983395	7.6	14.2	3.0483123014163453	3.3209419539376435	20.8	28.4
158842170	yongxing zhang	121332964	physics	0.10781412877511558	0.8	0.4	4.6	0.5148547968863352	1.2733333333333334	2.4	6.8
158842170	zhang zongyi	144133560	business	0.18341346153846155	0.4	0.4	1.0	0.2550632911392405	2.591111111111111	4.0	6.8
159948400	baiou guan	121332964	physics	0.9304675310073527	3.640122655122655	7.0	6.8	2.5436188651807994	3.2514125926818513	16.8	47.2
162868743	chunfeng wang	144133560	business	0.16279809220985691	0.4	1.0	0.2	0.0	2.566666666666667	2.0	6.2
162868743	denghua zhong	127413603	engineering	0.0	0.0	0.0	2.0	0.335491581781314	1.0357142857142858	1.6	4.2
162868743	feng wei	185592680	chemistry	0.0	3.3728903570493016	11.6	16.0	0.0	3.23114989189241	26.4	15.4
162868743	he zhen	127413603	engineering	0.5709114350025736	1.3628438228438227	2.6	12.8	0.6839100907570713	2.48037518037518	8.2	4.4
162868743	jiang zhongyi	185592680	chemistry	2.2448559704162645	3.5305807622797913	10.4	27.0	5.2858027921871145	5.573828679388105	37.8	41.2
162868743	junan ma	185592680	chemistry	2.255563488948405	9.155658761528326	7.0	8.6	3.0331112362438715	8.058786873712247	21.0	16.6
162868743	li yali	185592680	chemistry	0.20524521199067633	1.0	1.0	1.0	2.2614900449185225	2.19	4.0	4.6
162868743	liu wenguang	185592680	chemistry	3.8515779008125826	4.257620689655172	10.2	6.4	4.404807799206145	6.873110998003833	28.4	10.2
162868743	liu yongchang	185592680	chemistry	1.5116131712546999	2.6504615384615384	7.8	16.0	1.6720831247044683	2.3182345727332025	17.2	28.2
162868743	yingjin yuan	185592680	chemistry	0.7761753489148987	0.7555555555555555	2.0	6.6	1.7430418319291676	2.7679707809897414	11.0	15.2
163340411	chen wen	121332964	physics	0.5878646916147492	2.919736842105263	1.8	6.8	1.6482211329283456	4.10462061799884	15.6	27.8
163340411	hongwu tang	127313418	geology	0.5816341289381084	1.34	1.6	3.4	1.1670280498114116	1.9473529411764705	5.8	6.8
163340411	jinhai zheng	127313418	geology	0.0	2.6866666666666665	3.6	10.8	0.0	1.700453514739229	10.0	12.0
163340411	ju ping	127413603	engineering	0.14017857142857143	2.933333333333333	4.0	1.8	1.3681770010867491	3.062333333333333	8.0	7.6
16609230	guilin wen	127413603	engineering	1.4550132207806372	2.2095238095238097	2.2	3.8	1.9439672320127983	3.9548340548340546	9.4	8.4
16609230	he yan	185592680	chemistry	0.0	3.8272210880906536	7.4	4.8	0.0	4.866376811594202	21.2	5.4
16609230	he yigang	127413603	engineering	0.2826072142828132	1.3575091575091576	3.2	12.2	0.5975375128408084	2.2287394957983193	9.8	10.4
16609230	jiang jianhui	185592680	chemistry	2.364569496943466	3.2584802450612655	13.8	26.2	4.20366630999785	5.80352849276616	36.0	22.4
16609230	shuangchun wen	121332964	physics	1.3626925006199706	2.1726218304058413	4.2	38.8	2.0172250874722506	3.966823600010921	17.0	27.2
16609230	xiaobing zhang	185592680	chemistry	3.892631702347934	5.037478294088464	14.6	10.6	4.696677378230567	7.726079135213905	39.0	21.2
170215575	dou yong	41008148	computer science	0.2790097171948457	1.3261538461538462	2.2	10.0	0.9316913589340554	1.7773677759022584	7.0	16.6
170215575	jianmin yuan	121332964	physics	0.19995905217914073	0.4	2.0	0.6	0.694435121797121	0.9133333333333333	2.4	6.2
170215575	zhaowen zhuang	127413603	engineering	0.0	0.2	1.0	2.0	0.0606861191640801	2.0	1.0	8.8
17145004	chen jingdong	127413603	engineering	0.0	5.359794891640867	10.6	7.6	0.0	2.3729947045707918	16.2	11.0
17145004	hejun li	185592680	chemistry	0.6652773012089883	0.65	0.6	2.6	1.1386757786944375	2.1998556998557	6.2	18.2
17145004	xiaopeng zhao	121332964	physics	0.10933633295838022	0.4	2.0	0.6	0.9158148266217292	1.928095238095238	4.2	11.0
173759888	kuang leman	121332964	physics	0.2822269247550625	0.7454545454545455	1.4	4.2	0.418848120566414	1.7587179487179487	5.2	8.8
173759888	liu shaojun	86803240	biology	1.1035585570659243	2.4593939393939395	3.6	4.4	1.6056498695461756	1.995068178276453	8.6	9.6
173899330	chunpeng song	185592680	chemistry	1.1551307847082495	0.9	0.6	1.2	3.080964445690178	7.559523809523808	5.4	4.2
177933477	an huazhang	71924100	medicine	5.619693020652503	6.67040404040404	5.8	4.2	3.550540244584588	9.166262427227945	16.8	1.6
177933477	cao guangwen	71924100	medicine	1.3989726046341648	2.314449112978525	10.2	10.2	3.252234585125373	6.645388395388396	19.8	19.6
177933477	chen wansheng	185592680	chemistry	1.6354812781901606	3.4703535183312737	10.0	14.4	1.638580372801173	3.168095642331635	23.6	16.4
177933477	jiang yuanying	185592680	chemistry	1.4565432021930254	2.2615384615384615	3.2	8.2	1.8443135425395927	3.0446982498046333	12.2	15.8
177933477	liu shanrong	71924100	medicine	0.0	5.257619047619047	6.4	2.4	0.0	4.047869674185463	10.4	1.8
177933477	pan weiqing	71924100	medicine	0.0	0.0	0.0	0.0	0.6160061364740936	8.9	1.8	1.2
177933477	qian qijun	71924100	medicine	2.4091475820007124	3.008571428571428	3.8	5.0	1.921561685067195	3.636711229946524	8.0	8.4
177933477	sun yinghao	71924100	medicine	0.7839447203033834	1.4	1.2	1.2	1.0724283026393366	2.098095238095238	5.4	1.8
177933477	weiping zhang	71924100	medicine	1.5821623334840393	2.7480957247261593	12.6	2.4	4.106437021890468	3.230522803220172	20.2	6.6
180726961	wang yiping	121332964	physics	0.0	5.902777777777778	6.2	4.6	0.0	2.834189886480908	16.0	20.8
183067930	cao zhenfu	41008148	computer science	0.0	0.0	0.0	0.0	0.45643346849808725	2.157823129251701	2.6	25.2
183067930	chen xianfeng	121332964	physics	1.5407841678170076	2.0373950686994164	8.0	22.8	2.622767992694296	2.696017618572175	18.6	28.8
183067930	chongfeng wu	144133560	business	0.0	0.0	0.0	0.0	0.027004219409282697	0.0	0.0	0.2
183067930	dong yi	121332964	physics	1.2487682663353672	2.25965811965812	5.8	8.0	1.7688106337178628	1.8827838827838825	10.0	9.0
183067930	dongmei xiao	33923547	mathematics	1.160356464256766	2.8761904761904757	3.2	4.0	1.2117702352674253	4.568727543825135	10.4	3.2
183067930	fan tongxiang	185592680	chemistry	0.0	4.344826007326008	16.4	11.0	0.0	3.3637925307029946	30.6	8.2
183067930	fu yuxi	41008148	computer science	0.08856536471256711	1.620879120879121	2.4	3.6	0.5369092709911714	2.7087301587301584	6.6	5.2
183067930	guo minyi	41008148	computer science	0.15356368563685635	1.769047619047619	2.4	7.2	0.8321076981003535	2.8029273182957395	11.0	25.8
183067930	haiguang xu	121332964	physics	2.0824400638839657	3.1693395493395498	8.0	2.4	3.0985249417309175	2.193525641025641	10.4	4.6
183067930	he xianghuo	71924100	medicine	2.9023926434571914	2.8254761904761905	3.8	3.4	4.316230742349382	9.512804476629361	18.0	7.6
183067930	hongkai xiong	41008148	computer science	0.0	1.9645533769063177	6.0	14.0	0.0	1.7122863247863247	11.2	11.2
183067930	hu weisheng	121332964	physics	1.429799942845372	1.11521879021879	2.6	27.8	1.2651002894829102	2.3858097548993666	13.8	37.6
183067930	hu wenbin	185592680	chemistry	1.3815108072492503	2.109814241486068	6.0	11.0	3.0002529591306506	3.344342884357945	19.0	8.0
183067930	huang qian	71924100	medicine	0.22437994722955143	1.05	0.6	2.4	1.066811274564038	4.63116883116883	6.2	5.4
183067930	huiying wu	121332964	physics	1.37009515443344	3.6416666666666666	2.0	2.8	2.1024500053833193	4.342960715754834	10.0	3.8
183067930	jiang wei	71924100	medicine	2.119479202493068	2.196282372598162	3.4	10.0	1.9406009382727654	2.6660960947271555	11.4	10.6
183067930	jianglai liu	121332964	physics	0.0	2.783333333333333	3.2	0.8	0.0	4.657142857142857	10.0	3.6
183067930	jianguo li	185592680	chemistry	0.0	0.0	0.0	0.0	0.8660940113989491	1.2023809523809523	2.2	11.0
183067930	kong xiangyang	185592680	chemistry	0.0	0.0	0.0	0.0	0.9152097434390363	2.6	1.0	0.8
183067930	li shaoyuan	127413603	engineering	0.491751299384359	1.8384387351778657	2.8	14.4	1.3925166875269335	3.0388484607602253	13.0	23.6
183067930	lin shuangjun	185592680	chemistry	0.0	3.7660606060606066	6.2	6.0	0.0	1.9351845563730112	13.8	2.6
183067930	lin yi	71924100	medicine	1.3849844236760125	0.2	0.2	0.6	2.5209365899361535	3.9941269841269844	4.0	2.0
