affID	sortedName	fieldID	fieldName	bf_avejif	bf_avecitation	bf_avehindex	bf_avepapercnt	af_avejif	af_avecitation	af_avehindex	af_avepapercnt
177933477	sun yinghao	71924100	medicine	0.7839447203033834	4.8	1.2	1.2	1.0724283026393366	14.2	5.4	1.8
177933477	weiping zhang	71924100	medicine	1.5821623334840393	74.8	12.6	2.4	4.106437021890468	117.0	20.2	6.6
180726961	wang yiping	121332964	physics	0.0	59.2	6.2	4.6	0.0	137.8	16.0	20.8
183067930	cao zhenfu	41008148	computer science	0.0	0.0	0.0	0.0	0.45643346849808725	30.8	2.6	25.2
183067930	chen xianfeng	121332964	physics	1.5407841678170076	80.8	8.0	22.8	2.622767992694296	266.0	18.6	28.8
183067930	chongfeng wu	144133560	business	0.0	0.0	0.0	0.0	0.027004219409282697	0.0	0.0	0.2
183067930	dong yi	121332964	physics	1.2487682663353672	28.2	5.8	8.0	1.7688106337178628	46.4	10.0	9.0
183067930	dongmei xiao	33923547	mathematics	1.160356464256766	20.0	3.2	4.0	1.2117702352674253	89.0	10.4	3.2
183067930	fan tongxiang	185592680	chemistry	0.0	258.4	16.4	11.0	0.0	309.8	30.6	8.2
183067930	fu yuxi	41008148	computer science	0.08856536471256711	11.6	2.4	3.6	0.5369092709911714	32.0	6.6	5.2
183067930	guo minyi	41008148	computer science	0.15356368563685635	12.6	2.4	7.2	0.8321076981003535	128.2	11.0	25.8
183067930	haiguang xu	121332964	physics	2.0824400638839657	33.8	8.0	2.4	3.0985249417309175	33.8	10.4	4.6
183067930	he xianghuo	71924100	medicine	2.9023926434571914	26.2	3.8	3.4	4.316230742349382	383.6	18.0	7.6
183067930	hongkai xiong	41008148	computer science	0.0	42.8	6.0	14.0	0.0	69.4	11.2	11.2
183067930	hu weisheng	121332964	physics	1.429799942845372	26.2	2.6	27.8	1.2651002894829102	170.4	13.8	37.6
183067930	hu wenbin	185592680	chemistry	1.3815108072492503	50.0	6.0	11.0	3.0002529591306506	245.0	19.0	8.0
183067930	huang qian	71924100	medicine	0.22437994722955143	2.4	0.6	2.4	1.066811274564038	43.4	6.2	5.4
183067930	huiying wu	121332964	physics	1.37009515443344	16.0	2.0	2.8	2.1024500053833193	76.8	10.0	3.8
183067930	jiang wei	71924100	medicine	2.119479202493068	18.4	3.4	10.0	1.9406009382727654	110.4	11.4	10.6
183067930	jianglai liu	121332964	physics	0.0	10.0	3.2	0.8	0.0	57.2	10.0	3.6
183067930	jianguo li	185592680	chemistry	0.0	0.0	0.0	0.0	0.8660940113989491	11.4	2.2	11.0
183067930	kong xiangyang	185592680	chemistry	0.0	0.0	0.0	0.0	0.9152097434390363	5.8	1.0	0.8
183067930	li shaoyuan	127413603	engineering	0.491751299384359	25.6	2.8	14.4	1.3925166875269335	182.2	13.0	23.6
183067930	lin shuangjun	185592680	chemistry	0.0	43.8	6.2	6.0	0.0	55.0	13.8	2.6
183067930	lin yi	71924100	medicine	1.3849844236760125	0.2	0.2	0.6	2.5209365899361535	25.4	4.0	2.0
183067930	lu qinghua	185592680	chemistry	1.9366066760274752	53.8	8.0	8.0	4.027980468619214	351.0	21.0	8.4
183067930	lu xingcai	185592680	chemistry	0.0	103.2	9.4	3.0	0.0	135.4	17.2	5.6
183067930	ma xiong	71924100	medicine	2.3862132229905364	28.0	4.8	3.8	3.5572980481409027	168.4	14.8	10.6
183067930	nan shen	71924100	medicine	1.2885257973453759	56.4	6.4	3.6	5.184136878799589	252.2	17.4	11.2
183067930	saixing zeng	144133560	business	0.0	0.2	0.2	2.8	0.7661385523454489	7.4	1.6	0.4
183067930	shankai yin	71924100	medicine	0.9645817022957051	2.6	0.8	5.6	2.2001567561357254	45.6	7.0	10.0
183067930	wang xinbing	41008148	computer science	1.2062236013091643	155.6	7.4	29.2	1.9762152444432843	434.0	26.4	28.6
183067930	xinyuan zhu	185592680	chemistry	1.8472017870428854	59.0	10.0	7.2	5.086856029604951	663.2	23.6	22.4
183067930	xu yuhong	185592680	chemistry	2.294320633420735	18.8	3.0	5.2	3.5414947279936384	90.2	11.8	7.0
183067930	yongfeng zhou	185592680	chemistry	2.428617698109053	168.2	10.4	12.6	6.021060448702412	702.8	32.0	11.4
183067930	yumin zhao	121332964	physics	0.11758213225673426	0.0	0.0	0.6	0.0	0.0	0.0	0.0
183519381	songling wang	71924100	medicine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184983240	liu yichun	185592680	chemistry	0.9248952981466292	27.8	3.8	10.2	2.4756613515335513	333.8	18.4	24.2
189210763	hongbin zhang	185592680	chemistry	0.7318136895274602	24.0	4.0	11.4	2.1978618821624294	241.2	12.8	17.4
191208505	bangqin huang	127313418	geology	1.4055249933942788	13.8	4.2	6.0	1.7511276330367802	100.6	11.0	7.4
191208505	chaoyong yang	185592680	chemistry	1.6071428571428572	30.6	2.4	0.4	4.037106757190566	36.4	5.0	3.2
191208505	chen min	127313418	geology	1.259072095391516	42.8	5.8	5.0	2.4072156318010953	202.0	11.8	9.2
191208505	dazhi wang	86803240	biology	0.0	64.2	7.0	6.2	0.0	86.8	17.8	2.0
