108688024	xia yanzhi	185592680	chemistry	2013265524	2168506111	2014	2000	47
108688024	xia yanzhi	185592680	chemistry	1972378499	2168506111	2012	2000	71
108688024	xia yanzhi	185592680	chemistry	1992262649	2168506111	2012	2000	258
108688024	xia yanzhi	185592680	chemistry	2187644394	2168506111	2014	2000	1
108688024	xia yanzhi	185592680	chemistry	1967396341	2168506111	2011	2000	29
108688024	xia yanzhi	185592680	chemistry	2312937327	2168506111	2013	2000	2
108688024	xia yanzhi	185592680	chemistry	1968329889	2168506111	2012	2000	54
108688024	xia yanzhi	185592680	chemistry	2513700030	2168506111	2016	2000	10
108688024	xia yanzhi	185592680	chemistry	2522140061	2168506111	2016	2000	0
108688024	xia yanzhi	185592680	chemistry	2101070995	2168506111	2013	2000	9
108688024	xia yanzhi	185592680	chemistry	1975230035	2168506111	2012	2000	2
108688024	xia yanzhi	185592680	chemistry	1977320549	2168506111	2010	2000	130
108688024	xia yanzhi	185592680	chemistry	1985950138	2168506111	2015	2000	39
108688024	xia yanzhi	185592680	chemistry	2111367323	2168506111	2011	2000	41
108688024	xia yanzhi	185592680	chemistry	2113597339	2168506111	2012	2000	34
108688024	xia yanzhi	185592680	chemistry	1995811834	2168506111	2010	2000	87
108688024	xia yanzhi	185592680	chemistry	1996054339	2168506111	2013	2000	23
108688024	xia yanzhi	185592680	chemistry	773136715	2168506111	2015	2000	6
108688024	xia yanzhi	185592680	chemistry	2318445190	2168506111	2013	2000	2
108688024	xia yanzhi	185592680	chemistry	1066540425	2168506111	2012	2000	0
108688024	xia yanzhi	185592680	chemistry	2001182859	2168506111	2015	2000	10
108688024	xia yanzhi	185592680	chemistry	2001967831	2168506111	2013	2000	34
108688024	xia yanzhi	185592680	chemistry	2191688436	2168506111	2016	2000	38
108688024	xia yanzhi	185592680	chemistry	2010393568	2168506111	2014	2000	17
108688024	xia yanzhi	185592680	chemistry	2010950916	2168506111	2012	2000	140
108688024	xia yanzhi	185592680	chemistry	2012080292	2168506111	2015	2000	22
108688024	xia yanzhi	185592680	chemistry	2013331835	2168506111	2011	2000	25
108688024	xia yanzhi	185592680	chemistry	2022263463	2168506111	2014	2000	19
108688024	xia yanzhi	185592680	chemistry	2024399501	2168506111	2014	2000	9
108688024	xia yanzhi	185592680	chemistry	2026905746	2168506111	2014	2000	60
108688024	xia yanzhi	185592680	chemistry	1853941969	2168506111	2015	2000	2
108688024	xia yanzhi	185592680	chemistry	1854163283	2168506111	2015	2000	16
108688024	xia yanzhi	185592680	chemistry	1542224130	2168506111	2012	2000	0
108688024	xia yanzhi	185592680	chemistry	2324002625	2168506111	2016	2000	5
108688024	xia yanzhi	185592680	chemistry	2030522320	2168506111	2015	2000	8
108688024	xia yanzhi	185592680	chemistry	2762637978	2168506111	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2032868390	2168506111	2012	2000	5
108688024	xia yanzhi	185592680	chemistry	2035980693	2168506111	2015	2000	11
108688024	xia yanzhi	185592680	chemistry	2036350792	2168506111	2015	2000	11
108688024	xia yanzhi	185592680	chemistry	2038441540	2168506111	2013	2000	122
108688024	xia yanzhi	185592680	chemistry	2039174558	2168506111	2013	2000	4
108688024	xia yanzhi	185592680	chemistry	2041532710	2168506111	2013	2000	43
108688024	xia yanzhi	185592680	chemistry	2748646765	2168506111	2017	2000	0
108688024	xia yanzhi	185592680	chemistry	2049829822	2168506111	2013	2000	32
108688024	xia yanzhi	185592680	chemistry	2051778278	2168506111	2013	2000	40
108688024	xia yanzhi	185592680	chemistry	2052075446	2168506111	2010	2000	103
108688024	xia yanzhi	185592680	chemistry	2148204353	2168506111	2014	2000	1
108688024	xia yanzhi	185592680	chemistry	1663278951	2168506111	2016	2000	8
108688024	xia yanzhi	185592680	chemistry	2069959660	2168506111	2015	2000	8
108688024	xia yanzhi	185592680	chemistry	2385677678	2168506111	2016	2000	5
