3923682	zhiyuan zhong	2105036590	2012	50	22	21	1
3923682	zhiyuan zhong	2634857711	2012	50	1	1	1
3923682	zhiyuan zhong	2116478958	2012	50	4	3	1
3923682	zhiyuan zhong	2133063663	2012	50	57	2	1
3923682	zhiyuan zhong	2232585042	2012	50	1	1	1
3923682	zhiyuan zhong	2617930003	2012	50	1	1	1
3923682	zhiyuan zhong	96735635	2012	50	187	1	1
3923682	zhiyuan zhong	2784126524	2012	50	4	4	1
3923682	zhiyuan zhong	2098923967	2012	50	9	8	1
3923682	zhiyuan zhong	2435207232	2012	96	6	6	0
3923682	zhiyuan zhong	2120941953	2012	96	33	18	0
3923682	zhiyuan zhong	2104988258	2012	96	16	16	0
3923682	zhiyuan zhong	2117525889	2012	96	3	3	0
3923682	zhiyuan zhong	2115034244	2012	96	93	85	0
3923682	zhiyuan zhong	2708425860	2012	96	90	4	0
3923682	zhiyuan zhong	2152122982	2012	96	19	3	0
3923682	zhiyuan zhong	2015559494	2012	96	68	68	0
3923682	zhiyuan zhong	2105738054	2012	96	10	3	0
3923682	zhiyuan zhong	2105036590	2012	96	53	50	0
3923682	zhiyuan zhong	2634857711	2012	96	1	1	0
3923682	zhiyuan zhong	2116478958	2012	96	15	15	0
3923682	zhiyuan zhong	2133063663	2012	96	229	4	0
3923682	zhiyuan zhong	2232585042	2012	96	1	1	0
3923682	zhiyuan zhong	2617930003	2012	96	1	1	0
3923682	zhiyuan zhong	96735635	2012	96	145	1	0
3923682	zhiyuan zhong	2784126524	2012	96	3	3	0
3923682	zhiyuan zhong	2098923967	2012	96	1	1	0
4610292	huang yunqing	2149613961	2006	17	2	1	1
4610292	huang yunqing	2150387102	2006	17	31	4	1
4610292	huang yunqing	2164885041	2006	17	3	1	1
4610292	huang yunqing	2149613961	2006	33	17	1	0
4610292	huang yunqing	2150387102	2006	33	49	3	0
4610292	huang yunqing	2164885041	2006	33	18	1	0
4610292	yichun zhou	2497067875	2005	15	3	3	1
4610292	yichun zhou	2160495764	2005	15	6	1	1
4610292	yichun zhou	2497067875	2005	53	3	1	0
4610292	yichun zhou	2160495764	2005	53	33	6	0
4800084	ping wang	2193169834	2014	41	7	5	1
4800084	ping wang	2141219345	2014	41	1	1	1
4800084	ping wang	2185613937	2014	41	175	4	1
4800084	ping wang	2443347315	2014	41	4	3	1
4800084	ping wang	2571206164	2014	41	2	2	1
4800084	ping wang	2112381047	2014	41	2	2	1
4800084	ping wang	2193169834	2014	68	27	27	0
4800084	ping wang	2141219345	2014	68	22	22	0
4800084	ping wang	2185613937	2014	68	114	1	0
4800084	ping wang	2443347315	2014	68	5	5	0
4800084	ping wang	2571206164	2014	68	2	2	0
4800084	ping wang	2112381047	2014	68	9	9	0
5740404	chunshui yu	2117715968	2014	51	39	24	1
5740404	chunshui yu	2613876736	2014	51	2	1	1
5740404	chunshui yu	2098026755	2014	51	1	1	1
5740404	chunshui yu	2619333639	2014	51	1	1	1
5740404	chunshui yu	2162880010	2014	51	11	1	1
5740404	chunshui yu	2343220624	2014	51	1	1	1
5740404	chunshui yu	2125073045	2014	51	4	1	1
5740404	chunshui yu	2679218969	2014	51	1	1	1
5740404	chunshui yu	2114574876	2014	51	4	1	1
5740404	chunshui yu	2639591326	2014	51	7	2	1
5740404	chunshui yu	2129378079	2014	51	26	5	1
5740404	chunshui yu	2428973088	2014	51	1	1	1
5740404	chunshui yu	2663343276	2014	51	2	2	1
5740404	chunshui yu	2198437427	2014	51	1	1	1
5740404	chunshui yu	2130005939	2014	51	2	2	1
5740404	chunshui yu	2112876983	2014	51	4	4	1
5740404	chunshui yu	2105638457	2014	51	2	2	1
5740404	chunshui yu	2120162492	2014	51	30	1	1
5740404	chunshui yu	2618371773	2014	51	2	2	1
5740404	chunshui yu	2298030396	2014	51	9	9	1
5740404	chunshui yu	2168017213	2014	51	18	4	1
5740404	chunshui yu	2683275847	2014	51	1	1	1
5740404	chunshui yu	2608458312	2014	51	1	1	1
5740404	chunshui yu	2710474951	2014	51	4	2	1
5740404	chunshui yu	2189246793	2014	51	52	2	1
5740404	chunshui yu	2428719819	2014	51	28	7	1
5740404	chunshui yu	2228105547	2014	51	22	1	1
5740404	chunshui yu	2130496455	2014	51	1	1	1
5740404	chunshui yu	2128682447	2014	51	13	4	1
5740404	chunshui yu	2169565136	2014	51	142	30	1
5740404	chunshui yu	2181450834	2014	51	3	2	1
5740404	chunshui yu	2479168212	2014	51	9	3	1
5740404	chunshui yu	2657667289	2014	51	4	4	1
5740404	chunshui yu	2425079130	2014	51	4	4	1
5740404	chunshui yu	2684840667	2014	51	2	1	1
5740404	chunshui yu	2137479773	2014	51	3	3	1
5740404	chunshui yu	2589665631	2014	51	7	1	1
5740404	chunshui yu	2501835488	2014	51	4	1	1
5740404	chunshui yu	2124222436	2014	51	18	15	1
5740404	chunshui yu	2126477289	2014	51	20	2	1
5740404	chunshui yu	2141113323	2014	51	130	10	1
5740404	chunshui yu	2169520107	2014	51	19	3	1
5740404	chunshui yu	2664119280	2014	51	2	2	1
5740404	chunshui yu	2421745137	2014	51	35	12	1
5740404	chunshui yu	2166840306	2014	51	3	3	1
5740404	chunshui yu	2301926643	2014	51	2	2	1
5740404	chunshui yu	2641522423	2014	51	3	1	1
5740404	chunshui yu	2661505916	2014	51	50	1	1
5740404	chunshui yu	2117715968	2014	88	62	43	0
5740404	chunshui yu	2613876736	2014	88	20	5	0
5740404	chunshui yu	2098026755	2014	88	2	1	0
5740404	chunshui yu	2619333639	2014	88	2	1	0
5740404	chunshui yu	2162880010	2014	88	10	1	0
5740404	chunshui yu	2343220624	2014	88	3	2	0
5740404	chunshui yu	2125073045	2014	88	9	1	0
5740404	chunshui yu	2679218969	2014	88	1	1	0
5740404	chunshui yu	2114574876	2014	88	9	1	0
5740404	chunshui yu	2639591326	2014	88	6	2	0
5740404	chunshui yu	2129378079	2014	88	25	2	0
5740404	chunshui yu	2428973088	2014	88	11	3	0
5740404	chunshui yu	2663343276	2014	88	6	1	0
5740404	chunshui yu	2198437427	2014	88	3	1	0
5740404	chunshui yu	2130005939	2014	88	4	1	0
5740404	chunshui yu	2112876983	2014	88	27	5	0
5740404	chunshui yu	2105638457	2014	88	1	1	0
5740404	chunshui yu	2120162492	2014	88	44	3	0
5740404	chunshui yu	2618371773	2014	88	10	9	0
5740404	chunshui yu	2298030396	2014	88	2	2	0
5740404	chunshui yu	2168017213	2014	88	15	1	0
5740404	chunshui yu	2683275847	2014	88	1	1	0
5740404	chunshui yu	2608458312	2014	88	4	2	0
5740404	chunshui yu	2710474951	2014	88	4	2	0
5740404	chunshui yu	2189246793	2014	88	81	4	0
5740404	chunshui yu	2428719819	2014	88	41	16	0
5740404	chunshui yu	2228105547	2014	88	41	1	0
5740404	chunshui yu	2130496455	2014	88	1	1	0
5740404	chunshui yu	2128682447	2014	88	29	7	0
5740404	chunshui yu	2169565136	2014	88	131	33	0
5740404	chunshui yu	2181450834	2014	88	7	2	0
5740404	chunshui yu	2479168212	2014	88	13	3	0
5740404	chunshui yu	2657667289	2014	88	2	2	0
5740404	chunshui yu	2425079130	2014	88	1	1	0
5740404	chunshui yu	2684840667	2014	88	16	7	0
5740404	chunshui yu	2137479773	2014	88	3	1	0
5740404	chunshui yu	2589665631	2014	88	10	1	0
5740404	chunshui yu	2501835488	2014	88	1	1	0
5740404	chunshui yu	2124222436	2014	88	3	3	0
5740404	chunshui yu	2126477289	2014	88	19	1	0
5740404	chunshui yu	2141113323	2014	88	68	2	0
5740404	chunshui yu	2169520107	2014	88	19	2	0
5740404	chunshui yu	2664119280	2014	88	6	2	0
5740404	chunshui yu	2421745137	2014	88	26	8	0
5740404	chunshui yu	2166840306	2014	88	8	8	0
5740404	chunshui yu	2301926643	2014	88	1	1	0
5740404	chunshui yu	2641522423	2014	88	24	1	0
5740404	chunshui yu	2661505916	2014	88	19	1	0
5740404	jie yang	2781550950	2011	16	5	4	1
5740404	jie yang	2609591241	2011	16	1	1	1
5740404	jie yang	2110421870	2011	16	1	1	1
5740404	jie yang	2533107151	2011	16	1	1	1
5740404	jie yang	2273790831	2011	16	20	2	1
5740404	jie yang	345854447	2011	16	13	2	1
5740404	jie yang	2102244699	2011	16	1	1	1
5740404	jie yang	2719694835	2011	16	5	1	1
5740404	jie yang	2584532887	2011	16	1	1	1
5740404	jie yang	2708280921	2011	16	1	1	1
5740404	jie yang	2573049338	2011	16	1	1	1
5740404	jie yang	2617051163	2011	16	4	4	1
5740404	jie yang	2599760381	2011	16	4	2	1
5740404	jie yang	2148285151	2011	16	1	1	1
5740404	jie yang	2781550950	2011	32	10	9	0
5740404	jie yang	2609591241	2011	32	3	3	0
5740404	jie yang	2110421870	2011	32	6	6	0
5740404	jie yang	2533107151	2011	32	3	3	0
5740404	jie yang	2273790831	2011	32	37	3	0
5740404	jie yang	345854447	2011	32	33	7	0
5740404	jie yang	2102244699	2011	32	6	6	0
5740404	jie yang	2719694835	2011	32	6	3	0
5740404	jie yang	2584532887	2011	32	6	6	0
5740404	jie yang	2708280921	2011	32	1	1	0
5740404	jie yang	2573049338	2011	32	7	7	0
5740404	jie yang	2617051163	2011	32	3	3	0
5740404	jie yang	2599760381	2011	32	5	4	0
5740404	jie yang	2148285151	2011	32	3	3	0
5740404	ning zhang	2098640257	2011	21	1	1	1
5740404	ning zhang	2569584421	2011	21	13	3	1
5740404	ning zhang	2600822429	2011	21	11	2	1
5740404	ning zhang	2106989669	2011	21	117	3	1
5740404	ning zhang	2327747144	2011	21	50	11	1
5740404	ning zhang	2111702887	2011	21	1	1	1
5740404	ning zhang	2618532524	2011	21	1	1	1
5740404	ning zhang	2434595376	2011	21	2	1	1
5740404	ning zhang	2502382557	2011	21	1	1	1
5740404	ning zhang	2083285917	2011	21	135	1	1
5740404	ning zhang	2775900574	2011	21	5	5	1
5740404	ning zhang	2098640257	2011	53	1	1	0
5740404	ning zhang	2569584421	2011	53	26	3	0
5740404	ning zhang	2600822429	2011	53	12	11	0
5740404	ning zhang	2106989669	2011	53	88	3	0
5740404	ning zhang	2327747144	2011	53	31	1	0
5740404	ning zhang	2111702887	2011	53	3	3	0
5740404	ning zhang	2618532524	2011	53	3	3	0
5740404	ning zhang	2434595376	2011	53	3	3	0
5740404	ning zhang	2502382557	2011	53	2	1	0
5740404	ning zhang	2083285917	2011	53	316	1	0
5740404	ning zhang	2775900574	2011	53	6	5	0
9086337	bingshe xu	2778605521	2000	19	6	1	1
9086337	bingshe xu	1969236716	2000	19	31	2	1
9086337	bingshe xu	2778605521	2000	13	3	2	0
9086337	bingshe xu	1969236716	2000	13	34	3	0
9086337	dong jinxiang	2435044163	2008	18	4	2	1
9086337	dong jinxiang	2509583268	2008	18	11	6	1
9086337	dong jinxiang	2314526340	2008	18	4	3	1
9086337	dong jinxiang	709985413	2008	18	133	2	1
9086337	dong jinxiang	2096729990	2008	18	130	2	1
9086337	dong jinxiang	2582602085	2008	18	11	1	1
9086337	dong jinxiang	2110091597	2008	18	70	1	1
9086337	dong jinxiang	2140430387	2008	18	1	1	1
9086337	dong jinxiang	2435044163	2008	48	15	14	0
9086337	dong jinxiang	2509583268	2008	48	14	12	0
9086337	dong jinxiang	2314526340	2008	48	34	25	0
9086337	dong jinxiang	709985413	2008	48	52	4	0
9086337	dong jinxiang	2096729990	2008	48	38	3	0
9086337	dong jinxiang	2582602085	2008	48	20	1	0
9086337	dong jinxiang	2110091597	2008	48	99	2	0
9086337	dong jinxiang	2140430387	2008	48	15	10	0
9086337	liang weiguo	2107435460	2012	8	2	2	1
9086337	liang weiguo	2486735972	2012	8	1	1	1
9086337	liang weiguo	2165745703	2012	8	6	4	1
9086337	liang weiguo	1858562858	2012	8	31	2	1
9086337	liang weiguo	2720968266	2012	8	1	1	1
9086337	liang weiguo	2107435460	2012	15	2	2	0
9086337	liang weiguo	2486735972	2012	15	2	2	0
9086337	liang weiguo	2165745703	2012	15	12	5	0
9086337	liang weiguo	1858562858	2012	15	4	1	0
9086337	liang weiguo	2720968266	2012	15	7	3	0
9916479	cao feng	2160814082	2013	72	4	2	1
9916479	cao feng	2590400132	2013	72	26	2	1
9916479	cao feng	2618608004	2013	72	1	1	1
9916479	cao feng	1980925830	2013	72	73	2	1
9916479	cao feng	2156872840	2013	72	68	1	1
9916479	cao feng	2619713546	2013	72	10	9	1
9916479	cao feng	2252540555	2013	72	3	3	1
9916479	cao feng	2155147018	2013	72	24	23	1
9916479	cao feng	2021911306	2013	72	3	3	1
9916479	cao feng	2606017805	2013	72	1	1	1
9916479	cao feng	2171310226	2013	72	303	7	1
9916479	cao feng	2442219416	2013	72	5	2	1
9916479	cao feng	2131454876	2013	72	38	4	1
9916479	cao feng	2251889182	2013	72	152	1	1
9916479	cao feng	2245145891	2013	72	1	1	1
9916479	cao feng	2723343401	2013	72	2	2	1
9916479	cao feng	2110887084	2013	72	26	5	1
9916479	cao feng	2675907245	2013	72	2	1	1
9916479	cao feng	2333044270	2013	72	12	12	1
9916479	cao feng	2618910508	2013	72	2	2	1
9916479	cao feng	2617675564	2013	72	19	2	1
9916479	cao feng	2627478706	2013	72	139	2	1
9916479	cao feng	2408012858	2013	72	16	5	1
9916479	cao feng	2096364992	2013	72	12	9	1
9916479	cao feng	2590722882	2013	72	5	5	1
9916479	cao feng	2156644291	2013	72	5	5	1
9916479	cao feng	2504669894	2013	72	2	2	1
9916479	cao feng	2137894348	2013	72	5	5	1
9916479	cao feng	2034351693	2013	72	12	2	1
9916479	cao feng	2598790604	2013	72	47	1	1
9916479	cao feng	2435932623	2013	72	22	2	1
9916479	cao feng	2523734485	2013	72	7	2	1
9916479	cao feng	2168186331	2013	72	149	3	1
9916479	cao feng	2650060508	2013	72	1	1	1
9916479	cao feng	2096335965	2013	72	4	4	1
9916479	cao feng	2165639267	2013	72	124	1	1
9916479	cao feng	2119942119	2013	72	6	6	1
9916479	cao feng	2105408106	2013	72	32	1	1
9916479	cao feng	2136735470	2013	72	7	2	1
9916479	cao feng	2107490671	2013	72	99	26	1
9916479	cao feng	2658493808	2013	72	1	1	1
9916479	cao feng	2658554863	2013	72	2	1	1
9916479	cao feng	2160376947	2013	72	1	1	1
9916479	cao feng	2122588659	2013	72	81	7	1
9916479	cao feng	2280145270	2013	72	1	1	1
9916479	cao feng	2606030713	2013	72	3	3	1
9916479	cao feng	2167246205	2013	72	38	2	1
9916479	cao feng	2160814082	2013	63	27	12	0
9916479	cao feng	2590400132	2013	63	47	4	0
9916479	cao feng	2618608004	2013	63	11	11	0
9916479	cao feng	1980925830	2013	63	116	1	0
9916479	cao feng	2156872840	2013	63	47	1	0
9916479	cao feng	2619713546	2013	63	6	4	0
9916479	cao feng	2252540555	2013	63	1	1	0
9916479	cao feng	2155147018	2013	63	28	5	0
9916479	cao feng	2021911306	2013	63	7	6	0
9916479	cao feng	2606017805	2013	63	5	1	0
9916479	cao feng	2171310226	2013	63	269	3	0
9916479	cao feng	2442219416	2013	63	24	2	0
9916479	cao feng	2131454876	2013	63	6	1	0
9916479	cao feng	2251889182	2013	63	101	4	0
9916479	cao feng	2245145891	2013	63	10	1	0
9916479	cao feng	2723343401	2013	63	2	2	0
9916479	cao feng	2110887084	2013	63	7	1	0
9916479	cao feng	2675907245	2013	63	1	1	0
9916479	cao feng	2333044270	2013	63	26	24	0
9916479	cao feng	2618910508	2013	63	7	4	0
9916479	cao feng	2617675564	2013	63	23	1	0
9916479	cao feng	2627478706	2013	63	96	2	0
9916479	cao feng	2408012858	2013	63	4	2	0
9916479	cao feng	2096364992	2013	63	17	3	0
9916479	cao feng	2590722882	2013	63	4	4	0
9916479	cao feng	2156644291	2013	63	1	1	0
9916479	cao feng	2504669894	2013	63	1	1	0
9916479	cao feng	2137894348	2013	63	4	2	0
9916479	cao feng	2034351693	2013	63	6	2	0
9916479	cao feng	2598790604	2013	63	56	1	0
9916479	cao feng	2435932623	2013	63	1	1	0
9916479	cao feng	2523734485	2013	63	5	3	0
9916479	cao feng	2168186331	2013	63	172	1	0
9916479	cao feng	2650060508	2013	63	1	1	0
9916479	cao feng	2096335965	2013	63	3	3	0
9916479	cao feng	2165639267	2013	63	126	4	0
9916479	cao feng	2119942119	2013	63	3	3	0
9916479	cao feng	2105408106	2013	63	63	5	0
9916479	cao feng	2136735470	2013	63	5	2	0
9916479	cao feng	2107490671	2013	63	77	6	0
9916479	cao feng	2658493808	2013	63	1	1	0
9916479	cao feng	2658554863	2013	63	8	3	0
9916479	cao feng	2160376947	2013	63	3	1	0
9916479	cao feng	2122588659	2013	63	54	4	0
9916479	cao feng	2280145270	2013	63	1	1	0
9916479	cao feng	2606030713	2013	63	4	1	0
9916479	cao feng	2167246205	2013	63	67	1	0
9916479	han hua	2114298561	2004	2	12	1	1
9916479	han hua	1968211490	2004	2	2	1	1
9916479	han hua	2611830371	2004	2	1	1	1
9916479	han hua	2156872840	2004	2	10	1	1
9916479	han hua	2144419081	2004	2	4	1	1
9916479	han hua	2428558382	2004	2	1	1	1
9916479	han hua	2144806485	2004	2	10	1	1
9916479	han hua	2114298561	2004	40	16	2	0
9916479	han hua	1968211490	2004	40	7	3	0
9916479	han hua	2611830371	2004	40	2	2	0
9916479	han hua	2156872840	2004	40	50	9	0
9916479	han hua	2144419081	2004	40	4	2	0
9916479	han hua	2428558382	2004	40	3	3	0
9916479	han hua	2144806485	2004	40	33	7	0
9916479	ling tao	2617455873	2012	43	9	8	1
9916479	ling tao	2132140417	2012	43	1	1	1
9916479	ling tao	2150182274	2012	43	22	10	1
9916479	ling tao	2095712527	2012	43	31	2	1
9916479	ling tao	2663649169	2012	43	2	2	1
9916479	ling tao	2642402068	2012	43	3	3	1
9916479	ling tao	2601869974	2012	43	2	2	1
9916479	ling tao	2125907353	2012	43	11	4	1
9916479	ling tao	2295395485	2012	43	28	4	1
9916479	ling tao	2251889182	2012	43	133	2	1
9916479	ling tao	2133043703	2012	43	74	9	1
9916479	ling tao	2644469798	2012	43	4	3	1
9916479	ling tao	2110887084	2012	43	26	2	1
9916479	ling tao	2515585196	2012	43	3	1	1
9916479	ling tao	2112418605	2012	43	7	4	1
9916479	ling tao	2600543153	2012	43	6	5	1
9916479	ling tao	2608095924	2012	43	15	2	1
9916479	ling tao	2258131767	2012	43	2	2	1
9916479	ling tao	2715286585	2012	43	20	4	1
9916479	ling tao	2151603773	2012	43	6	5	1
9916479	ling tao	2096364992	2012	43	11	1	1
9916479	ling tao	2130946369	2012	43	4	4	1
9916479	ling tao	2151912515	2012	43	3	2	1
9916479	ling tao	2598799556	2012	43	4	4	1
9916479	ling tao	2131520072	2012	43	107	7	1
9916479	ling tao	2167440074	2012	43	24	10	1
9916479	ling tao	2144036177	2012	43	6	5	1
9916479	ling tao	2108746325	2012	43	39	16	1
9916479	ling tao	2619928407	2012	43	2	2	1
9916479	ling tao	2135438936	2012	43	6	5	1
9916479	ling tao	2155628762	2012	43	34	7	1
9916479	ling tao	2165387100	2012	43	8	1	1
9916479	ling tao	2143021801	2012	43	4	3	1
9916479	ling tao	2694620524	2012	43	2	1	1
9916479	ling tao	2169112556	2012	43	2	2	1
9916479	ling tao	2161511534	2012	43	3	3	1
9916479	ling tao	2107490671	2012	43	80	15	1
9916479	ling tao	2127612659	2012	43	13	2	1
9916479	ling tao	2167113591	2012	43	1	1	1
9916479	ling tao	2305624188	2012	43	5	2	1
9916479	ling tao	2617455873	2012	66	14	13	0
9916479	ling tao	2132140417	2012	66	1	1	0
9916479	ling tao	2150182274	2012	66	26	1	0
9916479	ling tao	2095712527	2012	66	10	1	0
9916479	ling tao	2663649169	2012	66	3	3	0
9916479	ling tao	2642402068	2012	66	6	6	0
9916479	ling tao	2601869974	2012	66	5	5	0
9916479	ling tao	2125907353	2012	66	5	4	0
9916479	ling tao	2295395485	2012	66	59	12	0
9916479	ling tao	2251889182	2012	66	133	1	0
9916479	ling tao	2133043703	2012	66	149	9	0
9916479	ling tao	2644469798	2012	66	2	1	0
9916479	ling tao	2110887084	2012	66	7	2	0
9916479	ling tao	2515585196	2012	66	3	3	0
9916479	ling tao	2112418605	2012	66	5	2	0
9916479	ling tao	2600543153	2012	66	14	14	0
9916479	ling tao	2608095924	2012	66	38	13	0
9916479	ling tao	2258131767	2012	66	4	4	0
9916479	ling tao	2715286585	2012	66	19	1	0
9916479	ling tao	2151603773	2012	66	11	11	0
9916479	ling tao	2096364992	2012	66	20	2	0
9916479	ling tao	2130946369	2012	66	1	1	0
9916479	ling tao	2151912515	2012	66	2	1	0
9916479	ling tao	2598799556	2012	66	2	2	0
9916479	ling tao	2131520072	2012	66	205	2	0
9916479	ling tao	2167440074	2012	66	44	4	0
9916479	ling tao	2144036177	2012	66	1	1	0
9916479	ling tao	2108746325	2012	66	80	7	0
9916479	ling tao	2619928407	2012	66	2	2	0
9916479	ling tao	2135438936	2012	66	9	7	0
9916479	ling tao	2155628762	2012	66	73	9	0
9916479	ling tao	2165387100	2012	66	7	5	0
9916479	ling tao	2143021801	2012	66	1	1	0
9916479	ling tao	2694620524	2012	66	1	1	0
9916479	ling tao	2169112556	2012	66	11	11	0
9916479	ling tao	2161511534	2012	66	1	1	0
9916479	ling tao	2107490671	2012	66	97	20	0
9916479	ling tao	2127612659	2012	66	31	8	0
9916479	ling tao	2167113591	2012	66	6	5	0
9916479	ling tao	2305624188	2012	66	4	1	0
12411659	gao xiumei	2559285892	2011	43	5	2	1
12411659	gao xiumei	2777079941	2011	43	1	1	1
12411659	gao xiumei	2155107720	2011	43	9	6	1
12411659	gao xiumei	2600099979	2011	43	4	2	1
12411659	gao xiumei	2701822732	2011	43	1	1	1
12411659	gao xiumei	2080716175	2011	43	17	7	1
12411659	gao xiumei	2206028176	2011	43	4	1	1
12411659	gao xiumei	2651357460	2011	43	1	1	1
12411659	gao xiumei	2138884118	2011	43	66	1	1
12411659	gao xiumei	2653027736	2011	43	4	3	1
12411659	gao xiumei	2108074012	2011	43	8	2	1
12411659	gao xiumei	2731373980	2011	43	20	1	1
12411659	gao xiumei	2116047390	2011	43	2	2	1
12411659	gao xiumei	2169699616	2011	43	3	2	1
12411659	gao xiumei	2145392801	2011	43	1	1	1
12411659	gao xiumei	2628539684	2011	43	1	1	1
12411659	gao xiumei	2105895722	2011	43	10	2	1
12411659	gao xiumei	2701971246	2011	43	1	1	1
12411659	gao xiumei	2102078512	2011	43	2	1	1
12411659	gao xiumei	2299117876	2011	43	1	1	1
12411659	gao xiumei	2174658484	2011	43	11	6	1
12411659	gao xiumei	2518615862	2011	43	2	1	1
12411659	gao xiumei	2707064887	2011	43	2	2	1
12411659	gao xiumei	2558826679	2011	43	17	2	1
12411659	gao xiumei	2303626938	2011	43	1	1	1
12411659	gao xiumei	2165175739	2011	43	18	7	1
12411659	gao xiumei	2234552637	2011	43	3	3	1
12411659	gao xiumei	2188353091	2011	43	8	2	1
12411659	gao xiumei	2107785796	2011	43	1	1	1
12411659	gao xiumei	2147817291	2011	43	2	2	1
12411659	gao xiumei	2585277007	2011	43	8	2	1
12411659	gao xiumei	2119169360	2011	43	4	2	1
12411659	gao xiumei	2106037204	2011	43	72	1	1
12411659	gao xiumei	2112582872	2011	43	3	2	1
12411659	gao xiumei	2586825945	2011	43	4	3	1
12411659	gao xiumei	2607710425	2011	43	1	1	1
12411659	gao xiumei	2580260060	2011	43	1	1	1
12411659	gao xiumei	2690788830	2011	43	1	1	1
12411659	gao xiumei	2443694048	2011	43	1	1	1
12411659	gao xiumei	2110371937	2011	43	6	5	1
12411659	gao xiumei	2690109793	2011	43	2	2	1
12411659	gao xiumei	2319372259	2011	43	3	2	1
12411659	gao xiumei	2140591716	2011	43	1	1	1
12411659	gao xiumei	2251255524	2011	43	19	1	1
12411659	gao xiumei	2106814820	2011	43	1	1	1
12411659	gao xiumei	2137879909	2011	43	100	1	1
12411659	gao xiumei	2330207848	2011	43	3	3	1
12411659	gao xiumei	2705715179	2011	43	1	1	1
12411659	gao xiumei	2428973165	2011	43	13	1	1
12411659	gao xiumei	2590980463	2011	43	3	2	1
12411659	gao xiumei	2108624242	2011	43	2	2	1
12411659	gao xiumei	2110719480	2011	43	1	1	1
