affID	sortedName	awardYear	fieldID	fieldName	bf_avejif	bf_avecitation	bf_avehindex	bf_avepapercnt	af_avejif	af_avecitation	af_avehindex	af_avepapercnt
99065089	fuchun sun	2006	41008148	computer science	0.52811084432777	28.0	5.8	10.0	0.8433954660700618	127.0	12.0	25.8
99065089	jie zhou	2012	41008148	computer science	1.5044592636151413	131.0	12.4	17.6	3.0698795277226054	375.4	25.0	19.6
76130692	wu zhaohui	2005	41008148	computer science	0.27643671020963634	16.4	1.8	22.2	1.0991395338157977	261.4	14.2	29.6
881766915	li xuandong	2004	41008148	computer science	0.09305471171254104	2.4	1.6	3.0	0.3817531545828064	31.4	4.6	7.0
19820366	wu yirong	2007	41008148	computer science	0.0	1.0	1.2	3.0	1.0162194944785667	41.0	4.0	14.8
27357992	keqiu li	2012	41008148	computer science	0.9435658853272252	21.0	3.0	16.8	1.874165941903576	214.2	12.8	19.6
19820366	changsheng xu	2012	41008148	computer science	0.9959168816912236	123.6	11.6	17.8	2.220802771619353	594.0	27.0	23.6
90610280	shengli xie	2003	41008148	computer science	0.1211472774763914	1.6	1.4	1.0	0.5324948062012724	28.2	4.0	18.4
19820366	hu weiwu	2003	41008148	computer science	0.04394456102639338	10.4	2.4	3.8	0.18282254763029446	28.0	6.8	6.4
157773358	fan wang	2012	41008148	computer science	1.5716335054630943	17.2	2.6	3.0	2.2450262378728905	90.2	8.4	2.6
19820366	feiyue wang	2001	41008148	computer science	0.20793650793650795	0.2	0.2	1.0	0.5412583540712577	54.2	4.4	20.6
183067930	guo minyi	2007	41008148	computer science	0.15356368563685635	12.6	2.4	7.2	0.8321076981003535	128.2	11.0	25.8
20231570	guoping wang	2009	41008148	computer science	0.4909103087635058	16.6	3.2	8.6	1.950005501422991	43.2	7.4	6.0
82880672	huai jinpeng	2005	41008148	computer science	0.1613863753702345	0.2	0.2	1.0	0.74641470832784	74.8	7.2	13.4
881766915	chen guihai	2008	41008148	computer science	0.31465549706462675	27.2	3.6	9.8	0.7200311001387177	327.2	15.0	19.4
191208505	hong zhao	2009	41008148	computer science	0.5321242890664826	5.6	3.2	2.0	0.6851737874490766	9.4	5.6	2.2
37796252	baocai yin	2008	41008148	computer science	0.053144016227180534	11.2	3.0	10.0	0.7566319375490667	58.8	8.4	16.8
76569877	changyin sun	2011	41008148	computer science	0.7770858239416344	44.2	7.0	7.6	1.820555429955156	239.2	13.6	30.4
183067930	cao zhenfu	2002	41008148	computer science	0.0	0.0	0.0	0.0	0.4564334684980873	30.8	2.6	25.2
39333907	li xiaoli	2010	41008148	computer science	0.8999369311824317	24.0	4.2	5.2	1.6030107194953047	148.2	15.0	6.0
99065089	fengyuan ren	2012	41008148	computer science	0.7568522356964457	86.0	8.2	13.8	2.293381041646789	201.4	19.6	10.6
28813325	renbiao wu	2003	41008148	computer science	0.7080451471665352	4.8	1.6	2.4	0.4170123880435633	31.6	4.4	11.0
76569877	baowen xu	2004	41008148	computer science	0.12354255058838977	8.6	1.6	10.8	0.15253900471100068	93.4	9.0	20.8
99065089	niu zhisheng	2009	41008148	computer science	0.36880328072644336	60.8	6.4	21.2	1.33881464318556	343.2	15.8	21.6
143593769	feng qian	2006	41008148	computer science	0.903618428898054	2.2	0.4	5.6	0.9728131420370352	55.4	6.6	22.4
170215575	dou yong	2011	41008148	computer science	0.2790097171948457	10.2	2.2	10.0	0.9316913589340554	61.8	7.0	16.6
139660479	chunhua yang	2010	41008148	computer science	0.31299417269957475	10.2	2.0	18.6	1.1812301230477191	77.4	7.4	22.4
19820366	yan yonghong	2009	41008148	computer science	1.2649044247484278	31.4	5.2	18.2	0.8248954500944418	98.0	10.8	29.8
9224756	wang xingwei	2012	41008148	computer science	0.015942028985507246	1.8	1.6	0.4	0.4737243174781876	3.0	2.8	0.6
177933477	qian qijun	2009	71924100	medicine	2.4091475820007124	20.4	3.8	5.0	1.921561685067195	52.2	8.0	8.4
183067930	lin yi	2011	71924100	medicine	1.3849844236760125	0.2	0.2	0.6	2.520936589936153	25.4	4.0	2.0
177933477	cao guangwen	2010	71924100	medicine	1.3989726046341648	27.4	10.2	10.2	3.252234585125373	356.4	19.8	19.6
47720641	he li	2002	71924100	medicine	0.0	0.0	0.0	0.0	0.2377193613780033	0.8	0.4	1.8
20231570	baoguo jiang	2006	71924100	medicine	0.3787239723972398	0.0	0.0	1.2	0.9057336547299116	24.6	4.2	6.2
37461747	xiaolian zhang	2010	71924100	medicine	2.464809068274984	58.8	6.6	8.8	3.0741103781275125	184.4	17.0	7.2
24185976	fuqiang wen	2004	71924100	medicine	0.0	0.0	0.0	0.0	1.5591139845160973	17.4	2.0	6.0
