affID	sortedName	awardYear	fieldID	fieldName	bf_avejif	bf_avecitation	bf_avehindex	bf_avepapercnt	af_avejif	af_avecitation	af_avehindex	af_avepapercnt
19820366	chang kai	2005	121332964	physics	1.1291366351556813	1.6119047619047615	3.4	3.0	1.8204445085220964	2.264797385620916	7.6	8.6
19820366	gang zhao	2005	121332964	physics	0.8063097411986059	2.893959052219922	5.8	15.2	1.3875043124757604	2.8638287164395537	13.4	31.8
19820366	jianlin luo	2010	121332964	physics	0.822280658587486	4.429545454545455	3.8	9.8	3.4758854770487964	3.137799210593328	10.0	3.6
116953780	zheng zhong	2001	121332964	physics	0.1536	0.4	0.2	0.2	0.4644272234252324	2.7852380952380957	2.4	4.8
126520041	kong xu	2012	121332964	physics	3.4268015023506164	8.447333333333333	8.4	5.6	4.299170342010386	7.149254535147393	19.0	10.4
183067930	yumin zhao	2012	121332964	physics	0.11758213225673425	0.0	0.0	0.6	0.0	0.0	0.0	0.0
19820366	yao yonggang	2009	121332964	physics	0.2808874624242856	0.4	1.0	0.4	0.4088144872102784	1.9	3.8	1.2
19820366	wang wen	2003	121332964	physics	0.26697388632872504	3.2	0.6	0.4	0.9440195434469444	10.858333333333333	3.2	5.0
19820366	cao jun	2012	121332964	physics	2.4177111650422902	3.333333333333333	2.6	1.2	1.3537274627048703	5.115	6.4	1.6
24943067	liejia qian	2007	121332964	physics	0.9235030178864037	3.275	4.6	9.6	1.5925086074829835	2.349920183127014	10.2	6.8
126520041	he lixin	2010	121332964	physics	1.6754333547205258	5.851282051282051	2.6	5.4	1.9708683539944567	2.4745423192791614	7.4	7.2
24943067	shiming zhou	2006	121332964	physics	0.0	0.0	0.0	0.2	0.9486266972107874	1.0	0.2	1.0
126520041	qun wang	2011	121332964	physics	1.2582312469733383	1.9753968253968253	5.4	6.4	2.0050374853387267	2.223694199520287	9.4	5.2
76130692	wang xiaoguang	2010	121332964	physics	0.7340501377340419	2.2441452991452997	6.8	9.0	1.5784445799027185	2.8720678159050257	14.2	11.6
17145004	xiaopeng zhao	2000	121332964	physics	0.10933633295838023	0.4	2.0	0.6	0.9158148266217292	1.9280952380952379	4.2	11.0
25254941	fengshou zhang	2010	121332964	physics	0.7473337876540282	1.4933333333333334	4.0	9.6	1.2390249986590158	1.6820401171963038	8.2	12.6
99065089	chu fulei	2004	121332964	physics	0.2893891977720259	1.8542857142857143	2.0	5.0	0.8889229075448206	3.0252820512820517	9.0	16.0
19820366	jin kuijuan	2008	121332964	physics	1.3497223652602712	1.7614341085271317	3.0	15.6	1.8452659580345765	2.9272622549019607	14.2	16.6
19820366	chao shen	2001	121332964	physics	0.0	0.0	0.0	0.0	0.09464285714285714	0.7	0.6	0.2
24943067	chen zhanghai	2012	121332964	physics	1.6544301215026205	2.4741830065359482	3.4	5.4	3.420368073113077	3.1708377032681816	13.4	7.8
76130692	luo yaozhi	2010	121332964	physics	0.5594093376163173	1.0177777777777777	1.6	4.4	0.5060529240198124	2.9674132730015086	7.0	3.8
87445476	changqing chen	2004	121332964	physics	0.16363636363636366	3.2	1.0	0.2	0.1589161939293902	2.413333333333333	2.2	1.0
163340411	chen wen	2011	121332964	physics	0.5878646916147492	2.9197368421052636	1.8	6.8	1.6482211329283456	4.104620617998839	15.6	27.8
881766915	cheng jianchun	2001	121332964	physics	0.030700447093889718	0.4	0.6	0.2	0.060888565185724684	0.8	1.4	2.6
76130692	lin qiang	2009	121332964	physics	1.2116437501055874	3.0459955311348503	9.0	7.0	1.088002552214385	3.322037447647204	19.0	3.8
19820366	cheng zhaohua	2001	121332964	physics	0.9411923465181898	1.6394901394901396	4.6	7.8	1.1561244759038771	2.444400183150183	10.6	12.2
183067930	dong yi	2012	121332964	physics	1.2487682663353672	2.25965811965812	5.8	8.0	1.7688106337178628	1.8827838827838823	10.0	9.0
19820366	bingsong zou	2002	121332964	physics	0.020087336244541485	0.0	0.0	0.2	0.0	0.0	0.0	0.0
126520041	jian zheng	2006	121332964	physics	0.8643181652091642	1.1777777777777776	1.8	3.8	1.403727468359051	1.7011072261072262	4.8	5.6
19820366	chen xiaosong	2003	121332964	physics	0.0	0.6	3.0	0.0	0.3476874602709015	0.6	3.0	0.8
87445476	guanjun zhang	2011	121332964	physics	1.1374358149374637	1.7233333333333332	4.4	11.6	1.4131206806339898	2.5553678717341297	11.2	26.4
159948400	baiou guan	2012	121332964	physics	0.9304675310073528	3.640122655122655	7.0	6.8	2.5436188651807994	3.251412592681852	16.8	47.2
99065089	dinghui yang	2007	121332964	physics	1.1001429855966771	1.7070129870129869	3.4	3.4	1.057132174937004	2.0341407867494827	7.8	5.6
19820366	kaiyou wang	2012	121332964	physics	0.0	0.2	1.0	0.0	3.839897254939617	1.6	1.8	1.6
126520041	hou zhonghuai	2011	121332964	physics	0.9692268112652644	2.641383442265796	12.2	6.4	2.168975344367518	2.0425088919288643	19.0	7.8
20231570	jianjun tao	2012	121332964	physics	0.5687754321242547	0.6666666666666666	1.6	1.8	0.7868635294475709	1.7183333333333333	4.0	2.0
66867065	chungang duan	2011	121332964	physics	2.451864120776345	3.78547619047619	4.4	5.0	3.154913856282639	6.121377912867277	12.6	14.8
19820366	cao juncheng	2004	121332964	physics	0.12466778805719092	0.4	1.2	1.0	0.245882323693304	0.6666666666666666	2.0	2.8
19820366	baolong shen	2008	121332964	physics	0.9796101308021324	2.251111111111111	4.2	2.0	1.2214053749443878	2.0467908902691514	8.8	6.4
19820366	hong wu	2012	121332964	physics	1.7144073280181864	3.046550081398741	17.4	6.2	4.113591084565663	3.255419229892914	24.2	13.0
183067930	haiguang xu	2011	121332964	physics	2.0824400638839657	3.1693395493395498	8.0	2.4	3.098524941730917	2.193525641025641	10.4	4.6
125839683	gengkai hu	2003	121332964	physics	0.4276335403726709	3.05	2.0	0.8	1.2549913901591476	2.659988574862717	6.0	6.6
24943067	jin qingyuan	2000	121332964	physics	0.0	0.0	0.0	0.0	0.013043478260869565	0.0	0.0	0.4
99065089	yonggang zhao	2004	121332964	physics	0.0	0.0	0.0	0.0	0.17995386173928818	0.4	0.6	0.8
19820366	wanhua zheng	2010	121332964	physics	0.9157490393252518	2.4622222222222216	5.2	6.4	2.042852997095644	2.3978571428571427	9.0	10.4
99065089	xiaoping zheng	2010	121332964	physics	1.114526008913499	1.4999033816425122	3.8	23.0	1.7060598243856568	2.3125383422999444	11.2	37.2
881766915	lu xiaomei	2012	121332964	physics	1.591834396271716	2.2024251610458507	6.6	7.8	4.175883161272081	3.231616873517379	14.4	7.2
19820366	feng yuan	2008	121332964	physics	1.625088980541181	1.95	1.6	1.8	3.5806950902378962	3.4508672248803838	9.4	9.2
19820366	fengqi liu	2005	121332964	physics	0.7036094619475649	1.7028571428571428	4.4	5.2	0.8604503639372535	1.857865504061156	8.2	6.0
19820366	han jinlin	2000	121332964	physics	0.0	0.0	0.0	0.2	0.024031606575493854	0.6	1.0	0.6
19820366	wu ziyu	2001	121332964	physics	0.0	0.0	0.0	0.0	0.8064860473240094	0.8	0.4	0.4
40963666	yadong yang	2012	121332964	physics	3.139498410354556	1.8709890109890108	3.2	7.2	3.0686373730391057	2.1378869496516555	7.2	3.6
19820366	shougang zhang	2010	121332964	physics	0.3880139026382583	0.4	0.8	3.4	1.3294067051595968	1.2612418300653594	2.2	11.2
19820366	taihua zhang	2010	121332964	physics	1.9162260983384551	3.1	5.6	7.6	1.519775578644209	5.655234839234838	15.0	1.4
19820366	baozhu guo	2003	121332964	physics	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.6
19820366	changhe zhou	2001	121332964	physics	0.3322622542684096	0.6	0.4	5.4	1.0941117668190932	1.8080745341614908	4.8	13.6
116953780	guoqiang li	2002	121332964	physics	0.19545554672279844	0.5	1.4	1.4	0.7313948400322408	2.2206349206349203	4.0	7.8
19820366	mei zhang	2011	121332964	physics	2.5752230518077406	3.294365079365079	5.6	4.0	2.931595379021877	2.9313423128595546	12.2	8.2
19820366	chen xiaoshuang	2007	121332964	physics	1.1042918645296809	2.29	4.6	16.8	1.4775024916281256	2.1582966851089997	12.6	28.4
19820366	caidian lu	2006	121332964	physics	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881766915	huicheng yin	2010	121332964	physics	0.7656420640048042	1.2366666666666668	3.0	3.2	1.073440683784942	1.954557207498384	7.2	3.4
881766915	chen yang	2007	121332964	physics	2.2929266568705837	1.848015873015873	5.0	6.0	3.4238664030885486	3.662240171752367	12.2	7.6
19820366	feng longlong	2007	121332964	physics	4.261165352523034	2.1044444444444443	3.0	4.2	2.198265749565776	2.333887445887446	8.8	10.0
19820366	ke xia	2008	121332964	physics	1.361380380220521	1.4	1.2	2.0	0.9492439730953433	2.633160173160173	7.2	1.8
19820366	shaojie wang	2004	121332964	physics	0.2316849816849817	0.8	0.8	0.2	1.0217910677825688	1.0	1.8	1.6
99065089	chuanxiang tang	2009	121332964	physics	0.6183417750294027	1.4181818181818182	2.4	15.4	1.1417368795365703	1.857563547563548	6.4	17.8
183067930	hu weisheng	2008	121332964	physics	1.429799942845372	1.11521879021879	2.6	27.8	1.2651002894829102	2.385809754899366	13.8	37.6
37461747	guoping wang	2009	121332964	physics	0.8444452449630427	1.933333333333333	1.8	1.0	1.6068126459878112	3.921666666666667	4.0	1.8
115592961	shouqi yuan	2008	121332964	physics	0.16192286022849162	0.0	0.0	3.0	0.4262856548081509	1.2444444444444445	1.4	14.0
37461747	huijiang zhao	2009	121332964	physics	0.8418176554932038	1.4951515151515151	2.8	4.4	1.1379591476179842	3.171879264526324	10.8	4.8
19820366	qie xiushu	2003	121332964	physics	0.3579347019874413	0.6	0.6	1.4	1.1007894551048465	1.3733333333333335	3.6	5.8
31595395	tuo xianguo	2010	121332964	physics	0.17194481680071494	1.7	1.8	2.0	0.9099643481742848	2.125	3.8	7.2
19820366	luo xiangang	2008	121332964	physics	1.1218959210747168	2.6666666666666665	2.2	9.4	1.6973241166712292	4.189072178774696	15.4	20.0
19820366	xingjiang zhou	2005	121332964	physics	0.0	0.6	3.8	0.0	0.313445400301111	2.45	5.0	2.6
20231570	she zhensu	2002	121332964	physics	0.10154123578430584	6.540476190476189	7.8	0.8	1.8454316441538607	3.8427272727272728	9.2	3.4
154099455	huaijin zhang	2010	121332964	physics	1.5060543862187448	2.6294833148684384	13.4	38.6	2.1274381511816003	2.672105680384038	27.0	37.0
19820366	jing yipeng	2001	121332964	physics	0.0	0.0	0.0	0.0	0.004301075268817204	0.0	0.0	0.2
4610292	huang yunqing	2006	121332964	physics	0.364988635190323	0.74	1.4	3.4	1.0876463849539657	2.1160745920745923	6.6	6.6
19820366	baifei shen	2011	121332964	physics	1.0712063264533236	2.25965367965368	4.8	8.8	1.7086155306780266	2.1362219176172665	9.6	11.8
126520041	he linghui	2006	121332964	physics	0.5419252852602673	1.81	2.4	1.4	0.4614954039935394	2.7666666666666666	4.8	0.8
19820366	liye xiao	2002	121332964	physics	0.6058571623470366	1.1	1.0	3.6	0.9123004107019376	1.411562049062049	4.0	9.6
19820366	xiaohong zhou	2008	121332964	physics	0.32353058881062474	1.135	1.6	5.6	0.44496008824065214	2.387296037296037	5.4	5.6
76214153	desheng xue	2009	121332964	physics	1.1619694782492709	2.1512797659856484	7.0	10.6	2.5549317410961825	3.185644626736745	16.4	22.8
19820366	gang su	2006	121332964	physics	1.131451708326927	1.8975757575757577	2.4	8.4	1.860652437038934	3.7102589302589304	11.0	7.6
99065089	chunxiao xu	2009	121332964	physics	0.8516949386835202	2.161666666666666	3.4	2.4	0.9121610109346548	2.6324786324786325	6.0	4.4
126520041	gong xinglong	2011	121332964	physics	1.013284351928752	2.6642424242424236	5.6	13.4	2.5223072689778845	4.63419531439883	22.0	19.4
20231570	renxin xu	2012	121332964	physics	0.48678658800603203	1.8916666666666664	2.6	2.0	1.3098775055830398	1.6083333333333332	5.0	3.2
126520041	huang yunfeng	2012	121332964	physics	1.3917812816194128	1.7359979889391657	5.6	8.8	1.7574119312277725	5.8861826294620405	11.6	6.8
205237279	jianguo tian	2000	121332964	physics	0.31741158118563995	1.5666666666666669	1.8	0.8	1.017206611623484	1.4541666666666666	3.2	10.2
19820366	chen zhiming	2000	121332964	physics	0.311992575004068	1.7666666666666664	1.8	1.0	0.6339314534667085	2.5114285714285707	5.0	3.2
47720641	huaichun zhou	2010	121332964	physics	0.9493945424517692	2.147908902691511	5.8	14.4	1.609570784407668	2.729758300810932	13.4	5.6
20231570	fang jing	2001	121332964	physics	0.09612276747008844	0.25	2.0	1.8	0.917578353862628	1.7733333333333334	3.2	4.4
19820366	jinbao song	2004	121332964	physics	0.3606179545590001	0.5	0.4	1.8	0.3665501615070207	2.1657575757575755	4.2	6.4
19820366	yan yihua	2002	121332964	physics	0.2871759532907673	1.44	2.6	5.6	1.4285375417871429	2.2701818181818183	6.6	9.0
19820366	cai ronggen	2003	121332964	physics	1.2264003265483503	4.126666666666667	4.0	3.6	2.585839451008908	4.226330827067669	16.4	12.8
19820366	niu zhichuan	2006	121332964	physics	0.9939715959204458	1.392929292929293	2.0	9.2	0.8932507954861211	2.4537179487179492	8.6	14.4
65081225	jinnan tong	2003	127313418	geology	0.3214253553504401	1.2	1.2	2.0	1.3146394222630673	2.688804232804233	5.6	5.8
19820366	tianjun zhou	2011	127313418	geology	2.4074316615974336	4.298655603519274	9.8	13.4	2.454051548958276	7.207625528710534	32.6	29.2
65081225	liu yongsheng	2011	127313418	geology	2.098321692385769	6.939923043247853	9.6	9.6	3.4195794996375515	11.150377823734761	29.8	16.0
19820366	chenglong deng	2009	127313418	geology	2.2787771554355394	3.1160081585081585	6.4	7.0	2.026828707054401	4.338942123942124	16.0	6.8
19820366	fucheng zhang	2011	127313418	geology	1.9523119567250504	4.826819476819477	15.0	4.0	2.2308202199811618	5.982664472651634	27.6	0.6
19820366	genxu wang	2009	127313418	geology	0.7044018347324569	1.6820512820512818	2.2	6.2	2.0483881619067974	3.4638056613666373	10.8	6.2
19820366	jinshui wu	1999	127313418	geology	0.14494773519163764	2.7333333333333334	2.0	0.2	0.1843137254901961	4.933333333333334	3.4	0.4
19820366	xiaoping yang	2004	127313418	geology	0.5309876277649563	1.5	4.2	2.0	1.8795435720681268	2.8586938360393734	7.4	5.0
19820366	fu gao	2005	127313418	geology	0.0	0.0	0.0	0.0	0.5194133229954125	0.4	0.4	0.8
37461747	dianqing li	2012	127313418	geology	0.6480276923692679	1.2	1.6	2.8	1.8884883540380304	5.685061232424028	12.2	17.0
19820366	wang zifa	2012	127313418	geology	2.1640944174665284	5.340546338193397	17.2	12.2	3.12407328250279	5.0264081876882205	31.0	23.8
19820366	jifeng xu	2004	127313418	geology	0.6907958467865509	0.9333333333333332	1.2	2.6	2.10638896753333	4.880226884226883	9.4	2.6
19820366	cai chunfang	2011	127313418	geology	1.6281352167672196	3.26219298245614	6.2	2.8	2.058465738625453	4.295771065182829	12.6	4.6
19820366	chen liding	2009	127313418	geology	0.8951700024178197	3.136711915535445	10.4	8.4	1.8703448192964385	4.518355603532114	24.8	13.8
19820366	congqiang liu	1996	127313418	geology	0.6872242162922897	1.1	1.4	1.4	0.4931672370752166	2.1130158730158732	4.8	6.8
19820366	fumin lei	2009	127313418	geology	2.3227246371031964	5.861904761904763	3.6	4.0	3.3654639411119645	5.39048377950876	14.8	13.4
19820366	pan yongxin	2003	127313418	geology	1.0987407871814008	1.6654761904761906	2.0	6.0	2.267053065527142	3.2796855784089827	12.0	8.4
19820366	ai yinshuang	2011	127313418	geology	1.7925640969137884	3.6233333333333335	5.0	0.6	2.3999320797980155	3.6771717171717184	8.6	1.0
19820366	dongxiao wang	2006	127313418	geology	1.2157677751671918	1.5619047619047617	2.2	6.4	1.5995013208380535	2.9828436997647456	10.4	13.0
31595395	huang runqiu	1995	127313418	geology	0.0	0.0	0.0	0.0	0.019047619047619046	0.0	0.0	0.4
19820366	wenjiao xiao	2007	127313418	geology	1.3174593127125918	2.8648809523809526	4.4	6.2	2.4749660056938683	6.6464579621695545	15.8	15.0
881766915	xiuqun yang	2004	127313418	geology	0.6709490045916959	1.9	0.8	0.4	0.3060061570359097	1.9	3.2	1.6
19820366	liu qingsong	2010	127313418	geology	2.146128297234569	3.0686764705882354	7.0	4.6	3.310416138306992	5.095005362796408	20.2	17.6
19820366	kang shichang	2012	127313418	geology	1.8564010150785435	3.1227405498281784	13.4	23.0	2.9482324351397446	5.115272727150909	33.8	40.6
19820366	wang xiaolin	2008	127313418	geology	2.4774457466631747	6.382004557675914	9.2	4.6	2.884384915569484	6.448771121351767	18.4	5.8
19820366	jule xiao	1999	127313418	geology	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2
19820366	wang yuesi	2005	127313418	geology	0.9353417448755591	1.75	2.0	11.8	1.9481844778746593	3.457320552527238	11.6	23.4
65081225	hailong li	2010	127313418	geology	0.9766246700898944	3.0659090909090914	3.2	3.0	2.3894541134530654	3.2287445376410893	10.8	6.4
