1751759276	1996	2009
1752357319	2008	2014
1754097748	2008	2018
1754570159	1986	2014
1756980210	1996	2018
175778165	1986	2016
1757918201	2000	2005
1758083137	2002	2018
1760419344	1991	2005
1760832220	1999	2010
176833124	2003	2003
1768702493	2003	2015
1775795790	2012	2014
1776089507	2008	2015
1776352337	2008	2012
1778967224	1999	2017
1782905261	2005	2006
1793426722	2008	2018
1794107053	2007	2016
1799445977	2003	2016
180108957	1989	2012
180109224	1973	2018
1806750956	2010	2016
1810739527	1990	2018
181181486	1997	2018
1811820982	1981	2014
1816443521	2005	2009
181648990	2010	2010
1817766803	2010	2010
182053841	2002	2017
1820665680	2002	2003
1822676266	1999	2018
1823033438	1992	2017
1825397375	2012	2016
1826881954	2012	2018
1827722697	1985	2005
1831923337	1968	2018
1832697079	2004	2015
1833737105	2012	2016
1834671155	2004	2017
1836986099	2001	2016
1837894882	2012	2012
1838056694	2009	2009
1840958427	2010	2017
1841614954	2003	2017
184322722	1997	2017
1843828894	2011	2017
1844376752	2010	2010
1848203144	2010	2010
1848677491	2000	2017
1848686057	2005	2011
1848745535	1990	1992
1849491360	2010	2016
1850186082	1990	2008
1850378141	1998	2018
1851386171	2008	2009
1851866442	2006	2016
1853307996	2007	2016
1855268151	2009	2017
1855989441	2000	2017
1859182133	2001	2013
1859321307	1982	2018
1860688704	2005	2006
1860922580	2002	2017
1864903988	1996	2018
1866847219	2006	2011
1866897055	2002	2016
1868685479	2016	2016
186902453	2004	2005
1869696710	2009	2010
1869787586	2003	2017
1870971563	2010	2010
1871158244	1994	2009
1872596423	2010	2017
1875310842	2008	2017
1876103468	2005	2017
1879595134	2003	2004
1880283013	1974	2012
1880532091	2002	2017
1880692586	1998	1999
1881638032	2006	2008
1883815341	2001	2017
1885034152	2005	2008
18851973	1996	2018
188544384	2003	2013
1887258365	2000	2015
1888231534	2002	2016
1888423457	2001	2016
1889275558	1990	1998
1889866528	2012	2014
1889951203	2001	2016
1891779096	2011	2018
1892372742	2011	2017
1892423661	2008	2008
1893090255	2004	2013
1893419566	2005	2010
1894009215	2001	2017
1894308642	2003	2017
1894385700	2013	2017
1894458668	2006	2008
1894556669	1992	2017
1894719595	2003	2016
1895457874	2007	2012
1895555568	2007	2018
1896296882	2008	2011
1896378540	2006	2018
1896688862	2008	2017
1896917933	2005	2015
1898005881	2001	2017
1898219246	2012	2017
1899175166	1989	2010
1900504705	1986	2018
1901264535	1990	2017
1901488571	2004	2018
1902469158	2011	2011
1903147122	1992	2000
1903424246	2009	2013
1905316951	2010	2010
1906940463	1987	2018
1907100767	1990	2008
1907453209	1999	2012
1908447128	2004	2016
1908967510	1980	2018
1909022849	1997	2017
1909484823	1992	1997
1909540586	2001	2013
1911704701	2011	2015
1911737500	2002	2016
1913232622	2008	2012
1914508239	2005	2012
1914567486	2001	2006
1915088860	2006	2011
1915139377	2006	2017
1915578266	1985	2014
1916428393	2004	2017
1916974575	1996	2010
1917946132	2002	2010
1918231067	2009	2016
1918798349	1998	2018
1918892042	2000	2016
1919505702	2011	2017
1921777917	2006	2016
1922498647	2013	2015
1922858474	2007	2012
1923530194	1996	2001
1924463978	1997	2017
1925313555	2000	2018
1925333854	1994	1997
1925725887	1999	2016
1926113811	2005	2010
1926196290	2012	2013
1926247451	1993	2013
1927090480	1997	2017
1927632439	2004	2006
1928741318	2009	2012
1929461357	1997	2017
1932246700	1992	2018
1933169811	2006	2007
1933199750	2014	2018
1933227761	2005	2015
1933335110	2012	2018
1933538616	1985	2012
1934011994	1999	2017
1934334271	2007	2017
1934473182	1988	2016
1935034211	1989	2016
1935212885	2000	2013
1935217299	1992	2012
1936286112	1972	2018
1936454152	2013	2013
1936607913	2013	2015
1937157862	1984	2013
1937500660	2003	2018
1937720583	2002	2006
1938467472	2004	2015
1938687581	2004	2016
1939193953	2007	2018
1939928522	2003	2014
1940408964	2010	2010
1940755519	2003	2018
1941198892	2011	2017
1942501140	2005	2007
1943173437	2013	2018
1943202361	1998	2007
1943393122	2007	2008
1944680619	2008	2016
1944855084	2013	2015
1945695089	2004	2015
1946486199	1985	2017
1948642248	1994	2008
1950484567	2012	2012
1950762363	1974	2018
1950973633	2008	2014
1951736337	2013	2018
1953497439	2012	2018
1953535333	1996	2018
1954525759	2004	2016
1954559504	2005	2005
1954579267	2003	2017
1955135629	2005	2016
1955232674	2009	2016
1955506843	2012	2017
1955806675	1979	2017
1957400175	1988	2018
1957512334	2005	2007
1957667222	1999	2017
1958451539	2000	2010
1958766729	2011	2017
1959497666	1998	2013
1960155371	2007	2016
1960845010	1994	2018
1961588757	2010	2018
1961892959	2007	2009
1963378628	2009	2012
1963522992	2009	2017
1963540221	1996	2015
1963584022	2014	2014
1963595872	2006	2018
1963612376	2006	2018
1963652104	2007	2017
1963705492	2013	2013
1963804459	2012	2015
1963991421	2014	2016
1964007029	2007	2015
1964012243	2008	2008
1964071854	2001	2016
1964108299	2008	2018
1964116839	2009	2017
1964127953	1995	2018
1964162733	2009	2010
1964268093	2003	2006
1964278012	2007	2017
1964301872	2000	2002
1964308939	2004	2017
1964330599	2013	2014
1964336008	2002	2010
1964354988	2014	2014
1964511741	2009	2017
1964520189	2000	2003
1964837496	2010	2014
1964843502	2009	2010
1964916172	2012	2014
1964979616	2008	2018
1965050441	2015	2015
1965102861	2007	2013
1965118434	2011	2014
1965296260	2013	2016
1965355610	2003	2003
1965370217	2000	2017
1965416650	2010	2012
1965596857	2005	2018
1965626016	2007	2012
1965639355	2017	2017
1965877352	2009	2016
1965919717	2007	2017
1965960278	2002	2011
1965997639	1997	2017
1966058033	2015	2015
1966089654	1978	2018
1966108515	2008	2008
1966110729	2000	2017
1966143767	2012	2016
1966178037	2009	2012
1966224161	2003	2008
1966234506	2001	2016
1966483643	2012	2018
1966524307	1996	2018
1966529529	2000	2016
1966613807	2014	2014
1966969748	2007	2016
1967112049	2008	2017
1967190772	2011	2017
1967231012	1985	2017
1967454508	2004	2005
1967501701	2014	2016
1967603119	1987	2018
1967669580	2011	2014
1967689770	2009	2015
1967711198	1991	2017
1967777216	1985	2014
1967808833	2015	2017
1967996129	2015	2017
1968161625	2000	2018
1968211490	2002	2017
1968276965	2007	2018
1968319067	2011	2018
1968345808	2003	2013
1968463842	2005	2008
1968497119	2000	2015
1968560602	2001	2017
1968561600	1998	2015
1968633296	2003	2017
1968642417	2008	2011
1968764332	1988	2017
1968812139	1991	2017
1968850269	2002	2016
1969003272	1984	2016
1969080717	1998	2018
1969156416	1997	2017
1969164645	2010	2018
1969415718	2014	2017
1969481842	2009	2017
1969519709	1987	1997
1969529889	2003	2017
1969540022	2016	2017
1969619859	1988	2018
1969698892	2007	2009
1969703179	2007	2014
1969755109	2005	2018
1969757709	2013	2015
1969860940	2009	2010
1969935479	2002	2018
1969974784	2005	2018
1970001392	2000	2017
1970023311	2004	2009
1970040612	2014	2016
1970057521	2012	2015
1970072713	2008	2016
1970073882	2014	2016
1970077514	2004	2005
1970142649	2000	2015
1970205251	2008	2017
1970344325	2010	2018
1970367873	2012	2017
1970489097	1988	2018
1970549098	2011	2011
1970619071	1996	2017
1970624646	2005	2016
1970630574	2011	2017
1970853174	2014	2018
1970867776	1994	2018
1970995722	1993	2018
1971071187	2006	2016
1971192832	2011	2016
1971277866	2013	2014
1971442178	1989	2016
1971593807	2003	2010
1971632364	2001	2001
1971787487	2005	2016
1971871127	1998	2017
1971928281	2003	2004
1972060924	2011	2011
1972063025	2006	2016
1972072735	2003	2017
1972213158	2011	2014
1972320896	2000	2018
1972349273	2004	2018
1972499346	1986	2015
1972602182	2012	2017
1972636171	1986	2018
1972696148	2014	2018
1972854373	2001	2017
1972856759	2013	2018
1972894120	2013	2016
1972940029	2003	2016
1972970737	2010	2012
1972974896	2012	2016
1973028536	2011	2014
1973038408	2010	2018
1973050630	1998	2001
1973152024	1996	2018
1973222868	1994	2016
1973357823	1985	2005
1973397683	1997	2018
1973446392	2012	2017
1973462013	2011	2013
1973489773	2000	2014
1973524397	1999	2010
1973547695	2003	2009
1973548896	2001	2016
1973586507	1993	1999
1973619287	2014	2014
1973739517	1997	2011
1973748944	1999	2017
1973775991	2010	2014
197378791	2011	2011
1973911440	2000	2007
1973999723	2011	2015
1974008745	1999	2008
1974019819	2013	2018
1974078602	1991	1991
1974088248	1990	2010
1974278995	2013	2016
1974287248	2007	2009
1974349701	1995	2013
1974489981	2010	2018
1974505944	1997	2017
1974517934	2002	2017
1974518674	2014	2015
1974549293	1983	2018
1974560955	2008	2011
1974586584	2014	2018
1974636435	2006	2018
1974659528	1976	2017
1974702125	2009	2014
1974707714	1996	2000
1974715787	2002	2018
1974736916	2012	2017
1974834650	2011	2018
1974861996	1990	2018
1975030499	2000	2017
1975244940	2007	2008
1975633724	2012	2017
1975661372	2012	2016
1975687673	2009	2017
1975697903	2014	2015
1975973866	2011	2014
1975985543	1989	2018
1976144189	2011	2014
1976160577	1997	2016
1976200090	2010	2016
1976240048	2009	2014
1976281295	2008	2011
1976323638	2013	2016
1976364861	2010	2018
1976378653	2003	2007
1976381722	2012	2017
1976424939	1997	2016
1976589245	1992	2017
1976789598	2003	2017
1976812492	1996	2018
1976838994	1987	1995
1976861349	2001	2018
1976888918	2007	2012
1976962574	2006	2012
1976976855	1998	2017
1977099632	2011	2011
1977118771	1996	2011
1977126682	2007	2008
1977147171	2014	2014
1977214979	1992	2018
1977218332	2008	2017
1977229106	2000	2004
1977236829	1997	2016
1977243628	2014	2014
1977344652	2007	2018
1977383092	2010	2018
1977547171	2005	2007
1977590399	2015	2016
1977622954	2011	2016
1977689955	2012	2018
1977759226	2012	2014
1977771528	2003	2018
1977836948	1997	2018
1977839798	2009	2017
1977872175	1999	2017
1978050214	2013	2015
1978112459	2006	2013
1978129840	2010	2017
1978133182	2004	2007
1978211595	2009	2011
1978229191	2009	2018
1978247950	2008	2017
1978351591	2007	2017
1978369300	2011	2014
1978381598	2010	2018
1978389762	2013	2015
1978392008	2013	2014
1978411419	2011	2014
1978506503	2002	2018
1978518688	2012	2018
1978544151	1987	2016
1978600502	2001	2016
1978603331	2004	2018
1978824188	2009	2018
1978910390	2002	2007
1978924539	2007	2007
1978932882	2004	2018
1978991009	2006	2013
1979010675	2007	2008
1979058743	2001	2003
1979107734	2009	2017
1979200712	2012	2016
1979227124	2000	2016
1979238256	2008	2008
1979337092	2011	2012
1979400217	2000	2018
1979408302	2003	2007
1979409732	1993	2016
1979546026	2001	2018
1979563532	2006	2007
1979665402	2002	2016
1979742181	2013	2015
1979772396	1994	2018
1979807556	2002	2007
1979838517	2009	2012
1979871708	2002	2006
1979931197	2006	2018
1980022450	2011	2017
1980174479	2014	2016
1980179426	1987	2017
1980250105	2005	2010
1980282594	2008	2009
1980304337	2004	2007
1980408480	2003	2007
1980561676	2010	2010
1980647918	2012	2015
1980781036	2002	2016
1980848205	1999	2017
1980972208	2009	2017
1981037331	2007	2018
1981041368	2000	2018
1981101390	1994	2018
1981155142	2012	2015
1981166039	2011	2016
1981421876	2007	2018
1981451073	1994	2017
1981537702	2010	2012
1981601573	2009	2014
1981655687	1999	2016
1981656715	2003	2016
1981664405	2001	2004
1981722851	2010	2016
1981848305	2013	2018
1981878725	2016	2017
1982043841	2012	2012
1982242293	1982	2017
1982332620	1995	2018
1982351692	2012	2017
1982361186	1996	2018
1982521437	2000	2012
1982553550	2006	2016
1982654681	2004	2018
198276318	2005	2007
1982774450	1997	2015
1982823110	2011	2017
1983023098	2010	2010
1983073242	2015	2017
1983121452	1999	2017
1983146839	2009	2009
1983460947	2013	2015
1983514343	2008	2016
1983547085	2011	2013
1983733814	2014	2014
1983829519	2012	2015
1983846864	2009	2012
1983882529	2009	2017
1983971900	2009	2017
1984051466	2006	2011
1984127335	1999	2016
1984264396	2010	2018
1984271113	2008	2018
1984316343	2009	2018
1984356936	2008	2010
1984366436	2007	2018
1984448087	2004	2018
1984515705	2005	2009
1984607430	2012	2014
1984830728	2009	2017
1984845543	2009	2016
1984859112	2010	2011
1984896560	2001	2017
1984965039	1997	2018
1984979275	2010	2013
1985064498	2005	2007
1985166657	1984	2012
1985184443	1981	2018
1985210603	2011	2017
1985245930	2005	2018
1985270257	2011	2014
1985347393	2011	2017
1985437893	2004	2006
1985440418	2002	2017
1985544776	2002	2018
1985565665	2014	2014
1985807630	2003	2016
1985819352	2004	2018
1985823256	2009	2009
1985837113	2007	2016
1985865284	1994	1998
1985893944	1998	2018
1986004666	2002	2017
1986010143	2014	2017
1986067692	2011	2017
1986118267	2011	2017
1986160498	2012	2017
1986225409	2004	2017
1986260866	2006	2006
1986350956	2002	2016
1986463713	2011	2017
1986564790	2002	2017
1986594143	2012	2013
1986779386	2006	2015
1986800364	2011	2017
1987020249	2004	2018
1987052644	1998	1999
1987071915	2007	2009
1987193680	2014	2018
1987238553	2001	2017
1987268804	1998	2017
1987310841	2006	2018
1987359631	2004	2018
1987368299	2008	2017
1987516072	2009	2018
1987687092	1991	2017
1987762300	1985	2014
1987793155	2014	2016
1987871608	1972	2010
1987894948	2003	2017
1987962371	2002	2004
1987977706	2008	2017
1988019379	2008	2017
1988261677	2012	2014
1988396012	2006	2013
1988442333	2006	2006
1988496575	2003	2012
1988497442	2006	2014
1988519772	1998	2017
1988520819	2010	2010
1988529302	2010	2017
1988592357	2013	2017
1988747110	2007	2018
1988790417	2003	2017
1988804153	1994	2012
1988806692	1988	2005
1988843596	1994	2002
1988874518	1991	2018
1988891330	2013	2017
1988899255	2003	2007
1988941933	2010	2011
1988943315	2002	2003
1988977338	2011	2018
1989094406	2003	2018
1989141616	2010	2018
1989282652	2009	2017
1989378646	2011	2011
1989418612	2006	2012
1989465719	2009	2013
1989640984	1999	2018
1989767306	2015	2015
1989883742	2003	2017
1990086506	2012	2018
1990248548	2009	2013
1990258537	2011	2016
1990406539	2000	2014
1990544375	2009	2018
1990666189	2007	2018
1990771705	2012	2017
1990819210	2006	2015
1991090993	2008	2017
1991159512	1988	1998
1991160063	2007	2007
1991249689	2007	2008
1991305391	2009	2012
1991337341	2015	2016
1991351335	2014	2016
1991487113	2009	2016
1991528693	1996	2018
1992098413	2006	2008
1992158752	2007	2008
1992175527	2008	2016
1992178105	1998	2018
1992201551	2010	2017
1992305348	2004	2017
1992321636	2013	2017
1992362883	2002	2005
1992366739	2012	2017
1992412050	2011	2011
1992585053	2010	2010
1992724177	2010	2018
1992919439	2004	2017
1992948138	2007	2008
1992955684	2007	2017
1992972942	2008	2011
1993010757	2007	2016
1993099458	2004	2007
1993201802	2011	2013
1993249607	2003	2013
1993324113	2004	2017
1993541603	2002	2017
1993652992	2007	2017
1993659847	1983	2018
1993663763	2004	2017
1993716464	1997	1998
1993791208	2012	2017
1993872832	2013	2013
1993900533	1992	2018
1993966407	2006	2017
1994007071	2001	2003
1994117477	2013	2014
1994159871	2008	2015
1994215885	2012	2012
1994279902	2005	2018
1994285563	2007	2010
1994296599	1987	2018
1994336424	2005	2018
1994541484	2004	2018
1994558166	2008	2018
1994619018	2007	2017
1994642532	1999	2016
1994653339	2014	2018
1994688273	1992	2017
1994746021	2002	2018
1994844212	2009	2018
1994859257	2004	2018
1994862870	1995	2005
1994893460	2004	2016
1994909669	2003	2014
1994928123	1996	2013
1995034981	2011	2017
1995134175	2010	2012
1995229390	2012	2016
1995238007	2005	2011
1995259313	2014	2015
1995294401	2007	2016
1995413185	1996	2016
1995432979	2007	2016
1995441111	1985	2010
1995448613	2010	2017
1995747282	1985	1997
1995762524	2005	2018
1995798914	2009	2016
1995804258	2004	2013
1995853343	1992	1992
1995866122	2003	2007
1995895808	2003	2005
1995985335	2009	2017
1996055861	2008	2018
1996138673	2013	2017
1996146220	2014	2018
1996386851	1983	2017
1996410748	2010	2014
1996458445	2006	2011
1996583162	2013	2017
1996600628	2004	2006
1996661385	1999	2018
1996700895	1994	2018
1996703406	2013	2017
1996781946	1975	2014
1996848065	1998	2018
1997115716	1997	2017
1997201806	2011	2011
1997253221	2014	2017
1997266184	2009	2015
1997302555	2014	2018
1997306024	2012	2018
1997317152	2010	2014
1997336492	2005	2017
1997372656	2008	2008
1997419231	2005	2015
1997426131	2007	2008
1997433908	2012	2017
1997500690	1988	2017
1997557206	2013	2018
1997623958	2014	2015
1997665448	2014	2014
1997954532	2003	2017
1998051583	2004	2012
1998101437	2003	2017
1998329613	2012	2018
1998332989	2010	2017
1998341530	2001	2017
1998528504	2007	2018
1998807425	1978	2018
199881073	2002	2016
1998860298	2011	2013
1998887730	2012	2014
1998905550	2014	2018
1998914598	2011	2017
1998952120	2009	2012
1998981180	2011	2017
1999001141	2002	2017
1999074292	2011	2011
1999189539	2006	2017
1999259662	2000	2000
1999276836	2012	2016
1999413636	2003	2017
1999458879	2009	2009
1999493790	1986	2018
1999514188	2005	2018
1999573024	2011	2016
1999600262	2005	2014
1999636771	2014	2017
1999704061	2001	2018
1999705853	2015	2018
1999731491	2014	2017
1999735462	2006	2018
1999787030	2010	2013
1999813546	2000	2016
1999899976	2014	2017
199991681	2003	2016
1999988725	2004	2018
2000098389	2012	2014
2000149555	2000	2010
2000172542	2003	2018
2000191712	1991	2005
2000212922	2001	2016
2000244102	2012	2012
2000321504	1999	2001
2000358847	2012	2017
2000546507	2013	2013
2000623421	1996	1996
2000647018	2007	2018
2000674491	1999	2018
2000820317	2009	2015
2000846657	2006	2007
2000911625	2010	2017
2000986430	1998	2018
2001023281	1995	2017
2001026807	2007	2011
2001100119	2013	2015
2001186391	2013	2017
2001264306	2006	2017
2001351451	2006	2009
2001356309	2014	2014
2001365056	2009	2017
2001366376	2013	2013
2001448330	2011	2016
2001493119	1997	1999
2001530198	2013	2017
2001637385	2012	2014
2001862538	2007	2011
2001978859	2007	2015
2002001031	2007	2018
2002047940	2012	2014
2002198099	2006	2007
2002234507	2013	2015
2002247895	2009	2010
2002302595	2012	2012
2002354901	2001	2018
2002378448	2008	2010
2002428690	1973	2018
2002483987	2011	2014
2002511674	2013	2013
2002692380	2013	2015
2002759321	2007	2010
2002810767	1998	2016
2002819600	2011	2016
2002853430	2002	2018
2002952555	2012	2015
2002986196	2005	2018
2003020842	2008	2010
2003023470	2014	2014
2003102913	2002	2018
2003136552	2012	2018
2003201727	1978	2018
2003234038	2007	2017
2003272354	2009	2010
2003314627	2006	2017
2003370480	1996	2017
2003401081	2006	2006
2003438159	2013	2013
2003474112	2005	2009
2003534670	2003	2011
2003539555	2000	2003
2003564755	2004	2017
2003629852	1993	1997
2003632787	2001	2018
2003668269	2008	2009
2003694261	2008	2013
2003721514	2009	2014
200374506	1994	1999
2003869525	1999	2017
2003926786	2008	2017
2003992412	2013	2017
2004116677	2008	2011
2004183569	2001	2005
2004197092	1991	2018
2004221876	2013	2016
2004335189	2003	2008
2004351591	2012	2012
2004368076	2006	2018
2004500265	2010	2014
2004525834	2010	2010
2004606275	2013	2016
2004635164	2009	2009
2004672570	1989	2018
2004755069	1996	2018
2004867156	2006	2017
2004880918	2013	2017
2004895406	2004	2004
2005077231	2008	2017
2005252750	2010	2018
2005362485	2007	2010
2005386266	2009	2012
2005415516	2009	2017
2005468817	1999	2017
2005889832	2014	2016
2005906460	1996	2017
2005923931	2014	2015
2006021021	2008	2017
2006027530	2007	2018
2006037382	2014	2018
2006121441	1992	2017
2006168008	2010	2018
2006309359	2004	2006
2006408765	1993	2018
2006415018	2016	2017
2006508219	2001	2018
2006522613	2005	2018
2006539435	2008	2016
2006574912	2005	2005
2006634717	2011	2011
2006639206	2013	2017
2006640179	2015	2015
2006643769	1997	2018
2006677073	2008	2017
2006754777	2007	2013
2006760678	2009	2017
2006818124	2004	2018
2006920457	1998	2018
2006932934	2008	2017
2006938486	2001	2017
2006961643	2011	2016
2006966658	2005	2017
2007071177	1987	2008
2007173441	2014	2017
2007292444	1990	2013
2007293079	2006	2014
2007308110	2010	2017
2007337559	2015	2015
2007339575	2014	2017
2007364439	2004	2004
2007439785	2007	2017
2007466696	2006	2018
2007481831	2008	2018
2007547991	1994	2016
2007587113	2007	2016
2007611642	2010	2017
2007642757	2006	2018
2007645707	2006	2009
2007754199	2009	2017
2007833535	2006	2009
2007839289	1996	2016
2007950807	2005	2013
2008028535	2005	2015
2008279584	2009	2012
2008286590	1998	1998
2008445811	2007	2018
2008594484	2010	2010
2008617070	2013	2018
2008658032	2009	2009
2008793453	1996	2009
2008994349	2001	2009
2009056846	2012	2013
2009147596	2012	2014
2009332142	2002	2016
2009397635	2009	2009
2009454138	2006	2018
2009542693	2013	2017
2009686082	1997	2010
2009823152	2009	2016
2009898075	2013	2016
2009922749	2010	2012
2009924717	1985	2018
2009944635	1985	2015
2009946681	2006	2017
2009973058	2009	2016
2010041343	2000	2018
2010194338	2011	2017
2010227884	2004	2017
2010384285	2000	2000
2010386136	2009	2017
2010412911	2014	2014
2010442462	2014	2016
2010631723	2011	2014
2010660861	2002	2018
2010829040	1987	2018
2010902381	2011	2016
2010996182	2010	2015
2011012827	2013	2015
2011128744	1985	2018
2011153517	2003	2017
2011153672	2010	2014
2011207290	1970	2018
2011395674	2008	2014
2011471290	2004	2017
2011533393	1992	2018
2011618456	2011	2015
2011689570	2004	2016
2011718643	2006	2017
2011752539	2004	2018
2011776071	2010	2018
2011845932	2006	2018
2011907857	2006	2018
2011909815	2003	2018
2011934970	2009	2013
2012007090	2008	2008
2012022689	2001	2016
2012155431	1999	2012
2012438385	2009	2011
2012464058	2002	2010
2012470367	1993	2017
2012504292	1998	2017
2012515934	2004	2004
2012590957	1998	2010
2012629954	1981	2018
2012693449	2011	2013
2012695753	2000	2018
2012791106	2011	2014
2012841832	2004	2010
2013042243	2010	2014
2013292722	2014	2015
2013293280	2015	2016
2013315165	2003	2018
2013319767	2005	2018
2013424178	1996	2017
2013452645	2012	2015
2013593745	1993	2018
2013624075	2002	2002
2013627360	1978	2017
2013700608	2010	2016
2013734810	1998	2017
201389185	2003	2017
2013903872	2005	2013
2013944239	2008	2009
2014027606	2012	2017
2014100284	2015	2015
2014103882	2007	2014
2014131559	2008	2017
2014366120	2011	2017
2014389404	2012	2017
2014772481	2012	2016
2014786126	2006	2017
2014926355	2011	2016
2015041161	2013	2018
2015137982	2005	2010
2015150953	2012	2017
2015170825	2003	2017
2015206706	2008	2017
2015248103	2011	2015
2015271504	2001	2013
2015287923	1996	2017
2015451246	2002	2017
2015472218	2005	2008
2015510741	2004	2005
2015559494	2011	2018
2015586321	2009	2018
2015628618	2002	2017
