2764836931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2641509433962264	0.08	0.07586206896551724	0.1103448275862069	0.2857142857142857	0.3591549295774648
35298862	0.4594594594594595	0.14705882352941177	0.5217391304347826	0.375	0.0	0.14814814814814814	0.27586206896551724	0.2413793103448276	0.13333333333333333	0.3103448275862069	0.2222222222222222	0.23809523809523808	0.6206896551724138	0.3888888888888889	0.3902439024390244	0.3333333333333333	0.2222222222222222	1.1206896551724137	0.9830508474576272	1.2428571428571429	1.0375	1.318840579710145	1.0571428571428572	0.9759036144578314	0.8181818181818182	1.0987654320987654	1.1265822784810127	1.7721518987341771	1.9142857142857144
3918669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88000251	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	2.0	0	0	0	0.2	0.6	0.6585365853658537	1.5121951219512195	0.18181818181818182	0.4489795918367347	0.68	0.6363636363636364	1.146341463414634	0.975	0.9523809523809523	1.4186046511627908
1629658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47993699	0	0.14285714285714285	0.3157894736842105	0.27586206896551724	0.37037037037037035	0.3695652173913043	0.45652173913043476	0.35294117647058826	0.34285714285714286	0.25	0.3548387096774194	0.2692307692307692	0.1935483870967742	0.6666666666666666	0.3235294117647059	0.48717948717948717	0.9473684210526315	0.696969696969697	0.9	0.7142857142857143	0.0	2.0	0	0	0.0	0.7142857142857143	0.76	2.2666666666666666	1.5833333333333333
171580604	0	0	0	0	0	0	0	0.22727272727272727	0.29545454545454547	0.06382978723404255	0.22448979591836735	0.20754716981132076	0.2	0.14634146341463414	0.2619047619047619	0.3958333333333333	0.4444444444444444	0.49122807017543857	0.48214285714285715	0.6428571428571429	0.39622641509433965	0.7307692307692307	0.8888888888888888	0.94	0.7169811320754716	0.7222222222222222	0.58	0.33962264150943394	0.9107142857142857
2764846071	0.0	0.5384615384615384	0.5833333333333334	0.0	0.17647058823529413	0.16666666666666666	0.07692307692307693	0.09375	0.0967741935483871	0.0625	0.125	0.12121212121212122	0.15789473684210525	0.1111111111111111	0.125	0.25	0.4666666666666667	0.2857142857142857	0.23809523809523808	0.029411764705882353	0.21686746987951808	0.4909090909090909	1.0319148936170213	1.0092592592592593	0.8148148148148148	0.782608695652174	0.839622641509434	1.5763888888888888	1.9268292682926829
94901319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2857142857142858	0.9444444444444444	0.8636363636363636	0.8260869565217391	0.9565217391304348	2.0	0.7777777777777778
108612764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	1.7664233576642336	2.197628458498024	2.241706161137441	2.843243243243243	2.9959349593495936	2.2517482517482517	2.5855855855855854
88092858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3333333333333333	0.5116279069767442	1.0263157894736843	1.0	0.9509803921568627	1.0	1.8181818181818181	1.7522935779816513	1.495049504950495	1.3557692307692308	1.6372549019607843	1.7573529411764706
13389975	0.6096654275092936	0.5588235294117647	0.7037037037037037	0.8174603174603174	0.7629427792915532	0.5611702127659575	0.6827956989247311	0.8637602179836512	0.9728997289972899	1.0211640211640212	1.2379679144385027	1.443526170798898	1.5282485875706215	1.2868369351669942	1.4771653543307086	1.6135957066189623	1.6616915422885572	2.0966608084358525	2.3506261180679786	2.720689655172414	2.74321503131524	3.200413223140496	3.51024208566108	3.66412213740458	4.529411764705882	4.916666666666667	4.236084452975048	1.7952243125904486	2.0066181336863003
38880878	0.5	0.7848101265822784	0.8214285714285714	0.88	0.6732673267326733	0.9885057471264368	1.263157894736842	0.8421052631578947	0.7047619047619048	0.49504950495049505	0.7982456140350878	1.2338709677419355	0.7372262773722628	1.0555555555555556	1.1888111888111887	1.1111111111111112	1.3888888888888888	1.5392156862745099	1.4610169491525424	1.4727272727272727	1.6901408450704225	1.68	1.6938775510204083	1.2358490566037736	1.338403041825095	1.4581673306772909	1.4173913043478261	1.447488584474886	1.5424528301886793
2490232976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012195121951219513	0.02857142857142857	0.08695652173913043	0.23076923076923078	0.1794871794871795	0.1826086956521739	0.21153846153846154	0.4626865671641791	0.9069767441860465	2.0	1.1304347826086956	1.411764705882353	1.1481481481481481	1.6875	1.3265306122448979	1.390625
273877215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172166316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5555555555555556	0.62	0.41025641025641024	0.875	0	0	0	0	0	0	0	0	0	0
197069552	0.2054794520547945	0.3018867924528302	0.2350597609561753	0.2827586206896552	0.11836734693877551	0.29508196721311475	0.13194444444444445	0.3743016759776536	0.34615384615384615	0.4090909090909091	0.47093023255813954	0.5531914893617021	0.3317972350230415	0.41037735849056606	0.4648648648648649	0.46153846153846156	0.7181818181818181	0.7158273381294964	0.7005813953488372	0.41784037558685444	0.46907993966817496	0.5806451612903226	0.5896805896805897	0.5009174311926605	0.6946983546617916	0.7711864406779662	0.6421052631578947	1.0599455040871935	1.216710182767624
2764610108	0	0	0	0	0	0	0	0	0	0.058823529411764705	0.03333333333333333	0.06896551724137931	0.03225806451612903	0.0	0.06060606060606061	0.03333333333333333	0.058823529411764705	0.01694915254237288	0.12987012987012986	0.08955223880597014	0.1111111111111111	0.13636363636363635	0.3194444444444444	0.2717391304347826	0.21904761904761905	0.13513513513513514	0.22448979591836735	0.06944444444444445	0.24489795918367346
116532113	0.5672043010752689	0.5538461538461539	0.6306532663316583	0.7563218390804598	0.6687763713080169	0.51440329218107	0.6716791979949874	0.8269230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59628311	0.659400544959128	1.1535380507343125	1.2767052767052767	0.7160647571606475	1.3477011494252873	1.052857142857143	1.3637602179836512	0.8491379310344828	0.319672131147541	0.29338842975206614	0.3309002433090024	0.382259767687434	0.48221757322175735	0.345707656612529	0.4145985401459854	0.23374613003095976	0.31225296442687744	0.6400523560209425	0.7227414330218068	0.5433962264150943	0.7915129151291513	0.9005524861878453	1.0021052631578948	1.0537084398976981	1.0527704485488127	1.2072727272727273	1.1029411764705883	0.7245370370370371	0.9429928741092637
148039198	0	0	0	0	0	0.07692307692307693	0.42857142857142855	0.1794871794871795	0.18	0.42857142857142855	0.4	0.35294117647058826	0.25	0.6666666666666666	0.21739130434782608	0.22916666666666666	0.5869565217391305	0.7317073170731707	0.6666666666666666	1.3953488372093024	1.2857142857142858	1.4878048780487805	0.8333333333333334	0.65625	0.6770833333333334	0.8875	0.967741935483871	0.8275862068965517	1.0212765957446808
4747479	1.1948051948051948	0.375	1.7375	0.49504950495049505	1.008849557522124	0.2	0.3584905660377358	0.2909090909090909	0.3076923076923077	0.704225352112676	0.7338709677419355	0.6439393939393939	0.6046511627906976	0.47058823529411764	0.5844155844155844	0.7611940298507462	0.8169014084507042	0.6956521739130435	1.0793650793650793	1.65	1.1132075471698113	1.0625	0.6481481481481481	1.0740740740740742	0.8125	0.8666666666666667	0.6341463414634146	0.6551724137931034	1.0476190476190477
78331093	0	0	0	0	0	0	0	0	0	0	0.4	0.23943661971830985	0.32857142857142857	0.49122807017543857	0.38461538461538464	0.38596491228070173	1.1071428571428572	0.2830188679245283	0.3584905660377358	0.4827586206896552	0.5806451612903226	0.4567901234567901	0.41025641025641024	0.7719298245614035	0.5789473684210527	0.4864864864864865	0.6056338028169014	1.0625	0.92
13265631	0.32	0.10471204188481675	0.1189710610932476	0.16558441558441558	0.11708860759493671	0.27358490566037735	0.7888888888888889	0.2560553633217993	0.13099630996309963	0.08059701492537313	0.072	0.06416131989000917	0.0637732506643047	0.17849898580121704	0.7364341085271318	1.1090909090909091	1.2808219178082192	2.1845238095238093	2.0853658536585367	1.9946236559139785	2.0842696629213484	1.7586206896551724	1.9047619047619047	1.8104575163398693	1.8383233532934131	1.7445652173913044	0.6509009009009009	0.3807588075880759	0.4486842105263158
102244479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11666666666666667	0.1864406779661017	0.5853658536585366	1.065359477124183	1.10989010989011	1.3006134969325154	0.9330708661417323	1.0956521739130434
43476095	0	0	0	0	0	0.9230769230769231	0.7307692307692307	2.5384615384615383	1.25	1.75	0	0	0	0	0	0.25	0.9047619047619048	0.723404255319149	1.2448979591836735	0.5106382978723404	0.603448275862069	0.39655172413793105	0.8490566037735849	1.3396226415094339	1.6470588235294117	1.4821428571428572	1.3088235294117647	1.5625	1.9589041095890412
