842037	2009	0.03061621035201654	0.23797499771080383	-0.04908232826428943	0.30419300332861565	0	0.21577479936911836	0.11020408163265306	0.28736900165471596	0.11728395061728394	0	0	0.4908232826428946	0.2939068100358423	0	0
8167851	2011	0.0	0.5756756756756757	0.0	0.0	0	0	2.8783783783783785	0	0	0	0	0	0	0	0
12088164	2010	-0.09900281700182745	1.8652004408677492	0.634800684524082	-1.0966480740823157	2.1117608836907085	2.49013846220475	2.1342472311179947	2.4261637051375162	1.6487341772151898	0.9735537190082645	0	0	0	1.7295329496584873	2.3092369477911645
23695802	2011	-0.017191977077363894	-0.03438395415472778	0.0	0.0	0.08595988538681948	0	0	0	0	0	0	0	0	0	0
72047946	2005	0.030681818181818185	0.1534090909090909	0.00861941902416511	0.2079349747224632	0	0	0	0.3068181818181818	0	0	0.2610316967060286	0.28736900165471596	0	0.3455043359196714	0.27506112469437655
125694532	2010	0.0	0.0	0.06494767161283192	0.2316839226091556	0	0	0	0	0.0	0.18834158486832203	0.3978699484979766	0.26222222222222225	0.327639751552795	0.5823666945840313	0.5625360703812317
134072846	2013	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
241592301	2001	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
259118630	2003	0.0	0.0	0.5742979875865172	-0.46262136202228066	0	0	0	0	0	0	0	0.6022442411924119	1.4979506752569587	2.057112057416382	2.1440560298206015
336991397	2008	0.0	0.0	0.06398921754585196	0.15142160676301647	0.0	0	0	0	0	0.2561809573908469	0.29423593488513616	0.34672518162453914	0	0.5768811341330425	0.49910404636014394
680543339	2002	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
719783363	2007	0.5334481679121228	3.282789312593438	0.4562203271692164	0.0801685022742216	0	0	4.871222076215506	1.7475222570184528	1.7934797110513878	1.6687578892387158	0.2561809573908469	2.429036583030071	0.5617173524150268	0.4908232826428946	3.5063892434305153
1126371583	2004	0.0	0.0	0.7544423487991949	-0.7351023789995572	0	0	0	0	0	0	0	0	3.205275229357798	1.3272727272727274	3.108575380359613
1225317958	2005	0.44738042052501437	1.8075544689853031	0.22010310091435714	0.5693412946630656	0	0	0	0.18032786885245902	2.1467381681988424	1.3726837458027608	1.5015325509291482	0.6649475739705557	0.14285714285714285	1.808787753575253	2.0301279656985853
1236973206	2006	0.0	0.10987600035177206	-0.12189130434782605	0.6240652173913043	0	0	0.5493800017588603	0	0	0	0.8369565217391305	0	0	0.455	0
1342033561	2003	-8.881784197001253e-18	0.039175257731958735	-0.05779896051406283	0.4089410925265547	0	0	0.1958762886597938	0	0	0	0.2804578904333606	0.30444282592862343	0.30545133690513115	0.28736900165471596	0.0
1384196968	2014	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
1637265637	2011	-0.2676118922336201	1.8596172729839069	0.30923245772728364	0.8255566769880778	0	7.99419183538002	0	5.318072913043815	0	0	2.467948717948718	0	2.2842105263157895	0	4.014111006585137
1770419413	2006	0.013406593406593408	0.06703296703296704	-0.025618095739084693	0.19719134587935777	0	0	0	0.13406593406593406	0	0	0	0.2561809573908469	0.3455043359196714	0	0
1811820982	2001	0.0	0.0	-0.25417859766427314	2.0303447362151488	0	0	0	0	0	2.2761816496756255	2.557980900409277	0	2.4939759036144578	0	1.2870879120879122
1858722361	2008	-0.08010430523978329	-0.13216282143623054	-0.028650925205507258	0.12383715029938094	0.2602925809822361	0.2804578904333606	0	0	0	0.0	0.0970873786407767	0.09233449477351917	0	0	0
1880976219	2011	0.0987686298134215	0.4757343042203689	-0.06088983157796236	0.5220081991210568	0	0	0.2561809573908469	0.29423593488513616	0.34672518162453914	0	0.4357945816650614	0.49910404636014394	0	0.7617948939106435	0
1881842846	2009	0.4692902086118278	1.9795048661818946	-0.37924916984778734	2.2345601244002467	0	0.1773049645390071	0	0.4915254237288136	2.1893408134642356	0	1.6616894937586686	2.145743145743146	0	1.6766304347826086	0
1910347612	2002	0.0	0.0	0.0	0.0	0	0	0	0	0	0.09375	0	0	0	0	0
1945329861	2009	-0.08390975937055942	0.2454947326810212	0.0	0.0	0.5494505494505495	0.5544041450777202	0.5680577091620036	0.8142076502732241	0	0	0	0	0	0	0
1968812139	2004	0.6540932642487046	2.6163730569948185	-0.7540597035887094	5.492938552663537	0	0	0	0	3.270466321243523	3.2025316455696204	6.546898790864308	3.150792371107252	2.104109589041096	0	4.351996458474387
1968948896	2011	0.05884352213643886	0.5393196471657078	0.06455999999999999	-0.06455999999999999	0.29656740886531063	0.28736900165471596	0.32278730492723123	0.3455043359196714	0.5617173524150268	0	0	0	0	0.6456	0
1972320896	2009	0.0	0.0	0.8639733341689544	-0.810087067918938	0	0	0	0	0	0	0	0	3.0321921693311245	3.114211665527455	2.7627608380810464
1972562975	2014	0.06385542168674699	0.25542168674698795	0.0	0.0	0	0	0	0	0.3192771084337349	0	0	0	0	0	0
1975294417	2011	0.4943262411347517	1.9851997013811122	0.0	0.0	0	0	0.039473684210526314	0	2.471631205673759	1.7578123128995238	0	0	0	0	0
1979207691	2002	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
1988031962	2012	0.0	0.0	-0.31377817223881654	1.5688908611940828	0	0	0	0	0	3.0649235457027015	0	3.137781722388166	0	0	0
1993688379	2009	0.0	0.0	0.41274338038411956	-0.484739298819372	0	0	0	0	0	0	0	0	1.0305529522024366	1.3463687150837989	1.3905325443786982
1995952108	2014	0.0	0.0	-0.8705236705028793	4.21515290856028	0	0	0	0	0	3.7063863631821907	2.738091634996346	3.2290534350361018	2.0507644152257622	0	0
1999704061	2014	0.2616958525345623	1.1456221198156684	0.0	0.0	0	0	0	0.9883870967741936	0.8142857142857143	0	0	0	0	0	0
2003165644	2013	0.16445855509089796	0.8192600191108866	0.0	0.05327510917030568	0	0	0.5617173524150268	0.4908232826428946	0.5768811341330425	0	0	0	0.2663755458515284	0	0
2003632787	2008	1.0918176472546124	4.611779259538681	-0.04605381804375682	0.18421527217502728	0	0.815028901734104	0	0	5.866602687140115	0	0.2302690902187841	0	0	0	0
2004954964	2000	0.0	0.0	0.02975084063482649	0.0027737678321434144	0	0	0	0	0	0.15350223546944858	0.15568862275449102	0	0	0	0.30444282592862343
2007547991	2002	0.04154330819362203	0.18283989944115478	0.01102040816326531	-0.011020408163265319	0	0	0	0.16666666666666666	0.1243832076347768	0.09655172413793103	0	0	0	0.11020408163265306	0
2012674138	2013	0.1867916317820084	2.977827751487161	0.0	0.0	3.251789465596193	0.2302690902187841	0.005886292340770504	8.596874525868609	0.0024449066813234718	0	0	0	0	0	0
2016189893	2001	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0
2016451659	2014	0.7302236657514942	4.257715370614027	-1.0431207057311263	5.48594044064298	1.677560548584768	0	2.2716468590831917	2.1146711635750424	4.271343295554719	2.2712570331237476	3.3747614446714804	3.681684167968298	4.726446004608231	0.0	0
2017396131	2007	0.0	0.0	0.35242718446601934	-0.7048543689320386	0	0	0	0	0	0	0	0	0	0	1.7621359223300972
2021996926	2010	0.1498603405651589	1.2412879655646964	0.4310860031342202	0.456076321708052	0.49427480916030536	0	1.5501654286269755	1.341035939145437	0.5730585424133811	2.2355572627345257	0	1.8927439852372827	2.870132246223117	1.7639868316068494	2.2198085924863142
2025763354	2014	0.03913043280673236	0.29439862492298835	-0.07359307359307359	0.29437229437229434	0.0970873786407767	0.18369780973394786	0.14202898550724638	0.15526802218114602	0.3069544364508393	0.5714285714285714	0.36796536796536794	0	0	0	0
2031479677	2010	0.26983716801214713	3.135503327582471	-0.050470041704977577	3.4408539270477236	1.8490815625293258	2.058290625299018	2.585491750575603	1.8193649281732605	3.3177302511529403	1.685480165383019	2.753752800863409	3.4149840930754487	4.527837867657906	3.083499218381894	2.667145029685296
2032104448	2014	-1.5100735062763015	-1.962429629316555	0.0	0.0	5.490622069396687	4.119490923969647	3.2288414541954125	0	0	3.99560546875	0	0	0	0	0
2039801083	2013	0.055238095238095246	0.22095238095238096	-0.14078048780487806	0.7039024390243902	0	0	0	0	0.2761904761904762	1.5764252548526743	0	1.4078048780487804	0	0	0.0
2046677457	2011	-0.049205940739651496	-0.049205940739651496	0.0	0.0	0	0.492059407396515	0	0	0	0	0	0	0	0	0
2047517919	2014	0.15199398043641835	0.7599699021820918	0.0	0.0	0	0	0	1.5199398043641836	0	0	0	0	0	0	0
