affID	sortedName	awardYear	fieldID	fieldName	minPaperYear	maxPaperYear
19820366	shougang zhang	2010	121332964	physics	1997	2018
19820366	taihua zhang	2010	121332964	physics	2001	2017
19820366	wang wen	2003	121332964	physics	1980	2018
19820366	wanhua zheng	2010	121332964	physics	1991	2018
19820366	wu xiaoguang	2001	121332964	physics	1989	2016
19820366	xiaohong zhou	2008	121332964	physics	1996	2018
19820366	xingjiang zhou	2005	121332964	physics	1993	2018
19820366	xu xuejun	2012	121332964	physics	1988	2017
19820366	yan yihua	2002	121332964	physics	1991	2018
19820366	yao yonggang	2009	121332964	physics	2003	2017
20231570	fang jing	2001	121332964	physics	1989	2018
20231570	furong xu	2005	121332964	physics	1994	2017
20231570	guo hong	2012	121332964	physics	2002	2018
20231570	hanqing zheng	2009	121332964	physics	1990	2016
20231570	huazhong tang	2009	121332964	physics	2000	2017
20231570	jianjun tao	2012	121332964	physics	1999	2017
20231570	liu yuxin	2004	121332964	physics	1994	2017
20231570	renxin xu	2012	121332964	physics	1999	2018
20231570	she zhensu	2002	121332964	physics	1986	2017
20231570	xueqing yan	2010	121332964	physics	2003	2018
205237279	jianguo tian	2000	121332964	physics	1991	2018
24185976	qingyuan wang	2009	121332964	physics	2002	2018
24943067	chen zhanghai	2012	121332964	physics	1987	2017
24943067	liejia qian	2007	121332964	physics	1989	2013
24943067	shiming zhou	2006	121332964	physics	1997	2017
25254941	feng shiping	2001	121332964	physics	1987	2018
25254941	fengshou zhang	2010	121332964	physics	1993	2018
25254941	xiangdong zhang	2008	121332964	physics	1997	2013
31595395	tuo xianguo	2010	121332964	physics	2002	2017
36399199	che wenquan	2012	121332964	physics	1997	2018
37461747	guoping wang	2009	121332964	physics	1996	2017
37461747	huijiang zhao	2009	121332964	physics	2004	2018
40963666	changjiang zhu	2006	121332964	physics	1998	2017
40963666	yadong yang	2012	121332964	physics	2006	2017
4610292	huang yunqing	2006	121332964	physics	1998	2018
47720641	huaichun zhou	2010	121332964	physics	1994	2017
47720641	xinliang zhang	2011	121332964	physics	1990	2018
66867065	chungang duan	2011	121332964	physics	2001	2018
76130692	bo feng	2011	121332964	physics	1999	2018
76130692	lin qiang	2009	121332964	physics	1999	2017
76130692	luo yaozhi	2010	121332964	physics	2001	2017
76130692	wang xiaoguang	2010	121332964	physics	2000	2017
76214153	desheng xue	2009	121332964	physics	1990	2018
76569877	jihong ye	2011	121332964	physics	2005	2017
87445476	changqing chen	2004	121332964	physics	1996	2012
87445476	guang xi	2007	121332964	physics	1991	2018
87445476	guanjun zhang	2011	121332964	physics	2000	2018
881766915	chen yang	2007	121332964	physics	1988	2018
881766915	cheng jianchun	2001	121332964	physics	1990	2016
881766915	huang yongfeng	2006	121332964	physics	1996	2018
881766915	huicheng yin	2010	121332964	physics	1992	2018
881766915	jilin zhou	2009	121332964	physics	1991	2018
881766915	lu xiaomei	2012	121332964	physics	2000	2017
