affID	sortedName	fieldID	fieldName	paperID	authorID	paperYear	awardYear	citationCnt
19820366	cheng zhukuan	86803240	biology	1970195014	2145907260	2013	2003	7
19820366	cheng zhukuan	86803240	biology	2107915254	2145907260	2012	2003	1197
19820366	cheng zhukuan	86803240	biology	1993527365	2145907260	2011	2003	32
19820366	cheng zhukuan	86803240	biology	2047401320	2145907260	2009	2003	77
19820366	cheng zhukuan	86803240	biology	2155366411	2145907260	2008	2003	111
19820366	cheng zhukuan	86803240	biology	1964744664	2145907260	2013	2003	8
19820366	cheng zhukuan	86803240	biology	2096414209	2145907260	2005	2003	0
19820366	cheng zhukuan	86803240	biology	2756651864	2145907260	2017	2003	0
19820366	cheng zhukuan	86803240	biology	2519281542	2145907260	2016	2003	3
19820366	cheng zhukuan	86803240	biology	355184838	2145907260	2004	2003	0
19820366	cheng zhukuan	86803240	biology	1970588152	2145907260	1997	2003	0
19820366	cheng zhukuan	86803240	biology	2101269301	2145907260	2006	2003	24
19820366	cheng zhukuan	86803240	biology	2293300478	2145907260	2016	2003	11
19820366	cheng zhukuan	86803240	biology	2461814176	2145907260	2005	2003	0
19820366	cheng zhukuan	86803240	biology	2104498918	2145907260	2004	2003	36
19820366	cheng zhukuan	86803240	biology	2106705661	2145907260	2007	2003	7
19820366	cheng zhukuan	86803240	biology	2106916923	2145907260	2014	2003	7
19820366	cheng zhukuan	86803240	biology	1984554056	2145907260	2005	2003	1
19820366	cheng zhukuan	86803240	biology	1985233389	2145907260	2005	2003	32
19820366	cheng zhukuan	86803240	biology	2761395203	2145907260	2017	2003	0
19820366	cheng zhukuan	86803240	biology	2110035093	2145907260	2009	2003	36
19820366	cheng zhukuan	86803240	biology	1988893860	2145907260	2011	2003	10
19820366	cheng zhukuan	86803240	biology	1989022265	2145907260	2008	2003	3
19820366	cheng zhukuan	86803240	biology	2276461028	2145907260	2015	2003	2
19820366	cheng zhukuan	86803240	biology	2530947154	2145907260	2016	2003	2
19820366	cheng zhukuan	86803240	biology	2111580807	2145907260	2008	2003	10
19820366	cheng zhukuan	86803240	biology	2256872234	2145907260	2016	2003	7
19820366	cheng zhukuan	86803240	biology	2734770551	2145907260	2017	2003	1
19820366	cheng zhukuan	86803240	biology	1993795277	2145907260	2007	2003	11
19820366	cheng zhukuan	86803240	biology	2475820846	2145907260	2016	2003	4
19820366	cheng zhukuan	86803240	biology	1997409451	2145907260	2015	2003	3
19820366	cheng zhukuan	86803240	biology	2115291176	2145907260	2013	2003	28
19820366	cheng zhukuan	86803240	biology	2786017183	2145907260	2018	2003	0
19820366	cheng zhukuan	86803240	biology	2116750889	2145907260	2011	2003	35
19820366	cheng zhukuan	86803240	biology	2000659057	2145907260	1998	2003	5
19820366	cheng zhukuan	86803240	biology	2118687062	2145907260	2012	2003	6
19820366	cheng zhukuan	86803240	biology	1914885023	2145907260	2015	2003	8
19820366	cheng zhukuan	86803240	biology	2120745885	2145907260	2006	2003	96
19820366	cheng zhukuan	86803240	biology	2007262285	2145907260	2007	2003	8
19820366	cheng zhukuan	86803240	biology	2121234655	2145907260	2008	2003	56
19820366	cheng zhukuan	86803240	biology	2009383822	2145907260	2008	2003	4
19820366	cheng zhukuan	86803240	biology	2412649524	2145907260	2016	2003	0
19820366	cheng zhukuan	86803240	biology	2010879717	2145907260	2011	2003	50
19820366	cheng zhukuan	86803240	biology	2013158740	2145907260	2013	2003	49
19820366	cheng zhukuan	86803240	biology	2013215486	2145907260	2013	2003	27
19820366	cheng zhukuan	86803240	biology	2014476842	2145907260	2014	2003	10
19820366	cheng zhukuan	86803240	biology	2125855486	2145907260	2012	2003	42
19820366	cheng zhukuan	86803240	biology	2015807931	2145907260	2004	2003	14
19820366	cheng zhukuan	86803240	biology	2126515941	2145907260	2007	2003	19
19820366	cheng zhukuan	86803240	biology	2346101392	2145907260	2013	2003	10
19820366	cheng zhukuan	86803240	biology	2019291174	2145907260	2008	2003	1
19820366	cheng zhukuan	86803240	biology	2128040089	2145907260	2010	2003	24
19820366	cheng zhukuan	86803240	biology	2021843702	2145907260	2005	2003	47
19820366	cheng zhukuan	86803240	biology	2130722579	2145907260	2011	2003	42
19820366	cheng zhukuan	86803240	biology	2025721248	2145907260	2015	2003	4
19820366	cheng zhukuan	86803240	biology	2027076734	2145907260	2010	2003	4
19820366	cheng zhukuan	86803240	biology	2028264721	2145907260	2005	2003	2
19820366	cheng zhukuan	86803240	biology	2133610885	2145907260	2005	2003	53
19820366	cheng zhukuan	86803240	biology	2135007058	2145907260	2005	2003	73
19820366	cheng zhukuan	86803240	biology	2031912474	2145907260	2010	2003	26
19820366	cheng zhukuan	86803240	biology	2137856424	2145907260	2005	2003	87
19820366	cheng zhukuan	86803240	biology	2036492850	2145907260	2014	2003	4
19820366	cheng zhukuan	86803240	biology	2038652554	2145907260	2004	2003	397
19820366	cheng zhukuan	86803240	biology	1650487750	2145907260	2011	2003	23
19820366	cheng zhukuan	86803240	biology	2040335548	2145907260	2009	2003	115
19820366	cheng zhukuan	86803240	biology	2041772588	2145907260	2013	2003	15
19820366	cheng zhukuan	86803240	biology	2497589705	2145907260	1996	2003	5
19820366	cheng zhukuan	86803240	biology	2481723727	2145907260	2016	2003	0
19820366	cheng zhukuan	86803240	biology	2044436039	2145907260	2014	2003	25
19820366	cheng zhukuan	86803240	biology	2045131216	2145907260	2012	2003	40
19820366	cheng zhukuan	86803240	biology	2415595024	2145907260	2016	2003	3
19820366	cheng zhukuan	86803240	biology	2144124243	2145907260	2009	2003	26
