35.4	0.266973886	1	0.4	1
11.83991092	1.072015849	14	14.6	1
105.2168254	2.591854808	11.2	8	1
5	0.386494848	1.8	0.8	1
24.95142857	1.505886607	28.2	3	1
14.69369472	1.104291865	13	16.8	1
18.73333333	0.979138252	6.4	1.8	1
15.39901961	1.456543202	8.4	8.2	1
0	0	2	0	1
2.775	0.928286875	5	4.8	1
41.55857302	2.190810972	30.6	18	1
11.15	1.691785421	3.8	1.2	1
0.8	0	0.6	0.2	1
9.276190476	0.888317456	8.2	3.2	1
1	0.101541236	9.2	0.8	1
40.16666667	1.657185709	5.2	1.4	1
44.6	2.487137558	4.4	0.6	1
12.53015873	1.654430122	8.6	5.4	1
35.98984127	2.484241201	25.8	14.2	1
11.2	0.278611705	9	2.4	1
9.397315806	1.540784168	17.4	22.8	1
10.01027778	0.349004127	7	11	1
39.2	5.558244811	10.4	1.2	1
13.44285714	0.970983798	5.6	4	1
13.69333333	0.846161789	5	3.2	1
3.636190476	0.536284094	4.4	4.4	1
14.16729847	1.34776021	22.4	20.2	1
11.90666667	0.543976681	6.4	4.2	1
22.24285714	0.647002365	10	6.2	1
37.83488722	1.252204147	17.2	10.2	1
10.26666667	0.207460317	5.6	1.4	1
8.816666667	0.652944477	4	6.2	1
4.2	0.301949861	4.4	0.4	1
0	0	3	0	1
14.23333333	1.644008081	10.4	5.6	1
12.3	0.802385892	3.4	0.8	1
11.63833333	0.532402093	5	6	1
22.67272727	1.823041667	8	5.2	1
1.2	0.109336333	2.8	0.6	1
77.86538462	3.521054104	13.2	5.6	1
2.333333333	0	2	0.8	1
7.343137255	0.612452128	10.2	9.2	1
6.66969697	1.376878957	10.6	7.4	1
0.8	0.199959052	3	0.6	1
18.34333333	2.292926657	13	6	1
20.4	1.322671266	3.6	2.6	1
0	0.057001972	1	0.2	1
15.38824563	2.463894816	33.4	46	1
6.541009612	1.078982102	13.8	36	1
38.12	1.734670782	19	10.4	1
56.14	5.310634968	11.8	2.2	1
20.85829483	2.080767697	24.8	31.6	1
38.53688256	2.709857245	37.2	26.4	1
7.95	0.499078455	4.4	3.2	1
6.417777778	0.923503018	8.6	9.6	1
16.28	1.388824201	7.6	4.8	1
53.26796703	2.415491777	27.2	8	1
9.883333333	1.921110031	7.6	3.2	1
1.466666667	0.096122767	4.4	1.8	1
2.9	0.161386375	1	1	1
6.797044818	0.439924029	5	11	1
23.59073084	0.924895298	12.2	10.2	1
39.14181818	2.429182341	21.4	12.6	1
12.64	0.353808903	6.4	3	1
12.01428571	0.707476704	3.6	3	1
26.66666667	3.673262111	2.6	1.6	1
59.7	0.589978132	2.8	1	1
49.49333333	1.313702376	7.4	2	1
13.4	0.990892979	4.6	0.8	1
0	0	1	0	1
5.433333333	0.628818299	5.8	3.2	1
0	0	1	0.2	1
41.93804278	3.324538708	44.8	32.2	1
39.66666667	0.687224216	3.4	1.4	1
24	0.144947735	2.4	0.2	1
12.95714286	1.03796008	9.8	4.6	1
8.306412911	1.77494083	12	12.6	1
6.2	0.122448336	3	1.2	1
112.2	4.732572519	15.8	0.6	1
127.3966304	2.090149138	29.2	14.6	1
27.17333333	1.053891525	5.4	3.6	1
6.773529412	0.27643671	7.4	22.2	1
135.2763889	1.479588315	21.2	9	1
4.6	0.207936508	1.6	1	1
16.31949495	0.54668021	9.2	8	1
4.466666667	0.708712551	8.8	6.4	1
18.9	3.280391834	6.4	0.8	1
7.266666667	0.267034333	6	2	1
7.167689331	1.354605469	19.2	50.6	1
21.66666667	1.953640416	2.2	0.6	1
18.49333333	2.294320633	8	5.2	1
0	0	2	0.2	1
10.61666667	0.190022432	11	5.2	1
109.9	4.104426341	2.4	0.8	1
24.22376775	0.591603495	16.6	19.2	1
15.45369048	1.161969478	16.8	10.6	1
66.2	0.915889988	8	2	1
36.54769841	1.587260438	14.6	6.6	1
38.15	1.371851182	15.8	6.8	1
9.045238095	1.096722843	6.4	3.6	1
28.28151261	1.080433982	8.8	6.6	1
6.433333333	1.168576107	3.8	3.2	1
0.4	0.263260641	4	1.8	1
0	0.030700447	2	0.2	1
1.8	0.122741107	3.6	1.8	1
0.4	0.091219512	0.6	0.2	1
0	0	0	0	1
29.85356061	2.200571197	35	30.6	1
86.83333333	3.65002006	7.8	2	1
13.4	1.530759494	1.4	0.2	1
0	0	1	0	1
4.3	0.083393665	2.4	1	1
7.85	0.23563333	1.2	1.2	1
26.14	0.961737896	9.2	4.2	1
15.91428571	0.439689476	8	2.4	1
10.95047619	1.052343364	10.8	6.2	1
4.058906883	0.822280659	6.2	9.8	1
1.8	0.102208418	2.8	1	1
2.3	0.275962653	3.2	0.6	1
13.1	0.674159583	2.2	2.8	1
0.4	0	3	0.8	1
4.413333333	0	9.4	4.6	1
56	2.008448386	11	4.2	1
87.11002498	1.806096204	34.8	16	1
8.979545455	1.714407328	23.6	6.2	1
18.675	2.575223052	10.2	4	1
11.61666667	0.629372175	4.8	2.6	1
43.99095238	2.225696835	11.8	7	1
1.61	0.339403909	5	6.6	1
8.766666667	0.57137686	4.2	1.8	1
2.990197802	0.271032423	5.8	11.8	1
1.133333333	0.317411581	3	0.8	1
7.5	0.357934702	2.8	1.4	1
24.48333333	0.492960093	4	3	1
3.1	0.221112004	2.4	1.2	1
9.208181818	1.219181672	12.6	7	1
13.13846154	0.235457327	6.4	4.8	1
31.12294372	0.94749519	12.4	6	1
13.36666667	0.979610131	9.4	2	1
33.39377622	0.548864697	14	14.4	1
9.25	0.287175953	6.2	5.6	1
0	0	1	0	1
5.187619048	0.915749039	6.4	6.4	1
21.75041181	0.751839288	13.6	13.6	1
5.4	0.74053442	2.6	0.4	1
10.775	2.014157827	5.8	3.4	1
0.2	0.128629579	3	1	1
20.75238095	0.979042823	11.6	3.8	1
30.8	1.109378	2.6	0.4	1
8.65	0.773400129	6	1.8	1
0.8	0.029310345	0.4	0.2	1
30.41666667	1.134811409	7.4	2.6	1
7.307142857	0.756287974	8.6	5.8	1
29.9	1.081690141	6.6	1	1
4.305361305	0	8	7.4	1
8.01	0.659859056	9	4.8	1
1.6	0.252	2.2	0.6	1
6.841666667	0.540747436	5	3.8	1
10.22288462	0.806309741	15.6	15.2	1
23.82298701	0.746962064	11	6.6	1
17.53333333	0.791178171	4.6	3.4	1
5.8	0.1536	0.2	0.2	1
8.816507937	1.027343314	9.2	5.8	1
12.102	0.528110844	11.6	10	1
40.92156863	0.767427816	13	10	1
24.75384615	2.777440707	16.6	12.2	1
32.18	1.370490467	11.2	5.4	1
27.91900538	1.062901844	16	14.8	1
8.883521595	0.236368804	9.8	23	1
3.8	0.115506929	3	0.4	1
12.74503968	1.121545026	12	9.2	1
21.36666667	1.231444444	5	2.6	1
15.34	0.224379947	1.6	2.4	1
19.23333333	0.31669954	8.8	3	1
22.77714286	1.131451708	8.6	8.4	1
9.326666667	2.071678406	6.6	6.8	1
0	0	3	0	1
8.2	0	1.6	0.4	1
0.2	0	3	0.2	1
8.5	0.202955665	0.4	0.6	1
8.057142857	0.898166059	5.8	2.2	1
29.1522807	1.518820078	11.4	8.4	1
19.36666667	0.513239421	8	2.6	1
9.306666667	0.921343404	9.6	2.4	1
10.06666667	0.765642064	6.4	3.2	1
30.33333333	1.096207946	6	4.4	1
13.6	0.866515143	14.8	8.6	1
10.48405107	0.771515661	11	15.8	1
50.42382014	2.757716172	25	23	1
4.4	0.045832248	2.2	0.8	1
50.49088821	0.609936366	20	20.4	1
20.84905051	0.750615586	23	25.6	1
13.60126263	1.444700583	13	11	1
7.942857143	0.474021082	1.8	1.8	1
9.4	0.615626114	4.4	0.8	1
20.72846878	1.906624011	37.8	48.6	1
10.02857143	0.769336522	8.8	5.2	1
17.51666667	1.197872952	8.8	2.8	1
12.98333333	0.370052965	4.4	3.2	1
33.12727273	2.173729558	8.2	6.4	1
2.35	0.335007228	5.4	0.8	1
9.1	0.126780972	5.8	2	1
15.42857143	0.527259677	11.2	5.8	1
0	0	4	0	1
11.8	0.421440045	3.4	1.4	1
26.6	0.311992575	4.4	1	1
12.73333333	0.920552353	11.6	4.2	1
8.2	0.183413462	1	1	1
22.76	0.694714771	9.6	5.8	1
18.34285714	0.935741387	7.2	3	1
2.5	0.121147277	2.4	1	1
16.29761905	0.841468728	9.6	4.8	1
15.67831197	1.869949367	12	12.6	1
87.84424242	2.763456607	10.8	5.8	1
37.70899595	1.589661995	23.2	18.4	1
0	0	2	0	1
8.393939394	0.941192347	11.8	7.8	1
3.627070707	0.747333788	8.2	9.6	1
40.04166667	1.302757011	13.8	5.8	1
5.735497835	0.484638644	3.4	4.6	1
10.13333333	1.376715713	7.8	7.2	1
14.76814297	0.944569433	18.4	14.8	1
7.266666667	0.282226925	5.4	4.2	1
4.85952381	0.148888739	7.4	8.8	1
7.4	0.265808298	3.6	0.6	1
2.925	0.970555505	3.6	3.2	1
23.43357716	1.233106419	25.2	22.6	1
7.6	0	2.8	0.2	1
8.978823529	0.420309345	7.2	5.4	1
20.98606061	2.731089545	17.8	7.8	1
7.952380952	0.784666263	10.2	4.2	1
7.211111111	0.566818678	5.6	6	1
0.295238095	0	0.6	3.6	1
36.8552381	0.936953709	17.6	10.6	1
27.44222222	2.37597965	13.2	4	1
13.84707792	1.303820482	10.4	7.8	1
19.37619048	1.975496392	9.6	4.2	1
15.02	1.917017546	8.6	2.4	1
14.8	0.313170672	4.6	0.6	1
4.2	0.042253521	1.6	0.8	1
7.266666667	0.132267606	3.4	1.4	1
6.6	0.162798092	1.6	0.2	1
8.066666667	0.757534544	3.8	2.6	1
16.21946893	1.919222729	29	38	1
13.77282879	0	47.6	67	1
12.22888889	0.523390107	5.2	4.4	1
11.39175465	1.506054386	27.8	38.6	1
10.825	0.419993024	5	1.8	1
22.39439946	2.180986897	25.4	13	1
14	0.969179361	3.2	2.2	1
7.5	0.180939239	5.2	1	1
7.3	0.569506994	2.2	1.2	1
6.928959276	0.798504592	9.4	11.6	1
12.6	0	1	0.2	1
14.47610256	2.743126088	15.8	10.2	1
10.85529412	1.455960392	9.2	5.2	1
6.214505495	1.071206326	8.6	8.8	1
6.787380952	1.73165795	18.2	7.6	1
32.38333333	2.129278339	10.6	2.6	1
29.91666667	0.817634639	7.2	2.6	1
0.25	0	2	1	1
18.42427536	2.284071887	17.4	16.2	1
11.05677656	0.751322032	14	11.8	1
25.76712121	2.736188813	14.6	8.2	1
1.88	0.412448883	2	2.2	1
31.6	2.05558532	12.6	2.2	1
104.8142857	2.845528094	16.8	4.2	1
2.2	0	1	0.2	1
36.15238095	0.779212504	8.8	3	1
20.80090909	1.343373573	7	4.6	1
10.15833333	0.823436011	6	4.2	1
9.744675325	0.476370167	4.8	5	1
26.54380952	1.215767775	8.8	6.4	1
20.0104386	1.358047731	12.6	13	1
0	0	1	0	1
0.24	0.013195402	1	1.4	1
22.91428571	0	10.6	4.8	1
23.97362193	0	23.2	7	1
31.04	1.969379559	9.8	2	1
5.466666667	0.51267335	2.8	1.4	1
9.25	0.378723972	1.2	1.2	1
1.955	0.497402231	5	5.2	1
31.16666667	1.884384986	5	1.8	1
70.22287582	1.056175993	9.2	9.2	1
6.617606838	0.949394542	12	14.4	1
4	0.339976096	8.4	0.6	1
20.26666667	2.969332194	4.6	2.4	1
28.3	0.530987628	6.8	2	1
0	0	5	0	1
3.5	0.225075628	2.4	1.4	1
24.83666667	0	18.4	5.6	1
12.63333333	0.848876859	13.2	7	1
11.8	0.255480379	6.2	0.4	1
8.966666667	1.546458599	7.6	4.4	1
4.9	0.269243173	1.8	1.2	1
17.76190476	0.563582485	11.8	4.2	1
41.73291593	2.24485597	38	27	1
14.09	0.502638118	5.2	3.4	1
8.2	0.634714566	4.6	1.6	1
0	0	0	0.2	1
19.6	0.312426456	4.8	1.2	1
30.9866342	2.320688107	16.6	9.6	1
8.8	0.261629211	1.2	0.8	1
6.066666667	0.701733988	3	2.2	1
3.985714286	2.082440064	10	2.4	1
11.4625	0.776175349	6.4	6.6	1
23.23015873	1.638252999	12.8	8.8	1
10.78095238	1.275175609	8	6.6	1
10.68333333	0.732255364	3	3.8	1
3.821428571	0.173093815	3.2	4.8	1
11.6	0.128603781	4.2	1.6	1
1.3	0	1.4	2	1
3.6	0.142871366	2.8	1.4	1
16.88333333	1.171708001	3.4	2.6	1
2.083333333	0.271686138	2.2	2.2	1
7.346666667	0	10.4	2.4	1
34.81920635	0.895170002	24.4	8.4	1
22.78333333	0.252297026	5.2	1.6	1
12.15	0.877348111	11	7.2	1
1.2	0	1	0.6	1
5.75	0.272592867	3	1.8	1
13.68847118	1.288786847	16.6	16.8	1
67.1125	2.462599588	23.2	12.6	1
20.72287582	1.204708799	17.4	11.4	1
19.32089833	1.902543429	30.4	29.2	1
8.233565494	0.852744456	9.2	16.2	1
64.32	0.741056978	6.8	1.8	1
13.03333333	1.582162333	20.6	2.4	1
34.67460317	2.312619556	19.8	5.8	1
41.4	0.788791145	4	1.8	1
0	0	1	0	1
28.75714286	1.063465232	15.6	16.2	1
26.42245386	3.002899684	19.4	16.4	1
13.02786325	1.398972605	13.6	10.2	1
25.10908213	3.599559468	26	16.4	1
2.4	0.146153846	4.2	0.8	1
10.6	0.069772257	3	0.8	1
15.51666667	0.96359885	4	2.6	1
62.98361345	0.455073224	15.8	10	1
4.561909167	1.264904425	9.4	18.2	1
30.2	2.028646652	2.8	0.8	1
4.875	0.558843178	3.2	3.8	1
6.528865905	0.368803281	13.4	21.2	1
8.083333333	0.635714357	3.4	2.6	1
21.41699412	0	20.4	12.2	1
150.1159707	2.737332774	27.2	9.4	1
32.32333333	0.953406378	10.6	5.4	1
55	0.565795194	3.6	1	1
59.76428571	0.381407603	18.8	4	1
6.366666667	1.220151598	5.6	3.4	1
19.56904762	1.657097821	18.4	7.6	1
34.48071429	1.177874027	17.4	6	1
5.64	0.093054712	4	3	1
29.01	2.480505765	9.8	4	1
23.52222222	0.968710862	6.2	4.2	1
0.2	0.056951424	0.4	0.4	1
17.39119048	1.50237618	11.2	5.2	1
17.275	1.270797634	11.2	7	1
5.533333333	0.195455547	4.8	1.4	1
8.066666667	0.089130435	3	1	1
16.14	1.183581576	4	1.6	1
32.51797416	2.364569497	33.8	26.2	1
10.9	0.412004794	4.4	1.6	1
1	0	3.2	0.2	1
66.60855556	2.332041255	24.2	13	1
56.29	2.192639643	10.4	3.4	1
0.133333333	0.011853832	1	1.2	1
54.01111111	0.982837393	12.2	3	1
27.12333333	0	15.6	6.8	1
22.67902597	2.164094417	32	12.2	1
22.77756013	1.608276154	34.8	24	1
17.40534188	0.73311226	11.8	7.6	1
5	0.169090909	2.6	0.4	1
39.91452991	1.248592072	6	5.2	1
28.16666667	2.45130161	5.4	2	1
13.44393939	0.72674095	13.2	5.2	1
0	0	2	0	1
17.96515152	1.356624339	17.8	11.2	1
14.61142857	1.103558557	7.4	4.4	1
17.94666667	2.158038466	20.4	8.6	1
35.4	0.479024624	7.8	2.2	1
40.47714286	0.865762258	10.2	7.6	1
8.366666667	0.781883517	3.6	1	1
11.9	0.541925285	5.2	1.4	1
8.8	0.269425062	2	0.6	1
16.11	1.917093049	8	3.6	1
1.921428571	0.332262254	1.4	5.4	1
0	0	0	0	1
0.8	0.031137725	1.8	0.4	1
2.57343254	1.114526009	8.4	23	1
13.79714286	1.405524993	9.4	6	1
1.033333333	0.122819972	5.6	2.6	1
33.53333333	0.885730713	2.6	0.6	1
13.82490842	1.010622387	11.2	9.6	1
1.773236939	0	14.4	46.4	1
3.833333333	0.745115325	6	2.6	1
27.71666667	2.045118279	9.4	3.6	1
18.45	0.265015327	5.4	2.6	1
23.7	0.42763354	5.6	0.8	1
8.924891775	1.127401112	12.2	7.6	1
2.8	0.265660833	5.8	0.2	1
8.391168831	0.969226811	20	6.4	1
4.233333333	0.140178571	4.4	1.8	1
0.014285714	0	0.4	7.6	1
3.151515152	1.57899548	5.8	5.4	1
28.7	0.890842273	2	0.8	1
0	0	1	0.2	1
16.5	0.839576722	3.4	0.8	1
0.6	0.034780362	2	0.8	1
6.4	0.612313433	0.4	0.2	1
61.51333333	0.5166398	12.4	5.4	1
19.5	1.837207315	3.4	1	1
14.94761905	0.517109628	7.4	4.6	1
17.8	1.018646904	2	1	1
52.88177476	2.167024903	37.2	16	1
16.08919498	2.460408948	39	29.8	1
63.7	0.218738075	3.6	1.2	1
1.142857143	0.0975	1.2	1.8	1
56.635	1.198446061	12	4.8	1
21.8	0	2.6	0.4	1
9.686666667	1.746033106	11	3.8	1
16.98624405	1.501632686	23.2	26.4	1
24.25320261	0	15.2	8.8	1
99.68095238	1.317459313	12.4	6.2	1
5.535714286	0.519477195	8.4	5.8	1
1.666666667	0.120959596	3.4	0.8	1
20.82285714	2.114817395	15.2	5.4	1
16.96666667	0.78394472	3.2	1.2	1
34.91714286	1.098839629	8.6	8	1
10.74666667	0.58795782	5.6	1.8	1
19.56	0.765875252	6.8	6.2	1
100.3333333	3.028031217	6.8	1.8	1
12.69111111	0	9.4	5.6	1
20.56	0.342795324	5.4	3.6	1
66.79944056	3.166889681	22.4	11	1
30	0.41449362	2.6	0.4	1
70.10566434	0	57.4	11.8	1
29.81666667	0.467130902	3.4	2.2	1
140.4	0.514913522	3.2	1	1
37.07	0.849623787	5.4	3.2	1
8.52834303	0	10	10.6	1
7.906578947	0.866721242	8.8	11.6	1
10.96666667	1.625088981	2.8	1.8	1
34.93742924	2.737194873	20.6	16.8	1
9.171387433	0.550772044	15	19.4	1
106.6485714	0.609685247	4.2	4.4	1
20.86	0.623222809	6.8	1.8	1
6.8	0.904997353	2.6	1.6	1
6.288888889	0.703609462	10.8	5.2	1
40.72698413	1.099368807	12.2	3.8	1
18.18126984	1.830520518	13.2	7.2	1
41.04700483	1.89208659	29.2	13.4	1
3.204444444	0.597608549	4.6	6.6	1
24.30571429	0.377306301	10.4	7.8	1
2.773232323	0.323530589	4.4	5.6	1
11	1.371130545	5	2.4	1
21.24666667	2.107286657	14	11.2	1
0	0	11	0	1
17.60333333	2.612222249	21.4	5.4	1
7.34	0.765176189	5	2.6	1
30.94555556	2.133733641	29.6	14.4	1
67.37888889	3.007460508	14.6	9.8	1
33.45	2.716463531	25	8.8	1
9.705353535	0.960229797	19.6	9	1
20.95	0.517121499	6	1.8	1
0.4	0.125859334	0.8	0.2	1
33.45128205	1.201201656	18.2	6.2	1
5.483333333	0.532124289	5.4	2	1
9.715367965	0.527884401	6	8.8	1
0.2	0	1.4	0.4	1
51.852182	3.892631702	28.6	10.6	1
13.42380952	0.820304551	10.8	8	1
14.6	0.697487308	21	2.8	1
23.24666667	1.137668692	9.6	5	1
7.3	0.353461538	4.8	0.8	1
7.177777778	0.043944561	6.4	3.8	1
1.427777778	0	2.8	3	1
111.847619	1.589297917	16.6	3.4	1
1.2	0.135674115	17	0.6	1
13.49111111	1.359203512	11.8	6	1
2.333333333	0.168465093	1.4	1.6	1
11.1	0.370730185	2.8	1.4	1
21.2	0.402577042	3	1.4	1
6.975007591	0.9502465	17.6	21.4	1
36.97	1.174150836	7.6	3	1
0.5	0.124667788	2	1	1
0	0.037710783	1	0.4	1
12.53333333	1.7796786	6.4	1.8	1
3.533015873	1.258231247	8.6	6.4	1
9.341333333	1.429799943	9	27.8	1
7	0.670949005	2.2	0.4	1
15.60095238	1.123661569	12.4	7.2	1
12.74029412	1.504459264	21.2	17.6	1
0	0	1	0	1
17.09	0.547788835	6	3	1
5.209921962	0.967128601	11.2	13.6	1
47.9	0.367844261	5.2	1.6	1
8.5	0.844445245	3.2	1	1
