2292451	8
4266367	22
5774020	2
6764792	1
7941888	12
12209248	8
12442782	7
13261667	3
14393630	1
15969979	7
16829515	20
17012907	7
17714146	2
18516594	2
18637838	6
18669060	15
18691402	1
19649545	2
21422915	6
23798936	1
25032103	1
25084183	1
25218564	1
25884449	6
26349190	53
27365626	3
27391613	2
28319038	260
28747714	1
29159647	8
29641622	1
30621961	5
30631857	12
30686434	4
31928298	1
32060669	116
32953365	3
32991826	11
33036275	2
33041615	3
33589236	24
36781352	2
37359912	81
39405862	41
40527098	6
42271117	60
43064109	8
43421517	1
43613168	22
43995647	5
44419754	1
45196167	7
46142339	4
47728550	21
47758440	4
48117278	5
49846247	3
51769287	4
52116536	11
53173402	4
53421927	1
53592658	1
56312130	5
57001776	1
58894613	2
59797817	1
61404533	1
62072001	68
62157904	12
62167677	7
62609174	14
63672450	153
65457860	8
66714096	4
68127960	3
68610586	24
69007503	26
69471719	23
69704461	1
70084972	1
70308400	1
70754172	8
72884733	19
73365099	1
73513212	4
73829750	20
74693373	1
74995035	12
75067172	9
75284588	1
76931249	23
77192756	6
78093534	1
79565434	1
79800977	1
79955661	23
82088352	2
82771173	15
82828306	22
82949099	11
83281146	10
83979342	3
84461738	73
85545742	1
87153007	2
87523858	2
88547505	3
89433593	2
90434589	5
90448772	25
91135610	51
91303241	4
93020103	4
96925670	2
97616609	48
98441587	1
98690347	9
99317839	3
101103484	14
102130121	2
103316266	1
105198392	11
107692300	5
111067679	7
113203565	13
114022731	3
115017642	6
115400214	1
116647138	7
117942900	2
119180477	3
119251866	2
119939935	2
120028556	54
121428217	3
123080010	12
123127627	21
123220487	6
123374098	16
124071563	10
125519898	10
125876195	51
126585636	3
129223607	12
129430189	18
130070001	1
131357127	26
131736637	1
133404968	5
134720318	1
135113724	75
135606395	1
135926112	38
137586853	4
137690252	9
138066552	11
138574232	31
141062567	127
141286840	1
141443163	9
142200809	7
145727060	3
150664947	15
151977801	14
153394460	1
153841466	3
153917447	53
154687558	3
157145536	6
157797090	34
160266981	1
160533864	3
161500436	9
161825667	25
161895113	2
162682646	1
163936240	1
164280827	17
164331765	70
168351405	13
168874620	14
169021080	10
169452592	4
169685684	2
169953591	12
170224474	4
171082470	4
171848019	7
172789875	3
173806053	16
175209003	1
175666698	5
175698098	1
176940681	8
177080581	4
177277726	6
181471678	21
182367302	27
182594809	31
184708485	3
184753935	3
184919822	15
184996047	55
185240570	4
185910274	6
186904336	4
188180942	9
189490355	1
190770130	3
190821737	12
190844378	25
190895189	17
193955229	1
194969002	1
195410969	6
195916666	57
197028696	9
199280570	6
201203294	89
202198555	5
202480264	3
202757406	40
204790286	24
204914402	11
206238732	3
207077751	1
209821274	13
211488679	4
212125716	11
212437871	1
213030274	9
214290458	11
214772687	3
214932333	12
216955829	2
217045498	2
218682588	29
220610738	13
224347659	9
225891317	8
226461471	50
228434593	20
229079147	7
230735510	1
231255639	1
232180923	7
233481717	6
233560767	6
236626116	2
240382122	1
242028488	7
243302367	2
247344849	6
248038769	6
248572531	3
248706746	16
253184161	9
253719861	13
254143345	1
256684638	13
256751536	1
257038542	8
259815870	5
260529866	8
260604065	10
264071403	9
265402490	2
266447187	5
268340575	5
268644799	44
272635531	12
275762966	14
281205060	3
281380497	3
281968654	3
283644479	3
285178774	3
286307657	8
287124226	1
287849372	7
290330732	2
290772464	11
291340275	4
292582021	9
294027920	54
294214204	40
294796933	4
294867735	22
296035079	3
296473075	10
297025917	3
301042206	10
301756791	5
303203082	3
304472576	3
307496115	2
309163783	9
309806899	5
312691842	1
314541867	1
314933351	1
315598947	2
317217792	13
320154010	33
321497847	4
322050059	4
322989020	17
324171879	42
324883187	1
326007391	17
326734094	7
327596627	1
329355018	9
330616951	4
330822972	15
331370198	1
338782739	5
338944795	7
339617499	12
341405666	26
342728776	8
343811051	7
344814836	5
345408353	4
345961801	2
346559854	1
347209568	1
366338437	46
372546821	3
375089889	18
375576986	3
375873166	6
379823112	9
383208095	2
387880832	6
388937906	1
389121420	1
392294934	4
402496987	1
418984422	6
419114993	6
420353120	4
421962846	6
433515668	14
437228581	21
560083581	2
565798263	5
566612420	32
570669675	12
571218954	1
574085973	11
574635969	8
575319687	7
576254108	6
577931548	2
578516872	4
581010692	6
585560160	3
588994742	11
589739436	17
589982676	26
590640790	5
592981874	2
595086578	2
598690839	7
601965975	3
601999261	7
602899071	11
603246767	7
603954019	4
605866427	2
611971455	3
613374210	9
616140758	8
619219445	1
620822220	5
621155042	22
624328272	14
624912274	13
626289798	3
630735935	14
633478089	22
635320177	1
635481831	25
637959080	12
638899167	2
639010917	3
644442171	1
644723887	5
650417397	11
653212855	123
654323613	8
655219636	9
656876168	3
658343526	15
746370738	11
746668711	19
746856080	8
752701837	10
754614156	5
756217003	2
757152388	17
761283758	1
762155206	1
763739743	6
772654761	17
775036918	10
777214184	5
782135627	13
786184052	13
786325919	8
787314263	9
792895396	5
793406294	7
793637170	7
794897305	19
796761597	1
804525066	8
806255812	1
810841388	8
815988330	11
818383323	18
833597907	1
835341796	5
838636353	1
843018157	7
845730667	5
849469669	11
864233090	2
867384215	22
870487366	6
873008480	6
873250252	63
878731369	7
889245261	40
899857410	1
902542013	1
904957930	13
907991836	8
913513412	3
915697066	4
916262705	1
920780239	11
924900239	22
928475905	4
928519711	22
929543147	11
931436228	65
933398440	54
934958858	1
935130422	1
937255009	1
938607351	1
940328677	10
945883323	2
947068737	1
950420044	25
951143954	2
954411273	1
954914407	30
958531367	1
959260425	1
959674646	1
967192573	19
969084352	11
969861918	2
970784599	6
971063465	6
971131603	10
973877029	8
973908489	2
977044537	20
977553868	7
979032831	3
981552494	2
982791814	31
984672301	5
985609251	18
994089434	2
995626167	1
1004681249	12
1008152680	10
1008648349	77
1009574866	10
1011723662	7
1012008214	1
1012481106	2
1012883793	2
1015003276	2
1015111902	15
1015290767	9
1015532833	6
1015541494	18
1016874813	1
1017840100	3
1018415764	5
1019784461	4
1019990098	2
1020105236	4
1020141116	14
1021722317	2
1026112569	5
1028258349	4
1029557952	6
1030374068	3
1031993292	6
1033655201	3
1033829746	10
1036975537	35
1039651797	1
1040246257	3
1042243533	1
1042551679	15
1045058267	7
1047771000	5
1049108585	19
1052437130	11
1057574834	21
1065864357	35
1067429894	2
1089420658	11
1099958610	5
1103114400	9
1111271955	5
1114073211	4
1117445136	12
1120705030	9
1121320870	10
1123218382	4
1123959046	12
1124097410	12
1126484288	13
1128116721	31
1132900670	3
1133350787	18
1134472428	8
1136155401	1
1145014073	3
1146840130	5
1147567952	21
1148038142	6
1148501156	18
1156935679	6
1158542026	1
1162819462	7
1163138551	15
1164305252	3
1165075234	16
1169790021	16
1169818046	1
1170156411	7
1174610721	1
1175336785	16
1182676578	4
1186274391	3
1186825488	2
1190288206	6
1190603944	18
1192900500	5
1197812240	18
1197956163	5
1198588957	19
1208929118	8
1209071154	3
1210139298	6
1215580505	1
1215847436	9
1215903425	6
1216576136	17
1219352183	25
1224056095	33
1224744529	10
1231103178	14
1236081081	15
1238277142	7
1246788070	4
1249266568	27
1255171241	6
1255361481	2
1262929879	3
1262970373	2
1263014832	1
1269264765	2
1271791717	13
1275707371	10
1275946969	4
1276270202	23
1278684232	1
1408800304	3
1408974054	15
1416942850	10
1419187535	23
1423978411	76
1425362644	1
1426882872	25
1427362933	3
1428714028	4
1434291151	46
1435397118	2
1439822378	25
1440500590	22
1446036566	29
1447169126	43
1448681301	4
1449430007	11
1456523318	1
1463738526	9
1465858328	4
1467090403	13
1467752195	5
1468858670	23
1469316773	9
1470116683	1
1470693002	6
1475468184	17
1478565169	5
1479955144	1
1479972152	3
1480229134	14
1480454273	15
1480689269	6
1480991387	65
1481185475	4
1481449606	10
1481612588	4
1481904412	22
1483255477	5
1483452806	28
1483485797	1
1483807421	6
1484010858	9
1484029086	14
1484058172	4
1484121070	5
1484345699	3
1484376536	2
1484397181	5
1484478691	2
1484707042	14
1484834455	2
1485134904	8
1485702866	9
1485942045	13
1486090628	9
1486449774	10
1486533365	17
1486584501	11
1486604139	7
1486730636	21
1486802143	12
1486823541	9
1487339638	7
1487345783	4
1487428976	26
1487456367	4
1487609610	2
1487628719	1
1487766533	2
1487994829	7
1488098076	101
1488449423	6
1488455518	4
1489067137	1
1489139111	3
1489570524	2
1489613785	4
1489616941	3
1489827488	17
1490047814	6
1490177855	11
1490382748	53
1490886868	16
1491395188	2
1491594285	1
1491685996	2
1491762175	26
1492032317	9
1492150940	3
1492195476	3
1492298086	4
1492316390	23
1492379706	1
1492447363	3
1492535402	7
1492759743	1
1492883942	3
1493147687	1
1493195333	2
1493283829	14
1493518012	9
1493541029	12
1493607722	29
1493926850	3
1494084987	24
1495093102	2
1495425110	7
1495454565	5
1495904497	32
1496048726	8
1496153610	1
1496192499	1
1496318629	42
1496495698	31
1496512524	16
1496773869	5
1496825575	11
1496852352	1
1496861655	42
1497029564	4
1497226395	6
1497328373	12
1498290104	1
1498420971	27
1498423642	4
1498736535	19
1499106638	4
1499118570	46
1499202269	9
1499355641	8
1499526195	4
1499770532	11
1499895190	13
1500124262	3
1500243799	11
1500256595	2
1500324952	3
1500428291	4
1500574071	5
1500672347	9
1500842814	25
1500929656	44
1501029566	19
1501097860	8
1501365259	7
1501385405	10
1501457950	89
1501606718	1
1501691453	9
1501763936	8
1501873207	30
1502265727	3
1502673782	35
1502689616	10
1502908526	5
1503188668	1
1503237793	1
1503274991	2
1504348917	8
1504356479	28
1504590764	131
1504733165	4
1504767483	1
1505087841	7
1505377321	6
1505967965	18
1506061749	23
1506388624	4
1506508928	5
1506513659	7
1506693539	3
1506763960	4
1506949180	1
1507221280	60
1507744653	4
1507931707	32
1508099469	11
1508250044	12
1508371812	4
1508377992	5
1508549168	4
1508583703	2
1508713227	2
1508861717	44
1508972186	7
1509107394	8
1509516414	5
1509699855	4
1509803213	2
1510719257	1
1510752747	1
1510754631	1
1510861486	1
1510953277	3
1511012775	6
1511201427	31
1511332285	1
1511333714	1
1511338869	13
1511388549	2
1511480746	1
1511526856	14
1511823177	2
1511998908	6
1512286914	29
1512865300	3
1512874001	51
1512906251	4
1513014158	16
1513232892	82
1513596639	19
1513648094	3
1513870825	12
1513876488	2
1514039081	23
1514315776	1
1514713883	2
1514735366	2
1514797751	2
1514985215	8
1515043587	2
1515140130	1
1515650950	13
1516034842	6
1516176738	105
1516487906	3
1516516530	4
1516615343	1
1516686934	67
1516761378	99
1517041902	6
1517400677	5
