2110398804	19888	185592680	chemistry
2110444650	101672	127313418	geology
2110806875	12175	127313418	geology
2110972244	18694	127313418	geology
2111160539	101018	185592680	chemistry
2111636943	13522	185592680	chemistry
2112089773	16396	185592680	chemistry
2112094511	25915	185592680	chemistry
2112191794	100308	33923547	mathematics
2112241722	18870	41008148	computer science
2112249111	11120	71924100	medicine
2112410251	18888	185592680	chemistry
2112651016	2288	185592680	chemistry
2112852317	13642	33923547	mathematics
2113056433	101212	41008148	computer science
2113295327	101603	185592680	chemistry
2113321677	16932	185592680	chemistry
2113553621	10393	127313418	geology
2113601707	22299	71924100	medicine
2113772379	14148	121332964	physics
2113860221	13344	121332964	physics
2113871370	101647	127313418	geology
2113896744	10830	86803240	biology
2114289250	19081	185592680	chemistry
2114395268	101710	41008148	computer science
2114835014	13053	127313418	geology
2114894524	22448	144133560	business
2115068367	26630	71924100	medicine
2115184076	15751	33923547	mathematics
2115204182	15755	71924100	medicine
2115482269	19533	185592680	chemistry
2115518473	1301	41008148	computer science
2115676872	11367	127313418	geology
2115683624	1322	86803240	biology
2115799612	1339	185592680	chemistry
2115852572	101376	33923547	mathematics
2116979270	13184	71924100	medicine
2117583357	100767	121332964	physics
2117662865	15640	185592680	chemistry
2117722709	101567	185592680	chemistry
2117806245	10021	185592680	chemistry
2117806615	10022	121332964	physics
2117902370	17399	33923547	mathematics
2117909648	100487	71924100	medicine
2117911888	10861	86803240	biology
2117995152	10874	121332964	physics
2118012899	11318	185592680	chemistry
2118340910	12594	185592680	chemistry
2118468090	101755	185592680	chemistry
2118715099	11842	185592680	chemistry
2119075401	21678	185592680	chemistry
2119186431	13527	185592680	chemistry
2119208063	17177	127313418	geology
2119403171	13165	185592680	chemistry
2119538745	101890	185592680	chemistry
2119787728	13599	185592680	chemistry
2120227044	100355	41008148	computer science
2120267938	100360	185592680	chemistry
2120789497	12466	121332964	physics
2120980052	100425	71924100	medicine
2121296370	12906	185592680	chemistry
2121634760	100021	185592680	chemistry
2121636356	100022	185592680	chemistry
2121684157	15764	86803240	biology
2121794012	26530	71924100	medicine
2121827670	13393	41008148	computer science
2122334183	17499	185592680	chemistry
2122662439	22486	185592680	chemistry
2122688857	101046	121332964	physics
2122877835	13512	185592680	chemistry
