dzFxID	dzAssumeAwardYear	aveCIIBF	aveCIIAF
101566	2009	0.020129690944058344	0.006249349376443636
101567	2010	0.005643699040169679	0.009238295744074854
101570	2004	0.3333333333333333	0.2
101579	2003	0.052676923076923086	0.04720735785953177
101589	2009	0.02166761059744192	0.013088547655175014
101595	2011	0.048690476190476194	0.01200121785228168
101596	2008	0.019702884172992867	0.005215802799741094
101597	2010	0.0043249449859543865	0.00015883261547872067
101603	2011	0	0
101609	2012	0.12897727272727272	0.4021164021164021
101611	2010	0.01459505824760214	0.00945202372298147
101631	2005	0.09523809523809523	1.0
101633	2009	0.17460317460317457	0.03670634920634921
101647	2000	0	0
101665	2010	0.004947011651544327	0.003886106490327956
101672	2002	0.11925837320574163	0.04213224296810923
101678	2012	0	0
101689	2010	0.012951783238594717	0.008013640323034428
101703	2011	0.014412385047249007	0.01126156532450366
101710	2006	0.038174603174603174	0.01590158417081494
101725	2007	0	0
101727	2005	0	0
101730	2003	0	0
101733	2011	0.0029424778256056036	0.0017989428508329065
101742	2002	0.033108252707437495	0.012484705514659432
101755	2008	0.023734672760969848	0.004251621324899078
101785	2008	0.02018263570203495	0.005562756472408028
101789	2008	0	0
101797	2003	0.051190476190476196	0.025242718446601944
101800	2005	0.125	1.0
101806	2002	0.031115502854633287	0.018990865865865864
101815	2008	0	0
101841	2010	0.01957749766573296	0.0037095280915243603
101842	2003	0.01036905990466362	0.0048174944368716
101855	2007	0.026205607556735285	0.03119927998269012
101862	2008	0.04086498297024612	0.02454780361757106
101865	2002	0.020177103099304237	0.011022613139548625
101880	2012	0	0
101890	2007	0.008415642007659745	0.004687089571841344
101907	2011	0	0
101915	2003	0.0323076923076923	0.010150537634408601
101918	2010	0.06944444444444445	0.0909090909090909
10192	2011	0.016085407990903883	0.015938821965600963
101932	2007	0	0
10194	2011	0.016721286415380406	0.007882694347620359
101945	2011	0.06203067084367652	0.001069847390258646
101952	2009	0.04183018046630222	0.014459146136759712
101974	2012	0.08319571865443424	0.0680409648203529
101982	2006	0.04099771167048055	0.01452789994502474
101985	2011	0.011027479332579054	0.005080887132785398
101986	2011	0	0
101988	2007	0.01731398300947173	0.01829446201666447
102019	2010	0.015719710924452304	0.003926670701700619
102034	2012	0.006811292441014032	0.0020444600988584857
10205	2004	0	0
10230	1995	0.046153846153846156	0.0246875
10242	2011	0.10416666666666666	0.008333333333333333
1027	2006	0.0768939393939394	0.012173121266114664
10270	2010	0	0
10289	2010	0.01936936936936937	0.008565891472868218
10319	2010	0	0
10325	2002	0	0
10326	2000	0	0
10339	2009	0	0
10343	2007	0.005233770858770859	0.038392424549073
10344	2008	0.01578368297428391	0.011789998687698307
10354	2010	0.009552245938941866	0.005479330388347173
10361	2003	0	0
10378	2008	0	0
1038	2010	0.04765052556457019	0.023897766484782448
10387	2012	0.0077096891270213306	0.0056875212813133945
10388	2010	0.012116717554172906	0.008278582196386317
10393	2001	0.013318603303390323	0.011436328917531926
10400	2009	0.010588624608289418	0.015269380617471432
10430	2001	0	0
10439	2012	0	0
10442	2007	0.012011054421768705	0.0033882783882783884
10456	2006	0.25	0.6666666666666666
1047	2006	0.16666666666666666	0.16666666666666666
10478	2003	0	0
10496	2008	0.0031277817738691845	0.0016317003405656502
10502	2004	0.1111111111111111	0.0045045045045045045
10504	2007	0	0
10519	2008	0.40559440559440557	0.021510577915376673
10536	2011	0.027320261437908496	0.010306372549019609
10542	2011	0.003928279384807373	0.006280667739572499
10555	2012	0.1676190476190476	0.04613330885560707
10571	2009	0.06785714285714287	0.0430672268907563
10578	2010	0.08758833508833508	0.10149147727272728
10581	2010	0	0
10589	2007	0.008178604319193842	0.002058366797744864
10634	2008	0.05598954959442575	0.005385282248320527
10652	2005	0.09651806526806526	0.020191807317181624
10658	2010	0.018434973473238782	0.017454384993318996
10666	2002	0	0
1067	2012	0.03840579710144927	0.03774928774928775
10679	2012	0	0
107	2001	0.011537975116397436	0.008199899805436138
1070	2007	0.011091305208952268	0.008382642998027613
10707	2004	0	0
10708	1994	0.14464285714285713	0.017731375942812114
10728	2007	0.005826972641052321	0.016202854319880666
10742	2002	0.0787202380952381	0.013263374490809233
10765	2011	0	0
10776	2002	0.006739883768592522	0.009236246973985788
10780	2009	0.01514036459136898	0.005757354025620145
10791	2008	0.04419266336671655	0.016429523379232085
10808	2008	0.5	0.04
10828	2002	0.007135145993866557	0.004775103421209686
10830	2006	0.019230769230769232	0.006993006993006993
10836	2008	0.03570549995182348	0.015831133816867512
10861	2002	0.11499118165784832	0.02494388327721661
10862	2007	0.08333333333333333	0.1111111111111111
10866	2007	0.0342955700798838	0.02074357713096773
10874	2006	0.017257799671592775	0.018885166006701187
10879	2007	0.18196476038581302	0.05941108844795497
1089	2006	0.022800187617260787	0.013699970222813286
10890	2012	0.020009426337551338	0.022176642494388915
10892	2002	0.07575757575757576	0.09166666666666667
10898	2007	0	0
1090	2011	0	0
10903	2008	0.14	0.1
10908	2007	0.02854995090819833	0.09885916016350799
10915	2008	0	0
10921	2011	0.16264568764568765	0.006007178907787427
10947	2007	0.03571428571428571	0.0625
10949	2006	0	0
10952	2010	0.05693121693121692	0.06012416851441242
10965	2006	0.16666666666666666	0.021604938271604937
10966	2009	0.009137124245664967	0.003389822762559558
10990	2011	0	0
10994	2005	0.19444444444444445	0.10289115646258504
10996	2007	0.025909822866344606	0.007429217924845082
11004	2011	0.013179496786531835	0.013866183767499556
11012	2009	0.03571428571428571	0.1111111111111111
11015	2006	0.04247875745577951	0.0061522357626738805
11018	2005	0.012289901132928719	0.004781616119673137
11021	2012	0	0
11034	2009	0.027777777777777776	0.034482758620689655
11043	2006	0.25370370370370365	0.01417688611589214
11070	2012	0.006734006734006734	0.0008928571428571428
11071	2003	0.02054335695226938	0.021670038958023736
11073	2011	0.029166666666666667	0.29166666666666663
11080	2010	0.015710010128608586	0.025834369443289595
11119	2008	0	0
11120	2002	0.2766666666666666	0.036056068544458635
11137	2002	0	0
11160	2004	0	0
11185	2012	0.05357142857142857	0.04353741496598639
11200	2004	0	0
11211	2009	0.008436213991769546	0.016700583367250034
11250	2005	0.030768136141252903	0.010875281539813335
11259	2005	0.025	0.02197802197802198
11271	2012	0	0
11296	2012	0.04041666666666667	0.04878571428571428
11316	2010	0.08333333333333333	0.05
11318	2002	0	0
11326	2011	0.036027687590187596	0.07552049228782422
11331	2011	0.021755344973970813	0.0010618069661617118
11364	2008	0.01277145266708834	0.007816908542902498
11367	2011	0.0448989898989899	0.029618889809444902
1138	2003	0.007880420724027235	0.007356375587234958
11384	2005	0.05776300616212898	0.01962728937728938
11387	2004	0	0
11416	2011	0.003683388268844041	0.0038114243188373327
1142	2003	0.005683331758411964	0.0029641610809079794
11428	2000	0	0
1146	2001	0.016550862103082993	0.05392320892320891
11478	2009	0	0
11482	2010	0.00803188059164606	0.0033353965498914744
11498	2002	0	0
11499	2012	0.06837606837606838	0.08333333333333333
11521	2008	0.02043943054581352	0.03866761758466827
11546	2009	0.017799972766884532	0.0045707601209525614
11554	2008	0.01072857236540101	0.03835470085470086
11583	2010	0.04803503787878788	0.01677719224286212
11587	2006	0	0
11602	2008	0.06106701940035273	0.07896825396825397
11622	2005	0.04922734806868339	0.027295918367346933
11623	2011	0.0639354266987694	0.011837533722872008
11651	2011	0	0
11656	2009	0.007049805188335578	0.006248628255268788
11691	2001	0	0
11703	2002	0	0
11715	2003	0.01630556011086742	0.011996850533833757
11749	2007	0	0
11754	2010	0	0
11781	2010	0	0
11782	2000	0	0
118	2010	0	0
1184	2005	0.03571428571428571	0.1019047619047619
11842	2003	0.03207210401891253	0.004639972464548549
11845	2006	0.016939870634030692	0.021108897744960515
11882	2008	0.027491055946187996	0.019840689687180914
11902	2005	0	0
11920	2007	0.013803156348337068	0.003896936866265775
11993	2012	0.032191448007774535	0.024064791608651253
12008	2009	0.005390835579514825	0.001443001443001443
12009	2009	0.09955357142857144	0.07033475783475783
12014	2010	0.007893047914128183	0.002431721481917113
12019	2002	0	0
12036	2002	0	0
12039	2007	0.007914162322368436	0.05807922584238373
12081	2007	0	0
12093	2009	0.021557033752155702	0.00975473801560758
12109	2005	0.06584161098749959	0.00444361036140079
1213	2002	0.14285714285714285	0.021739130434782608
12133	2011	0	0
12137	2010	0.012339366982224124	0.015577228425310322
12146	2008	0.048625792811839326	0.02290985838779956
12153	2010	0.11851851851851852	0.03864734299516908
12165	2007	0.009615384615384616	0.0035460992907801418
12175	2005	0	0
12186	2011	0.011494252873563218	0.17
12203	2007	0	0
12219	2012	0	0
12245	2012	0.01352821230759713	0.007210712516113724
1226	2012	0.0021105956526740687	0.003857716719819029
12271	2011	0.03962124955441543	0.01306519207171232
12285	2007	0.205	0.5713178294573643
12286	2008	0.03256096421939994	0.022926843834475172
123	2007	0.037706252811515975	0.033095876744202106
12316	2005	0	0
12340	2001	0	0
12348	2004	0.01776973026973027	0.011162429884234397
12366	2005	0.16666666666666666	0.010467980295566502
12374	2003	0.036791762159409214	0.010773859967516073
12379	2009	0	0
12398	2008	0.010407998637948777	0.007913888544573625
12403	2006	0	0
12410	2011	0.009426222101224842	0.004751121677337655
12411	2008	0.06805555555555555	0.02704135737009544
12421	2004	0.07201646090534979	0.011013974069928158
12423	2009	0.07303050252359009	0.024846018179351514
12435	2008	0.02376543209876543	0.062380952380952384
12466	1994	0.05	0.06666666666666667
12495	2010	0.04198851257674787	0.03777777777777778
12505	2010	0	0
12527	1997	0	0
12530	2007	0.008286389146418105	0.010554915963401343
12540	1995	0	0
12557	2000	0.02210831447963801	0.014013343281635964
12566	2005	0.01853774211114024	0.010867971180315397
12576	2012	0.1238997113997114	0.006386636619194759
12594	2011	0.011667117837548905	0.007488404412544037
12603	2010	0.07706349206349206	0.019824016563146994
12610	2006	0	0
12642	2004	0.02303186582809224	0.018926604088875892
12647	2012	0.6	0.13690476190476192
12652	2006	0	0
12654	2000	0.030860277052033327	0.03180638227513228
12686	2003	0.1284722222222222	0.05892857142857143
12703	2003	0.10223407544836118	0.0069195814772039805
12728	2010	0	0
12738	2004	0	0
12771	2004	0	0
12785	2006	0.02022646665503808	0.008342931392628806
12789	2000	0.022222222222222223	0.014925373134328358
12859	2007	0.009682922334672283	0.004838946639956821
12863	2006	0.041722870966568446	0.007582092131724484
12869	2012	0	0
12885	2004	0.02053270803270803	0.012568788969651037
12888	2011	0.02907935156178716	0.02912325769468627
12906	2009	0.02313834575683686	0.03469506511773727
12964	2011	0.019865112957218226	0.13381633909334742
12985	2001	0.014632021144436996	0.00986238331127786
12993	2009	0.03860854250581262	0.0318223093966801
1301	2009	0.012406162349447287	0.008016450804293857
13013	2006	0.012550295990322945	0.012321200669616958
13033	2008	0.048017429193899785	0.02166429249762583
13046	2007	0	0
13053	2008	0.04198595146871009	0.014469387755102042
13069	2010	0	0
13071	2012	0.0740876211050013	0.007979603385435593
13091	2010	0.014262863709058979	0.0043604922975363685
13094	2011	0.09206349206349206	0.04993704212454213
13132	2009	0.09845724003887267	0.025711256162383983
13137	2006	0	0
13139	1996	0.29166666666666663	0.013927977462545083
13146	1999	0.125	0.058823529411764705
13157	2005	0	0
13165	2001	0	0
13182	2002	0.005817585714586279	0.003113042590480664
13184	2000	0.00512934617015728	0.002200857272083571
1319	2005	0	0
132	2006	0.027525925925925922	0.01447093421841618
13216	2000	0.5	0.5
1322	2006	0.03333333333333333	0.042735042735042736
13238	2005	0.07920702179176756	0.005484751824464744
1327	2006	0.03571428571428571	0.03333333333333333
13290	1994	0	0
13326	2009	0.0037330447634784914	0.005124306977633234
13342	2003	0	0
13344	2012	0.007524547058569759	0.006534939643561333
1339	2010	0.003789788308500844	0.033438859625875124
13393	2004	0.00732657238681335	0.008298237560468045
134	2011	0	0
1340	2002	0.014414343300390474	0.01668531874968499
13402	2005	0	0
13460	2010	0.014994199172206195	0.007110397870128669
1350	2005	0.0562259686483289	0.03279012654012654
13506	2006	0	0
13510	2012	0.027469499924224598	0.011176201002404212
13512	2012	0.0625	0.02702702702702703
13522	2006	0.08488247863247862	0.027830066024510467
13527	2005	0.010869565217391304	0.00024752475247524753
13535	1998	0.5555555555555555	0.04139051332033788
13536	2007	0.002905534681886671	0.0029128380087832307
13569	2012	0.02024341778440139	0.013700963944421036
13599	2012	0.2	1.0
13630	2006	0.026041666666666668	0.04503367003367003
13639	2000	0	0
13642	1999	0	0
13654	2006	0	0
13661	2006	0	0
13662	2000	0.12321428571428572	0.04423013427250715
13684	2009	0.05730534348310406	0.010163103443210161
13753	2005	0.10185185185185185	0.15277777777777776
13757	2002	0.07777777777777778	0.029411764705882353
13774	2006	0.1484126984126984	0.08144110275689223
13801	2012	0.08571428571428572	0.029411764705882353
13803	2012	0.0658008658008658	0.275
13804	2006	0	0
13807	2000	0.006606969963854348	0.005503954821440563
13812	2012	0.6	0.07142857142857142
13814	1995	0	0
13877	2001	0.3333333333333333	0.5
13915	2001	0.1625	0.0506993006993007
13923	2011	0.024712643678160916	0.04017857142857143
13946	2006	0.015866262224509348	0.003129381721872404
13954	2004	0.1594228927203065	0.01780904878965224
13957	2011	0.01552285714330535	0.009033594204417824
14005	2002	0	0
14011	2012	0	0
14061	2007	0.5888888888888889	0.09348370927318296
14117	2007	0.028985507246376812	0.00967741935483871
14128	2000	0.06666666666666667	0.5
14132	2011	0.014136904761904762	0.02472527472527472
14142	2009	0	0
14148	2004	0.5	0.00034965034965034965
1415	2011	0	0
14153	2003	0.012729468599033816	0.007096302573316909
14179	2001	0.11111111111111112	0.025641025641025637
14188	2010	0.12230639730639731	0.06841809559200863
14189	2010	0.004371342231577596	0.0023395497501681028
14217	2006	0.00752887281843273	0.004419667633974872
14220	2003	0	0
14222	2011	0.023281697784830954	0.08230717372651823
14242	2005	0.16666666666666666	0.3333333333333333
14251	2008	0	0
14261	2004	0.12430555555555556	0.003840136396748715
1428	2007	0.221875	0.023115530303030304
14285	2011	0.005759424290806082	0.010254624304543788
14298	2008	0.3333333333333333	0.034782608695652174
143	2004	0.048500881834215165	0.023930002108370232
1430	2008	0.1010841836734694	0.011862843729040912
14321	2012	0	0
14325	2007	0.02816073096943542	0.008643945077741542
14339	2005	0.009022644022644022	0.0017794171640325488
14413	2011	0.033135856883588284	0.021964073382028198
14421	2006	0	0
14430	2004	0.35000000000000003	0.1983204134366925
14450	2008	0.03680555555555556	0.02854122621564482
14468	2003	0.016218517070031933	0.006698664922750551
14472	2009	0.0006260487890582407	0.000761668890961198
14499	2010	0.02691615226337448	0.1074710648148148
14521	2010	0.00649772579597141	0.01991421568627451
14527	2007	0.029954461123292295	0.006626019341027071
14530	2010	0.019669700773307944	0.01996043232704818
14533	2004	0.04114518983800029	0.012942225601994317
14562	2005	0.03437875654490814	0.009618783313553236
14571	2001	0	0
14613	2008	0.012756729008514003	0.004533739298943759
1462	2010	0.015222521747848498	0.0032825115810924997
14638	2008	0.02421517578221353	0.0021587159777768893
14644	2006	0.015575267644233157	0.011260617258169948
14700	2007	0	0
14715	2004	0.022852212993058067	0.03153391676821388
14717	2006	0.04113305241124789	0.01135986607111227
14718	2012	0	0
14725	2005	0.07030303030303031	0.022016290726817045
14744	2003	0.16137566137566137	0.07201646090534979
1475	2003	0.023748473748473747	0.028395061728395062
14752	2003	0	0
14765	2012	0.010725957049486461	0.22348864994026285
14800	2005	0	0
1484	2004	0	0
14911	2012	0.031669654112109355	0.031107531251209415
14936	2001	1.0	0.017543859649122806
14983	2001	0.03881987577639751	0.008903133903133903
14986	1999	0.036610637317008206	0.0529930277542959
15010	2011	0.09545454545454546	0.04318181818181818
15018	2008	0.001955504382991307	0.0009387843850986009
15035	2010	0	0
15072	2009	0.02600296047906342	0.008093754329009438
1510	2007	0	0
15107	2011	0	0
15110	2011	0.0030698545076402912	0.0018688144818322593
15118	2007	0.016213742622674915	0.004386055501445903
15121	2004	0.005494505494505495	0.005952380952380952
15151	2008	0.20833333333333331	0.018334173387096774
15152	2007	0	0
15159	2007	0.018374741200828156	0.17101449275362318
1516	2006	0.14285714285714285	0.031746031746031744
15174	2010	0	0
15193	2009	0.2	0.5
15223	2008	0.11020408163265306	0.0076339431178140855
15227	2011	0.010101010101010102	0.09090909090909091
15229	2010	0.25223214285714285	0.06336206896551724
1523	2011	0.1	1.0
15233	2009	0	0
15292	2011	0	0
15294	2008	0	0
15316	2010	0.0057492877492877495	0.01200154858691444
15339	2010	0.0009634849175101066	0.0009638882742469143
15348	2006	0.18	0.021587301587301592
15356	2003	0.1093073593073593	0.03848484848484848
15363	2006	0.01282051282051282	0.25
15376	2008	0.008538656877861204	0.005928348726799373
1540	2008	0.031439716297477896	0.06968225634369059
15402	2007	0	0
15405	2002	0.009828009828009828	0.006613756613756613
15408	2008	0.030303030303030304	0.01214349376114082
15455	2007	0.0275435264485116	0.00609923720618285
15503	2007	0.14285714285714285	0.07407407407407407
15510	2010	0.02276374317843079	0.01686522866152613
15519	2010	0.010525179970886468	0.010271605175817761
15523	2010	0	0
1553	2012	0	0
15531	2008	0.03224380901947211	0.011951078402227826
15543	2007	0	0
15577	2009	0.04440004440004441	0.01861613413627705
15600	2012	0.011265187924171164	0.005832884517358842
15605	2006	0.057291666666666664	0.35416666666666663
15626	2006	0.016013552032812173	0.007297137058497417
15632	2012	0.06058405488765796	0.019340848094471286
15635	2010	0.02689570142641725	0.017106834963977816
15640	2002	0.041490255376344085	0.039508388101003114
15655	2012	0.07477614977614977	0.018712018140589568
15690	2005	0	0
15751	2007	0.05	0.043478260869565216
15752	2011	0.024130710884029037	0.003954016788940725
15755	2012	0.029674344112263582	0.008943394276530096
15756	2011	0.010963166411345681	0.005927554272550428
15764	2011	0.04529059829059828	0.012772250230095107
15765	2009	0.004998503894971457	0.005502939487475413
15791	2008	0.014532506669055582	0.007756444070065758
1581	2003	0.06298481223720458	0.0066837203256917615
15811	2004	0.037500000000000006	0.011742424242424243
15814	2005	0	0
15820	2009	0.032670111972437556	0.007628651835968909
15825	2006	0.1358695652173913	0.01206140350877193
15827	2001	0	0
15837	2007	0.0015432098765432098	0.006060606060606061
15843	2005	0.03129470819068534	0.02749816965354268
15861	2005	0	0
15891	2006	0	0
15896	2003	0.04329144566962105	0.04053606078103948
15915	2006	0.015090511124860569	0.010809697859278333
15926	2012	0	0
15937	2005	0.016666666666666666	0.00625
1598	1998	0.027840439130761712	0.020680408915703035
15986	2012	0.006627396194273552	0.006326148941140433
15989	2006	0.09372637944066516	0.005486182016794261
15992	2008	0.3333333333333333	0.003968253968253968
15993	1999	0.01938589313828523	0.0037861580326153934
16002	2002	0.02688884258156704	0.002492013169440958
16047	2009	0.011033367690510542	0.0033079172035399428
1605	2012	0	0
16064	2011	0	0
16143	2004	0	0
16194	2009	0.0072064220357261335	0.006478442277768888
16196	2005	0.04549319727891157	0.027598135511441968
16206	2008	0	0
16227	2006	0	0
1623	2004	0	0
16296	2012	0.013327877408946708	0.0041143389007709035
16327	2011	0.03273809523809523	0.04592670401493931
16330	2002	0	0
16353	2007	0.03274456855982478	0.019013626150068994
16366	2010	0.05168455297558296	0.09335114249725254
1637	2004	0	0
16393	2010	0.02475071225071225	0.03137860082304527
