affID	sortedName	fxID	CIIBF	CIIAF
119454577	jianwen zou	38812	0.047619047619047616	0.03125
119454577	jianwen zou	79163	0.047619047619047616	0.03125
119454577	jianwen zou	202177	0.002976190476190476	0.0008012820512820513
119454577	jianwen zou	34821	0.047619047619047616	0.03125
119454577	jianwen zou	54156	0.047619047619047616	0.03125
119454577	jianwen zou	90278	0.047619047619047616	0.03125
119454577	jianwen zou	202180	0.015873015873015872	0.015625
119454577	jianwen zou	202179	0.023809523809523808	0.015625
119454577	jianwen zou	5178	0.008658008658008658	0.006578947368421052
119454577	jianwen zou	47704	0.0019569471624266144	0.0003676470588235294
119454577	jianwen zou	39183	0.009523809523809525	0.003125
119454577	jianwen zou	5175	0.005952380952380952	0.004464285714285714
119454577	jianwen zou	202181	0.023809523809523808	0.015625
119454577	jianwen zou	46997	0.023809523809523808	0.015625
119454577	wenhua zhang	34544	0.16666666666666666	0.03125
119454577	wenhua zhang	9927	0.16666666666666666	0.125
119454577	wenhua zhang	34545	0.009259259259259259	0.002777777777777778
119454577	wenhua zhang	269	0.03333333333333333	0.008928571428571428
119454577	wenhua zhang	61170	0.03333333333333333	0.125
119454577	wenhua zhang	9926	0.020833333333333332	0.013392857142857142
119454577	wenhua zhang	61171	0.16666666666666666	0.125
119454577	wenhua zhang	34546	0.027777777777777776	0.013888888888888888
12411659	gao xiumei	7724	0.01744186046511628	0.0032355478861087143
12411659	gao xiumei	44799	0.005813953488372093	0.0012610340479192938
12411659	gao xiumei	121678	0.023255813953488372	0.0020491803278688526
12411659	gao xiumei	72069	0.0029069767441860465	0.00078064012490242
12411659	gao xiumei	3638	0.012684989429175475	0.0022354694485842027
12411659	gao xiumei	77865	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	47500	0.023255813953488372	0.006620428751576293
12411659	gao xiumei	25310	0.0012239902080783353	0.000819672131147541
12411659	gao xiumei	22412	0.011627906976744186	0.004961173425366695
12411659	gao xiumei	72071	0.005813953488372093	0.001366120218579235
12411659	gao xiumei	7727	0.023255813953488372	0.004918032786885246
12411659	gao xiumei	7406	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	55826	0.011627906976744186	0.001366120218579235
12411659	gao xiumei	72873	0.023255813953488372	0.0009107468123861566
12411659	gao xiumei	3640	0.023255813953488372	0.004098360655737705
12411659	gao xiumei	3641	0.023255813953488372	0.006830601092896175
12411659	gao xiumei	72070	0.015503875968992248	0.001366120218579235
12411659	gao xiumei	42697	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	8032	0.0009302325581395349	0.0039032006245121
12411659	gao xiumei	41709	0.023255813953488372	0.00546448087431694
12411659	gao xiumei	3639	0.015503875968992248	0.0060584461867426945
12411659	gao xiumei	3636	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	25831	0.011627906976744186	0.00546448087431694
12411659	gao xiumei	174917	0.023255813953488372	0.00546448087431694
12411659	gao xiumei	1887	0.0017226528854435831	0.00011228385358185493
12411659	gao xiumei	140943	0.023255813953488372	0.00546448087431694
12411659	gao xiumei	32752	0.015503875968992248	0.0028688524590163933
12411659	gao xiumei	170322	0.00035236081747709656	0.0001092896174863388
12411659	gao xiumei	25828	0.00032299741602067185	0.0004314063848144953
12411659	gao xiumei	53790	0.00022578460149017836	0.0004203446826397646
12411659	gao xiumei	53786	0.0016611295681063123	0.0004098360655737705
12411659	gao xiumei	214638	0.011627906976744186	0.00819672131147541
12411659	gao xiumei	18342	0.009302325581395349	0.005303760848601736
12411659	gao xiumei	111707	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	72073	0.005813953488372093	0.0009107468123861566
12411659	gao xiumei	7726	0.004651162790697674	0.00117096018735363
12411659	gao xiumei	7405	0.015503875968992248	0.00117096018735363
12411659	gao xiumei	47214	0.023255813953488372	0.004098360655737705
12411659	gao xiumei	25830	0.015503875968992248	0.00585480093676815
12411659	gao xiumei	32750	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	3643	0.01937984496124031	0.003431185665268776
12411659	gao xiumei	72875	0.013289036544850499	0.00546448087431694
12411659	gao xiumei	139719	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	5899	0.020671834625323	0.0022354694485842027
12411659	gao xiumei	53800	0.023255813953488372	0.002576112412177986
12411659	gao xiumei	42863	0.023255813953488372	0.005817028027498678
12411659	gao xiumei	93300	0.023255813953488372	0.00819672131147541
12411659	gao xiumei	21496	0.0027359781121751026	0.0007451564828614009
12411659	gao xiumei	3234	0.023255813953488372	0.0037831021437578815
12411659	gao xiumei	14578	0.0103359173126615	0.0007451564828614009
12411659	gao xiumei	3642	0.023255813953488372	0.00468384074941452
12411659	gao xiumei	72874	0.023255813953488372	0.0010245901639344263
12411659	gao xiumei	47212	0.023255813953488372	0.00273224043715847
12411659	gao xiumei	32561	0.013953488372093023	0.004918032786885246
12411659	gao xiumei	41711	0.011627906976744186	0.00819672131147541
125839683	baohua ji	11105	0.008888888888888889	0.004743833017077799
125839683	baohua ji	81513	0.16666666666666666	0.0026333113890717576
125839683	baohua ji	64469	0.002364066193853428	0.000421674045962471
125839683	baohua ji	11104	0.0035842293906810036	0.0006583278472679394
126520041	chen chusheng	46895	0.06666666666666667	0.03571428571428571
126520041	chen chusheng	55008	0.06666666666666667	0.03571428571428571
126520041	chen chusheng	55009	0.010666666666666666	0.0012755102040816326
126520041	chen chusheng	16111	0.06666666666666667	0.02142857142857143
126520041	chen chusheng	2749	0.06666666666666667	0.017857142857142856
126520041	chen chusheng	11334	0.05925925925925926	0.029017857142857144
126520041	chen chusheng	152502	0.06666666666666667	0.03571428571428571
126520041	chen falai	4775	0.0375	0.027777777777777776
126520041	chen falai	202814	0.0625	0.03571428571428571
126520041	chen falai	150582	0.0625	0.03571428571428571
126520041	chen falai	4776	0.03125	0.023809523809523808
126520041	chen falai	110344	0.001838235294117647	0.0017006802721088435
126520041	chen gao	118952	0.007246376811594203	0.002012072434607646
126520041	cui hua	30753	0.029411764705882353	0.0125
126520041	cui hua	30755	0.029411764705882353	0.025
126520041	cui hua	9122	0.029411764705882353	0.025
126520041	cui hua	73218	0.029411764705882353	0.025
126520041	cui hua	30756	0.029411764705882353	0.025
126520041	ding zejun	42053	0.25	0.021739130434782608
126520041	ding zejun	106145	0.08333333333333333	0.003952569169960474
126520041	ding zejun	4037	0.041666666666666664	0.0018115942028985507
126520041	dou xiankang	34443	0.0029069767441860465	0.0022727272727272726
126520041	dou xiankang	917	0.008928571428571428	0.008333333333333333
126520041	dou xiankang	915	0.001953125	0.00030864197530864197
126520041	dou xiankang	5499	0.08928571428571429	0.010833333333333334
126520041	dou xiankang	76255	0.005	0.00022522522522522523
126520041	dou xiankang	21042	0.125	0.011111111111111112
126520041	dou xiankang	916	0.002551020408163265	0.00022522522522522523
126520041	dou xiankang	5500	0.019230769230769232	0.0015151515151515152
126520041	dou xiankang	15609	0.0016233766233766235	0.0016666666666666668
126520041	dou xiankang	5501	0.003048780487804878	0.0005747126436781609
126520041	dou xiankang	918	0.003205128205128205	0.0005952380952380953
126520041	dou xiankang	15608	0.0035211267605633804	0.001736111111111111
126520041	dou xiankang	15607	0.003289473684210526	0.00026455026455026457
126520041	dou xiankang	15613	0.015625	0.0015873015873015873
126520041	dou xiankang	21043	0.125	0.005555555555555556
126520041	dou xiankang	34446	0.00078125	0.0013157894736842105
126520041	dou xiankang	30773	0.005434782608695652	0.0013333333333333333
126520041	fei qi	28351	0.020833333333333332	0.011627906976744186
126520041	fei qi	135587	0.002777777777777778	0.0020348837209302325
126520041	fei qi	92822	0.0021258503401360546	0.003229974160206718
126520041	fei qi	28353	0.020833333333333332	0.00872093023255814
126520041	fei qi	2844	0.018055555555555554	0.011015911872705019
126520041	fei qi	158924	0.001984126984126984	0.003419972640218878
126520041	fei qi	16310	0.001282051282051282	0.0017889087656529517
126520041	fei qi	2973	0.0011737089201877935	0.00023025558369790466
126520041	fei qi	23083	0.01953125	0.00436046511627907
126520041	fei qi	42825	0.006944444444444444	0.003875968992248062
126520041	fei qi	75336	0.020833333333333332	0.009966777408637873
126520041	fei qi	29140	0.014660493827160493	0.0004079967360261118
126520041	fei qi	36032	0.005952380952380952	0.0031007751937984496
126520041	fei qi	139311	0.004166666666666667	0.0025278058645096056
126520041	fei qi	160032	0.0028735632183908046	0.003419972640218878
126520041	fei qi	127639	0.020833333333333332	0.011627906976744186
126520041	fei qi	16309	0.00744047619047619	0.010137149672033392
126520041	fei qi	61215	0.019230769230769232	0.0010570824524312897
126520041	fei sun	24804	0.1111111111111111	0.02631578947368421
126520041	fei sun	24802	0.1111111111111111	0.02280701754385965
126520041	fei sun	98364	0.1111111111111111	0.02631578947368421
126520041	fei sun	151433	0.007936507936507936	0.002631578947368421
126520041	fei sun	24805	0.1111111111111111	0.02631578947368421
126520041	fei sun	75754	0.1111111111111111	0.02631578947368421
126520041	fei sun	75755	0.1111111111111111	0.02631578947368421
126520041	fei sun	144387	0.000835421888053467	0.00024366471734892786
126520041	fei sun	24801	0.1111111111111111	0.02631578947368421
126520041	fei sun	144388	0.037037037037037035	0.02631578947368421
126520041	fei sun	24803	0.1111111111111111	0.02631578947368421
126520041	fei sun	24799	0.1111111111111111	0.02631578947368421
126520041	fei sun	23654	0.002777777777777778	0.002631578947368421
126520041	fei sun	144390	0.1111111111111111	0.02631578947368421
126520041	gong weimin	18623	0.06153846153846154	0.009523809523809525
126520041	gong xinglong	83408	0.007462686567164179	0.005154639175257732
126520041	gong xinglong	49429	0.004165220409580007	5.9937664828578277e-05
126520041	gong xinglong	7425	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	47838	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	17258	0.0009950248756218905	0.004581901489117984
126520041	gong xinglong	23874	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	17253	0.00012542330364981815	8.663259118080222e-05
126520041	gong xinglong	47836	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	64479	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	83407	0.014925373134328358	0.006872852233676976
126520041	gong xinglong	45289	0.0013568521031207597	0.00039375715922107676
126520041	gong xinglong	72381	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	45288	0.0001677008217340265	0.0004340748779164406
126520041	gong xinglong	76700	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	158815	0.014925373134328358	0.005154639175257732
126520041	gong xinglong	72382	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	52787	0.014925373134328358	0.005154639175257732
126520041	gong xinglong	13212	0.014925373134328358	0.010309278350515464
126520041	gong xinglong	7426	0.006396588486140725	0.009320717412794803
126520041	gong xinglong	17255	0.00039277297721916735	0.000859106529209622
126520041	gong xinglong	101575	0.013266998341625208	0.0010851871947911015
126520041	gong xinglong	7422	0.014473089099954772	0.010309278350515464
126520041	guanwu wang	4450	0.01818181818181818	0.0021853146853146855
126520041	guanwu wang	11508	0.0125	0.01278409090909091
126520041	guanwu wang	48529	0.0064516129032258064	0.0019138755980861245
126520041	haiyan liu	14684	0.018518518518518517	0.013157894736842105
126520041	han liang	3142	0.02204585537918871	0.022792022792022793
126520041	han liang	100236	0.017094017094017096	0.05555555555555555
126520041	han liang	23572	0.016931216931216932	0.02046783625730994
126520041	han liang	19879	0.021164021164021163	0.024691358024691357
126520041	han liang	159192	0.018518518518518517	0.010101010101010102
126520041	han liang	100235	0.037037037037037035	0.037037037037037035
126520041	han liang	45262	0.027777777777777776	0.05555555555555555
126520041	he lixin	27682	0.037037037037037035	0.027777777777777776
126520041	he lixin	139664	0.037037037037037035	0.027777777777777776
126520041	he lixin	48398	0.037037037037037035	0.012152777777777778
126520041	he lixin	315	0.0018662072925638817	0.0019455252918287938
126520041	he lixin	21466	0.014814814814814815	0.0033068783068783067
126520041	hou zhonghuai	42736	0.03125	0.009925558312655087
126520041	hou zhonghuai	32815	0.03125	0.02564102564102564
126520041	hu shuiming	28544	0.0004257130693912303	0.0008027829810008028
126520041	hu shuiming	28545	0.037037037037037035	0.018018018018018018
126520041	hu shuiming	28543	0.0013717421124828531	0.0011379800853485065
126520041	hu shuiming	93541	0.006172839506172839	0.0015015015015015015
126520041	hu shuiming	67134	0.007054673721340388	0.018018018018018018
126520041	hu shuiming	44747	0.037037037037037035	0.02702702702702703
126520041	hu shuiming	49201	0.037037037037037035	0.010810810810810811
126520041	hu shuiming	46242	0.037037037037037035	0.023166023166023165
126520041	hu shuiming	31853	0.037037037037037035	0.02702702702702703
126520041	hu shuiming	129397	0.037037037037037035	0.02702702702702703
126520041	hu shuiming	46243	0.037037037037037035	0.02252252252252252
126520041	hu shuiming	30785	0.015873015873015872	0.01975051975051975
126520041	hu shuiming	69108	0.002554278416347382	0.0008445945945945946
126520041	hu shuiming	46239	0.004629629629629629	0.0008445945945945946
126520041	hu shuiming	69107	0.0015760441292356187	0.0006006006006006006
126520041	huang wen	104758	0.008403361344537815	0.0021645021645021645
126520041	huang wen	6870	0.0019047619047619048	0.0048484848484848485
126520041	huang wen	31898	0.005952380952380952	0.0025252525252525255
126520041	huang wen	97304	0.015873015873015872	0.030303030303030304
126520041	huang wen	41184	0.047619047619047616	0.030303030303030304
126520041	huang wen	41185	0.047619047619047616	0.030303030303030304
126520041	huang wen	14056	0.02564102564102564	0.013774104683195593
126520041	huang wen	6491	0.047619047619047616	0.015151515151515152
126520041	huang wen	27598	0.047619047619047616	0.015151515151515152
126520041	huang wen	67346	0.02857142857142857	0.005509641873278237
126520041	huang wen	6488	0.000992063492063492	0.00787878787878788
126520041	huang wen	97303	0.013605442176870748	0.010101010101010102
126520041	huang yunfeng	14260	0.002840909090909091	0.008021390374331552
126520041	huang yunfeng	167414	0.003787878787878788	0.0010893246187363835
126520041	huang yunfeng	14259	0.0005980861244019139	0.0034602076124567475
126520041	huang yunfeng	14254	0.015909090909090907	0.021821631878557873
126520041	huang yunfeng	315	0.0025252525252525255	0.002430031841796548
126520041	huang yunfeng	122189	0.0005165289256198347	0.0011312217194570137
126520041	huang yunfeng	4725	0.004186602870813397	0.0029411764705882353
126520041	huang yunfeng	9942	0.0017152658662092624	0.007223942208462332
126520041	jian zheng	18362	0.02631578947368421	0.006493506493506494
126520041	jian zheng	83037	0.02631578947368421	0.0012755102040816326
126520041	jian zheng	43916	0.0215311004784689	0.004464285714285714
126520041	jian zheng	12494	0.02631578947368421	0.012755102040816327
126520041	jian zheng	8711	0.006578947368421052	0.008928571428571428
126520041	jian zheng	12497	0.03508771929824561	0.02040816326530612
126520041	jian zheng	43918	0.03759398496240601	0.004464285714285714
126520041	jian zheng	18363	0.05263157894736842	0.03571428571428571
126520041	jian zheng	18361	0.017543859649122806	0.012987012987012988
126520041	jian zheng	112204	0.002699055330634278	0.0012755102040816326
126520041	jian zheng	109174	0.05263157894736842	0.023809523809523808
126520041	jian zheng	22510	0.008771929824561403	0.002551020408163265
126520041	jian zheng	50387	0.0035087719298245615	0.001984126984126984
126520041	jun wang	48165	0.0008802816901408451	0.0013149243918474688
126520041	jun wang	36943	0.004694835680751174	0.002686202686202686
126520041	jun wang	22162	0.0011737089201877935	0.0003885003885003885
126520041	jun wang	243	0.014084507042253521	0.004273504273504274
126520041	jun wang	53728	0.014084507042253521	0.008547008547008548
126520041	jun wang	12738	0.014084507042253521	0.008271298593879239
126520041	jun wang	242	0.00018057060310581438	9.092562284051645e-05
126520041	jun wang	116453	0.0007412898443291327	0.002136752136752137
126520041	jun wang	33048	0.01006036217303823	0.001554001554001554
126520041	jun wang	5967	0.000612369871402327	0.0001899335232668566
126520041	jun wang	119387	0.014084507042253521	0.0004748338081671415
126520041	jun wang	250	0.013078470824949699	0.007936507936507936
126520041	jun wang	48164	0.007042253521126761	0.001221001221001221
126520041	jun wang	35780	0.014084507042253521	0.007326007326007326
126520041	jun wang	19212	0.01341381623071764	0.003798670465337132
126520041	jun wang	66910	0.014084507042253521	0.008547008547008548
126520041	jun wang	32209	0.014084507042253521	0.008547008547008548
126520041	jun wang	100365	0.014084507042253521	0.008547008547008548
126520041	jun wang	248	0.014084507042253521	0.008547008547008548
126520041	jun wang	1965	3.4352456200618344e-05	2.8395377232586536e-05
126520041	jun wang	119388	0.014084507042253521	0.008547008547008548
126520041	jun wang	249	0.014084507042253521	0.008547008547008548
126520041	jun wang	247	0.014084507042253521	0.007889546351084813
126520041	junxian wang	99925	0.011904761904761904	0.0016666666666666668
126520041	junxian wang	120963	0.020833333333333332	0.041666666666666664
126520041	junxian wang	99926	0.012254901960784314	0.005
126520041	junxian wang	99927	0.013257575757575758	0.002777777777777778
126520041	junxian wang	27162	0.010416666666666666	0.003048780487804878
126520041	junxian wang	62135	0.026041666666666668	0.0015432098765432098
126520041	junxian wang	73277	0.009615384615384616	0.0016181229773462784
126520041	junxian wang	23206	0.0006127450980392157	0.0006127450980392157
126520041	junxian wang	27164	0.004629629629629629	0.0033783783783783786
126520041	junxian wang	23204	0.0002913752913752914	0.0003255208333333333
126520041	junxian wang	61450	0.013888888888888888	0.003289473684210526
126520041	junxian wang	27163	0.002976190476190476	0.002976190476190476
126520041	kong xu	129473	0.017857142857142856	0.004807692307692308
126520041	kong xu	30180	0.004464285714285714	0.005494505494505495
126520041	kong xu	44303	0.011904761904761904	0.0008741258741258741
126520041	kong xu	27511	0.0027472527472527475	0.00033738191632928474
126520041	kong xu	40193	0.00510204081632653	0.004437869822485207
126520041	kong xu	140280	0.03571428571428571	0.019230769230769232
126520041	kong xu	59538	0.00510204081632653	0.009615384615384616
126520041	kong xu	1991	0.0005580357142857143	0.0009305210918114144
126520041	kong xu	1988	0.03571428571428571	0.019230769230769232
126520041	kong xu	50653	0.00048262548262548264	0.00042735042735042735
126520041	kong xu	99927	0.0008928571428571428	0.0009157509157509158
126520041	kong xu	51840	0.002551020408163265	0.00022624434389140272
126520041	kong xu	5089	0.00014637002341920375	2.91154719618005e-05
126520041	kong xu	38901	0.0013227513227513227	0.00027085590465872155
126520041	kong xu	116220	0.0006265664160401002	0.00021367521367521368
126520041	kong xu	129470	0.007936507936507936	0.0038461538461538464
126520041	kong xu	112743	0.0006493506493506494	0.0002564102564102564
126520041	kong xu	127801	0.007142857142857143	0.0019230769230769232
126520041	kong xu	30843	0.03571428571428571	0.017948717948717947
126520041	kong xu	60458	0.00510204081632653	0.0005060728744939271
126520041	kong xu	129461	0.011904761904761904	0.00641025641025641
126520041	kong xu	60453	0.01020408163265306	0.001201923076923077
126520041	kong xu	51775	0.003246753246753247	0.0016025641025641025
126520041	kong xu	1987	0.03571428571428571	0.019230769230769232
126520041	kong xu	59805	0.004464285714285714	0.0006009615384615385
126520041	li tao	130536	0.045454545454545456	0.0125
126520041	li tao	34445	0.003367003367003367	0.01875
126520041	li tao	34443	0.0011086474501108647	0.003605769230769231
126520041	li tao	20896	0.005681818181818182	0.001736111111111111
126520041	li tao	5499	0.028409090909090908	0.005580357142857143
126520041	li tao	97792	0.001893939393939394	0.003125
126520041	li tao	20897	0.002066115702479339	0.0007267441860465116
126520041	li tao	106700	0.0004887585532746823	0.00048828125
126520041	li tao	46819	0.008264462809917356	0.0015625
126520041	li tao	21042	0.045454545454545456	0.00625
126520041	li tao	15609	0.0014903129657228018	0.0033783783783783786
126520041	li tao	15608	0.0022172949002217295	0.0031887755102040817
126520041	li tao	15607	0.0036363636363636364	0.0006510416666666666
126520041	li tao	15613	0.0106951871657754	0.001644736842105263
126520041	li tao	21043	0.022727272727272728	0.010416666666666666
126520041	li tao	34446	0.00030102347983142685	0.0028044871794871795
126520041	li tao	30773	0.0012987012987012987	0.0006510416666666666
126520041	liwen niu	32234	0.07692307692307693	0.038461538461538464
126520041	liwen niu	45438	0.07692307692307693	0.038461538461538464
126520041	liwen niu	30766	0.07692307692307693	0.03296703296703297
126520041	liwen niu	109495	0.07692307692307693	0.019230769230769232
126520041	liwen niu	18623	0.06666666666666667	0.03418803418803419
126520041	qijin zhang	180220	0.03125	0.014705882352941176
126520041	qijin zhang	27377	0.020833333333333332	0.004498269896193772
126520041	qijin zhang	43412	0.0625	0.004010695187165776
126520041	qijin zhang	27378	0.046875	0.003320683111954459
126520041	qun wang	27137	0.005	0.002564102564102564
126520041	qun wang	130897	0.001913265306122449	0.0012406947890818859
126520041	qun wang	14708	0.03125	0.029914529914529916
126520041	qun wang	14709	0.0026041666666666665	0.008158508158508158
126520041	qun wang	12459	0.03125	0.03205128205128205
126520041	qun wang	1677	0.026785714285714284	0.038461538461538464
126520041	qun wang	146908	0.015625	0.009615384615384616
126520041	qun wang	14710	0.03125	0.03076923076923077
126520041	qun wang	114208	0.03125	0.019230769230769232
126520041	qun wang	64432	0.03125	0.009615384615384616
126520041	qun wang	73703	0.03125	0.038461538461538464
126520041	qun wang	73704	0.003125	0.00706436420722135
126520041	qunke xia	34094	0.07692307692307693	0.03529411764705882
126520041	qunke xia	51698	0.010610079575596816	0.0012004801920768306
126520041	qunke xia	59235	0.057692307692307696	0.011764705882352941
126520041	qunke xia	34091	0.07692307692307693	0.03361344537815126
126520041	qunke xia	51701	0.028846153846153848	0.008403361344537815
126520041	qunke xia	43528	0.07692307692307693	0.058823529411764705
126520041	qunke xia	112839	0.07692307692307693	0.058823529411764705
126520041	qunke xia	43527	0.07692307692307693	0.058823529411764705
126520041	qunke xia	44987	0.009380863039399626	0.0025575447570332483
126520041	qunke xia	59230	0.07692307692307693	0.058823529411764705
126520041	qunke xia	19028	0.00046061722708429296	0.00034002040122407346
126520041	shao xueguang	63986	0.003125	0.0006105006105006105
126520041	shao xueguang	10961	0.025	0.023809523809523808
126520041	shao xueguang	82980	0.025	0.023809523809523808
126520041	shao xueguang	36315	0.0018181818181818182	0.00032615786040443573
126520041	shao xueguang	50842	0.025	0.009523809523809525
126520041	shao xueguang	10963	0.02261904761904762	0.014965986394557823
126520041	shao xueguang	29451	0.01875	0.005772005772005772
126520041	shiqiang wei	22958	0.038461538461538464	0.008598228243877019
126520041	shiqiang wei	10728	0.038461538461538464	0.009900990099009901
126520041	shiqiang wei	46092	0.038461538461538464	0.009900990099009901
126520041	shiqiang wei	10730	0.038461538461538464	0.009900990099009901
126520041	shiqiang wei	19668	0.001282051282051282	0.0015232292460015233
126520041	shiqiang wei	35708	0.038461538461538464	0.009900990099009901
126520041	shiqiang wei	10729	0.02564102564102564	0.006930693069306931
126520041	shiqiang wei	2614	0.038461538461538464	0.009633395772009633
126520041	shiqiang wei	13013	0.006730769230769231	0.002263083451202263
126520041	shiqiang wei	35709	0.01098901098901099	0.0049504950495049506
126520041	shiqiang wei	52084	0.019230769230769232	0.009900990099009901
126520041	shiqiang wei	59073	0.0027472527472527475	0.0006600660066006601
126520041	shiqiang wei	13011	0.017948717948717947	0.0027502750275027505
126520041	shiqiang wei	4402	0.006993006993006993	0.0033003300330033004
126520041	shiqiang wei	25214	0	0
126520041	shiqiang wei	159003	0.038461538461538464	0.0049504950495049506
126520041	shiqiang wei	17873	0.03365384615384615	0.006041282094311126
126520041	shiqiang wei	19670	0.0014245014245014246	0.002152389151958674
126520041	shiqiang wei	4211	0.019230769230769232	0.005878712871287129
126520041	shiqiang wei	6244	0.009615384615384616	0.006774361646690985
126520041	shiqiang wei	2607	0.038461538461538464	0.009488448844884489
126520041	shiqiang wei	6245	0.021367521367521368	0.0039058951766736305
126520041	su yucai	196058	0.06666666666666667	0.05263157894736842
126520041	su yucai	94950	0.06666666666666667	0.05263157894736842
126520041	su yucai	62679	0.022222222222222223	0.017543859649122806
126520041	su yucai	93142	0.008333333333333333	0.005847953216374269
126520041	su yucai	187347	0.06666666666666667	0.05263157894736842
126520041	wenbin wu	90156	0.006802721088435374	0.005434782608695652
126520041	wenbin wu	11347	0.008571428571428572	0.0033482142857142855
126520041	wenbin wu	11346	0.0016420361247947454	0.0010359116022099447
126520041	xie zhouqing	6870	0.01440329218106996	0.004761904761904762
126520041	xie zhouqing	10814	0.011494252873563218	0.001851851851851852
126520041	xie zhouqing	18681	0.026455026455026454	0.0064516129032258064
126520041	xie zhouqing	9889	0.021164021164021163	0.0011904761904761906
126520041	xie zhouqing	18683	0.02962962962962963	0.03333333333333333
126520041	xie zhouqing	32104	0.0016835016835016834	0.004761904761904762
126520041	xie zhouqing	6485	0.0049382716049382715	0.010416666666666666
126520041	xie zhouqing	6488	0.017336485421591805	0.007070707070707071
