10072	2002	1985	34	82	112	102	229	118	197	230	242	299	351
100722	2008	1993	24	17	26	47	47	75	82	135	187	260	653
100727	2002	1982	2	4	7	19	15	17	22	14	9	5	13
100732	2002	1997	0	1	0	3	0	1	1	10	7	12	15
100735	2012	2006	6	27	56	87	68	59	66	66	88	66	78
100739	2002	1985	2	2	0	2	0	2	0	0	0	1	0
10074	2010	2002	15	11	7	22	33	15	31	25	37	86	120
100740	2006	1991	0	1	1	1	1	9	12	16	39	53	62
100754	2011	2005	0	0	0	0	4	17	10	16	13	27	30
10076	2012	2006	0	0	1	5	4	1	2	4	4	2	2
100767	2003	1992	0	0	1	1	6	2	8	8	6	4	6
100769	2010	2004	3	14	26	34	32	50	34	116	161	245	286
10077	2003	1994	2	0	0	0	0	0	5	0	13	3	9
100771	2012	2006	79	83	104	101	90	96	101	90	63	65	61
100772	2011	2006	0	2	2	3	7	3	14	24	28	27	51
100775	2010	2004	19	42	80	100	177	172	216	267	271	242	323
100778	2007	1996	0	0	0	1	1	1	0	1	4	7	13
100780	2011	2003	0	0	2	2	6	4	12	7	5	4	5
100781	2007	1998	1	1	0	1	0	7	11	21	31	62	143
100782	2011	2005	0	0	0	0	2	6	13	41	55	114	145
100788	2005	1995	6	12	14	24	40	42	93	127	122	151	131
100791	2011	2002	20	20	47	90	133	129	156	162	111	106	107
100796	2007	1993	20	16	11	41	26	15	3	10	7	16	9
10080	2007	1996	0	0	1	0	1	10	23	22	35	62	119
100807	2003	1980	7	14	21	34	42	39	61	124	538	821	1095
100808	2011	2006	1	2	10	15	18	44	52	73	94	154	168
10083	2010	2004	0	0	0	1	1	0	0	0	0	6	7
100833	2010	1997	1	1	0	0	1	1	3	1	1	0	4
10084	2010	2003	3	4	6	6	8	16	15	28	24	28	15
100847	2012	2002	4	16	7	8	17	27	50	59	62	46	38
100853	2001	1981	51	45	41	46	36	39	52	64	96	75	129
100866	2004	1989	0	0	0	1	0	0	0	0	3	1	2
100874	2011	2006	0	2	5	11	15	23	68	58	112	123	156
10088	2011	2005	0	0	0	2	14	18	40	53	95	135	193
100882	2009	1997	25	61	132	165	280	300	441	605	703	675	827
100884	2012	2007	0	1	2	2	6	27	76	102	127	138	182
100891	2010	2004	2	6	8	29	84	148	252	376	401	532	659
100895	2000	1990	0	0	4	0	1	4	1	2	0	1	14
100896	2003	1996	0	0	0	0	0	0	0	0	0	0	0
100897	2008	1990	122	168	116	158	194	210	194	258	472	1067	2049
100900	2011	2005	5	23	15	39	43	90	141	162	162	172	262
100908	2005	1996	0	2	0	0	0	2	2	14	29	29	62
100914	2012	1998	1	2	3	2	2	4	11	19	47	87	111
100915	2011	2005	1	0	0	0	0	9	5	14	20	48	36
100926	2012	1996	57	96	138	146	192	243	219	197	222	182	228
100929	2010	2002	6	17	15	17	20	16	36	40	51	75	95
100943	2012	2007	1	2	10	9	13	14	37	73	170	167	205
100948	2010	2005	0	2	2	0	0	0	1	1	1	0	0
100960	2012	1989	12	29	68	129	274	242	281	262	296	322	379
100962	2007	1994	9	72	131	124	235	281	272	252	258	251	257
100966	2009	2000	3	9	4	3	6	4	23	24	35	58	59
100971	2008	2002	2	7	10	30	83	103	222	381	345	503	738
100972	2012	2005	1	0	1	0	1	2	0	1	0	0	0
100976	2010	2004	0	3	1	1	5	9	24	30	56	88	103
10099	2012	2004	13	16	17	10	39	69	82	105	91	104	109
101015	2011	2004	17	17	16	23	31	74	73	83	88	87	95
101017	2012	1999	19	18	42	54	71	153	208	260	314	386	424
101018	2010	2003	2	3	0	1	3	0	2	0	0	5	21
101026	2004	1998	2	2	5	0	0	1	7	2	3	3	0
101029	2011	2006	0	0	12	31	55	53	67	59	62	84	67
101034	2010	1996	0	0	0	0	5	13	18	28	46	51	66
101036	2010	2004	6	9	3	4	15	4	5	13	22	19	25
101039	2012	2005	4	12	32	108	128	226	319	472	661	899	1260
10104	2010	2004	4	6	9	18	10	16	146	537	539	432	598
101044	2012	2007	0	4	17	13	20	42	101	84	114	112	104
101046	2002	1993	51	24	36	22	32	56	73	53	72	88	127
10105	2005	1998	0	1	2	4	3	3	12	17	40	56	63
101057	2007	2002	0	1	7	8	22	25	37	42	44	58	62
10106	2003	1996	0	0	3	5	5	14	23	51	61	58	102
101062	2009	2004	0	0	0	1	0	0	1	5	1	7	3
101075	2012	2007	2	3	6	12	35	37	30	39	29	42	56
101080	2011	2002	0	1	5	16	18	20	30	35	27	80	118
101096	2006	1998	2	4	2	6	3	5	5	9	4	9	9
101099	2007	1999	4	3	4	12	16	21	10	31	16	13	12
1011	2011	2006	0	1	1	1	2	0	0	0	1	1	7
101100	2012	2003	0	3	1	2	8	4	8	14	16	25	36
101101	2010	2001	14	13	24	25	36	26	31	27	31	44	38
101116	2010	2005	0	0	1	14	70	109	175	332	505	631	734
101124	2012	2001	27	14	14	25	19	33	29	21	18	16	18
101129	2009	2002	0	4	8	16	12	14	24	30	58	58	81
101138	2003	1991	0	0	0	0	0	0	0	0	0	0	0
101150	2010	2004	0	0	0	0	0	0	0	0	0	21	61
101152	2007	2001	0	0	0	0	4	10	22	42	63	52	103
101154	2008	1996	0	0	0	0	0	1	2	11	58	90	151
101164	2011	1999	45	41	27	38	63	51	63	74	100	79	87
101165	2009	1997	0	0	0	0	0	0	0	12	21	33	25
101174	2012	2007	0	20	34	63	162	233	269	318	353	467	556
101183	2012	2007	0	1	2	3	5	1	6	7	9	27	52
101187	2011	2001	8	11	23	29	38	63	68	107	72	159	143
101190	2002	1996	2	5	19	75	123	132	646	1617	1755	2024	2367
101194	2010	2001	8	9	18	22	38	33	47	103	90	115	129
101196	2004	1996	45	36	57	54	67	97	90	150	173	202	203
101201	2009	2000	0	5	15	28	89	87	111	172	177	172	171
101207	2003	1980	51	112	139	250	298	257	292	293	341	381	429
101212	2006	1989	9	7	22	29	36	49	43	42	34	39	56
101221	2009	2003	3	27	35	28	26	37	71	141	163	157	202
101230	2003	1996	9	8	3	11	13	13	19	26	30	41	54
101232	2011	2003	69	75	84	110	135	111	134	173	171	156	147
101239	2009	2001	2	5	6	20	35	44	94	66	102	112	109
101249	2008	2002	1	2	9	7	19	10	20	19	29	27	56
101259	2012	2004	0	0	0	0	0	6	5	8	7	4	12
101267	2012	2006	12	19	53	78	149	177	175	211	263	313	300
101270	2012	2007	0	2	8	13	9	13	9	10	4	10	26
101282	2011	2003	1	5	4	4	0	3	2	2	7	3	0
101287	2012	2007	0	0	0	0	1	5	1	5	10	29	50
101289	2009	2000	0	0	1	1	5	8	8	14	9	14	14
101309	2011	2005	2	7	9	26	31	27	25	42	24	37	34
101315	2010	2005	1	2	3	3	1	0	5	26	46	85	136
101321	2012	2005	2	10	17	27	29	43	62	63	88	65	122
10133	2006	2000	1	0	2	0	3	1	1	3	4	16	28
101354	2002	1985	0	0	0	0	0	0	1	0	0	0	1
101373	2008	2002	3	4	11	22	44	46	55	58	109	92	92
101376	2010	2000	9	19	48	56	64	51	115	85	149	112	84
101391	2009	2004	2	1	5	7	2	2	7	3	2	7	5
101399	2010	1999	6	8	8	29	41	74	103	103	149	192	210
101401	2012	2006	0	0	0	0	5	17	75	107	127	97	86
101423	2011	2003	49	112	131	165	180	190	196	267	302	257	232
101425	2009	1987	59	33	61	81	119	104	105	121	145	99	64
101426	2012	2006	4	0	6	5	8	12	15	15	19	21	24
101429	2009	2001	0	2	2	9	16	18	35	41	42	36	38
10143	2011	2005	4	11	30	56	101	143	250	307	310	307	324
101440	2010	2003	0	1	2	0	1	3	2	4	10	11	15
10145	2012	2001	73	129	132	160	285	335	426	418	451	480	512
101453	2012	2005	27	35	26	39	32	46	54	47	68	52	92
101459	2004	1988	0	0	0	0	0	0	0	0	0	0	1
10146	2010	2004	0	0	0	0	0	1	11	93	167	308	301
101474	2002	1985	2	2	0	0	4	4	4	5	4	4	8
101478	2011	2005	1	7	14	5	7	13	31	59	57	70	84
101481	2007	1988	1	1	7	18	9	15	22	35	26	27	20
101492	2002	1982	32	41	37	91	56	71	81	80	114	173	161
101499	2012	2001	0	1	1	0	2	1	2	3	2	3	4
101501	2008	1990	21	19	24	47	33	61	47	83	164	276	410
101502	2002	1994	3	3	5	3	2	2	1	0	1	2	0
101505	2012	2000	5	6	12	48	74	133	208	271	285	332	377
101507	2011	1993	0	2	1	0	1	0	0	1	3	6	6
101513	2012	1999	11	7	6	11	8	11	13	6	37	118	182
101514	2010	2003	0	1	0	4	3	11	11	11	11	15	18
101528	2005	1997	24	30	56	59	60	88	97	82	85	97	79
101536	2006	1999	0	0	1	7	7	5	8	2	11	9	9
101547	2012	2006	0	1	2	1	1	1	1	0	0	2	0
101548	2003	1997	3	11	19	21	24	32	29	29	18	26	15
101555	2006	1995	118	158	158	188	190	266	281	275	313	285	299
101556	2003	1997	0	0	1	1	2	8	9	14	17	14	20
101561	2005	1997	0	0	0	0	1	0	2	9	16	31	31
101566	2009	2004	0	3	8	18	36	110	279	635	995	1339	1700
101567	2010	2004	69	142	194	299	305	375	380	481	544	602	602
101570	2004	1998	1	0	2	9	3	11	10	10	14	13	9
101579	2003	1998	0	1	0	7	13	11	19	23	29	48	50
101583	2012	2007	0	0	8	8	6	26	24	38	44	82	114
101589	2009	2004	2	15	13	15	24	44	50	59	85	121	125
101595	2011	1999	0	0	6	15	31	36	63	75	125	151	146
101596	2008	2003	0	0	1	10	10	13	24	41	82	110	100
101597	2010	2001	13	43	52	86	82	115	161	527	751	890	885
101601	2011	2005	4	44	44	46	12	17	30	83	160	197	246
101603	2011	1996	24	20	26	22	46	23	15	20	15	10	15
101604	2011	2005	0	0	1	5	4	2	2	2	0	1	9
101605	2012	2006	11	15	46	66	79	72	92	123	84	115	88
101608	2012	2006	0	1	12	18	31	47	67	60	66	57	45
101609	2012	2001	0	0	3	1	4	3	0	5	6	5	4
101611	2010	2000	7	11	32	23	36	79	113	154	170	212	219
101631	2005	1999	4	5	15	11	16	17	5	14	11	10	6
101633	2009	2003	7	10	9	12	6	3	7	11	6	22	41
101641	2012	2006	2	7	14	10	16	23	58	67	82	91	112
101647	2000	1990	21	14	24	18	12	23	28	12	20	43	69
101665	2010	1993	27	54	85	103	166	203	222	308	314	325	339
101669	2012	2006	2	21	29	45	70	93	64	65	64	67	45
101670	2011	2003	6	8	22	35	47	64	62	105	114	65	93
101672	2002	1996	1	1	1	0	3	8	16	8	31	15	35
101678	2012	2002	29	31	47	47	33	29	29	34	15	18	22
101689	2010	2001	11	12	25	37	60	64	122	116	142	167	163
101693	2009	2003	2	0	4	11	20	28	51	58	92	148	193
101699	2011	2005	10	15	23	31	37	43	50	76	62	82	81
101703	2011	2001	1	13	11	14	31	39	53	62	93	121	150
10171	2011	2006	0	2	2	8	4	8	5	9	3	3	4
101710	2006	2001	0	2	1	2	4	6	20	19	56	59	105
101712	2010	2005	0	0	0	12	12	26	72	146	216	246	262
101719	2010	2005	0	3	5	3	3	17	21	18	13	6	5
101725	2007	2000	0	1	0	0	1	0	0	1	0	0	7
101727	2005	2000	0	0	1	2	1	2	1	0	0	3	0
101728	2011	2006	2	9	9	26	30	32	66	42	67	94	104
101730	2003	1997	0	2	1	1	0	1	1	0	4	6	7
101733	2011	1993	140	146	212	262	327	430	459	630	651	740	869
101742	2002	1991	14	31	30	27	22	27	18	38	47	43	44
101754	2012	2007	0	8	6	20	32	88	126	157	178	188	180
101755	2008	1996	2	11	6	17	11	35	68	136	208	267	280
101770	2010	2004	13	30	23	17	29	15	28	24	12	15	12
101785	2008	1996	54	55	67	73	110	136	238	325	324	369	577
101789	2008	2003	0	2	2	2	3	3	1	2	2	3	2
101795	2011	2006	0	3	16	29	21	22	31	29	32	39	42
101796	2002	1985	132	100	91	72	64	98	88	90	94	152	135
101797	2003	1994	51	86	92	101	91	114	135	186	170	213	299
101800	2005	1996	3	7	6	24	27	23	39	48	55	44	44
101806	2002	1996	0	6	11	8	19	24	14	35	49	48	52
101815	2008	1990	1	0	4	1	3	0	1	0	1	0	2
101816	2012	2007	3	6	11	12	17	21	13	8	14	26	49
101818	2010	2002	0	0	2	0	0	3	14	6	10	18	39
10184	2008	1985	0	1	5	4	5	6	10	6	9	7	7
101841	2010	1997	17	19	13	32	30	25	57	57	118	184	327
101842	2003	1991	33	33	28	13	19	27	22	16	17	14	18
101853	2012	2007	1	4	19	31	27	33	48	49	64	83	63
101855	2007	1999	4	4	3	1	8	17	42	52	66	87	86
101858	2010	2005	0	1	1	0	4	2	4	8	22	35	37
101862	2008	1995	2	8	15	35	39	70	102	166	277	285	338
101865	2002	1989	7	30	31	50	90	40	101	81	105	144	184
101880	2012	2002	0	0	0	0	0	0	0	0	5	11	50
101890	2007	1995	25	34	66	84	121	152	191	187	209	310	301
101907	2011	2000	7	8	6	4	11	13	2	6	9	8	10
101915	2003	1986	19	44	29	19	46	56	130	62	109	139	135
101918	2010	2002	14	16	19	26	28	42	68	61	44	65	43
10192	2011	2003	2	4	31	55	83	130	158	185	203	210	213
101932	2007	1989	2	2	2	1	0	4	0	1	5	1	1
10194	2011	2004	2	1	2	5	10	78	67	94	69	73	90
101945	2011	2003	4	7	66	101	117	173	205	175	217	874	2248
101952	2009	2004	0	0	5	19	18	42	61	62	127	126	179
101957	2012	2006	0	1	3	8	9	17	38	86	123	114	128
101974	2012	2003	8	9	3	14	9	16	26	22	32	47	34
101982	2006	2000	0	0	4	13	23	85	183	230	283	315	413
101985	2011	2000	55	52	61	116	133	202	205	199	232	257	240
101986	2011	2002	1	2	0	1	0	1	0	1	2	0	0
101988	2007	1995	29	20	33	68	83	98	99	129	146	243	225
10199	2012	2005	2	1	2	5	1	0	3	2	10	4	5
101992	2012	2006	0	2	4	12	12	11	19	13	30	72	120
101999	2012	2006	0	4	9	13	36	49	68	84	129	113	211
102019	2010	2004	0	2	2	4	5	9	40	47	58	103	95
102030	2010	2004	2	3	5	24	42	44	55	61	92	96	75
102034	2012	2001	31	36	46	94	188	257	342	340	504	523	554
102036	2012	2007	0	0	1	1	3	11	15	34	53	58	116
102037	2012	1999	14	20	34	26	31	46	27	34	35	41	52
102049	2010	2005	0	10	5	23	18	31	77	121	158	214	238
10205	2004	1999	0	0	1	1	0	0	1	0	3	2	2
10216	2012	2004	9	7	12	5	6	5	11	8	10	7	7
10223	2012	2007	0	1	6	5	11	23	31	34	65	70	103
10228	2012	2005	3	3	6	9	24	56	86	111	88	111	118
10230	1995	1988	0	1	0	1	1	2	0	1	2	1	2
10242	2011	2001	11	2	2	6	7	10	17	14	24	41	68
10244	2011	2006	1	1	5	5	7	5	8	6	11	18	24
10246	2012	2005	3	2	4	6	24	70	170	194	183	193	177
1025	2010	2004	11	30	48	46	38	42	27	44	33	28	22
10268	2006	2001	0	0	0	4	3	5	23	49	60	138	201
1027	2006	1990	9	4	6	10	12	19	23	39	62	65	158
10270	2010	1999	0	0	0	1	0	1	0	0	0	0	0
10272	2011	2001	2	2	2	3	1	1	1	0	1	0	2
10278	2012	2006	0	1	3	3	20	11	16	34	32	38	54
10280	2012	2006	0	1	2	12	6	22	21	31	51	27	24
10284	2010	2005	0	3	1	2	4	4	0	2	2	0	1
10289	2010	1991	37	30	24	21	30	23	31	32	54	48	79
1029	2010	2005	0	0	5	18	20	25	33	58	66	81	85
10292	2012	2004	36	29	38	31	41	30	27	30	30	20	31
10307	2009	2004	0	1	1	1	3	8	2	5	3	5	6
10319	2010	2001	25	9	10	15	12	16	17	10	25	24	6
10325	2002	1994	1	10	15	8	12	13	14	20	32	50	41
10326	2000	1987	0	0	0	0	0	0	0	0	0	0	0
10329	2011	2006	0	0	2	3	10	26	68	113	141	185	203
10331	2010	2005	0	2	9	7	3	10	9	10	19	33	55
10333	2012	2004	6	4	3	14	7	18	10	11	13	20	18
10338	2010	2005	1	5	11	7	6	9	28	40	73	44	38
10339	2009	1998	5	13	20	9	9	8	13	12	18	17	18
10343	2007	2002	0	0	13	29	36	54	67	89	86	138	147
10344	2008	1996	5	5	4	3	5	13	19	18	40	46	51
10349	2011	2005	3	4	5	25	37	61	82	100	93	76	106
10353	2012	2005	1	0	4	0	0	0	0	0	2	4	7
10354	2010	2002	73	88	139	217	362	485	759	822	1005	1114	987
1036	2010	2004	0	0	0	1	3	5	4	8	19	12	20
10361	2003	1987	5	8	5	4	4	6	2	6	7	7	4
1037	2011	2006	0	0	1	7	10	15	21	12	22	18	36
10371	2012	2006	2	4	6	22	18	34	72	116	133	174	186
10378	2008	1999	0	3	0	0	0	1	1	1	0	0	1
10379	2012	2007	1	6	61	99	132	164	193	212	189	191	173
1038	2010	2003	43	100	147	150	148	104	115	113	73	65	79
10387	2012	1994	144	138	173	196	246	287	295	384	436	506	657
10388	2010	1995	57	62	79	128	189	254	380	717	967	1106	1184
10390	2012	2007	0	1	48	45	47	33	55	106	115	186	225
10393	2001	1986	117	171	313	359	345	396	373	411	370	503	432
10397	2012	2003	0	0	0	1	0	0	0	1	0	0	0
10400	2009	2000	58	56	128	175	147	116	177	161	171	186	185
10406	2012	2005	9	11	7	11	4	11	6	4	6	4	7
10417	2011	2005	0	0	0	0	2	12	17	20	23	18	20
10423	2012	2005	97	81	87	56	41	46	45	47	39	34	61
10430	2001	1988	0	1	1	0	1	2	0	3	0	1	2
10436	2012	2006	4	24	26	31	35	55	44	32	42	33	36
10439	2012	1998	3	3	6	9	7	8	11	16	8	12	12
10442	2007	2002	0	0	3	2	1	4	9	10	15	19	17
10443	2010	2004	16	25	28	34	46	44	42	37	27	29	24
10451	2012	2000	136	223	210	217	204	207	210	248	185	182	113
10456	2006	2001	0	0	1	1	4	4	1	2	3	2	8
10468	2009	2004	0	0	1	1	2	1	0	0	1	3	1
1047	2006	1999	0	2	11	6	9	7	7	1	1	6	3
10471	2012	2007	1	2	18	46	59	56	131	280	338	331	467
10478	2003	1992	10	3	8	3	5	4	2	0	5	9	8
10482	2011	2003	1	0	4	6	5	3	9	15	41	51	33
10488	2011	2005	0	2	14	37	77	118	133	176	257	300	443
10490	2010	2003	109	144	131	154	177	194	254	210	249	202	222
10496	2008	1986	128	96	136	150	229	176	239	155	212	200	263
10502	2004	1996	4	1	3	7	0	2	7	13	13	12	17
10504	2007	2001	0	1	5	5	8	1	1	2	1	8	8
10511	2012	2007	0	2	4	7	6	15	23	41	33	42	31
10519	2008	1996	4	6	6	3	8	10	29	41	57	63	93
10532	2009	2004	0	1	1	2	3	4	3	8	29	24	59
