2629046442.0	1993.0
2161282059.0	1998.0
2343833113.0	1996.0
2081450660.0	1996.0
2129031682.0	2007.0
2318751012.0	2006.0
2311712812.0	2006.0
2104412229.0	2008.0
2118257724.0	2006.0
2460222195.0	2004.0
2253737003.0	2003.0
2420186739.0	1992.0
2096042674.0	2003.0
2110809243.0	1999.0
2532505512.0	2004.0
2133024693.0	2006.0
2435248972.0	1981.0
2309728730.0	2005.0
2156057592.0	2004.0
2158783344.0	2005.0
2502068411.0	2002.0
2137787012.0	2005.0
2127181958.0	2000.0
2252247208.0	1995.0
2651029627.0	2004.0
2134062735.0	2005.0
2162670899.0	2002.0
2690184982.0	2007.0
2158269646.0	2007.0
2134359195.0	2007.0
2105477763.0	1975.0
2342412496.0	1987.0
2003632787.0	2001.0
2567668220.0	2005.0
2102037186.0	1987.0
2223707507.0	1990.0
2157101960.0	1992.0
2115039528.0	1995.0
2105946567.0	1990.0
2110707874.0	1989.0
2434856473.0	2008.0
2116466705.0	2002.0
2514083705.0	2003.0
2120048231.0	1998.0
2593610793.0	2003.0
2204775031.0	2005.0
2159209699.0	2008.0
2170547846.0	2005.0
2130687195.0	1998.0
2617352438.0	2006.0
2606624860.0	2006.0
2316252289.0	1999.0
2168145360.0	1995.0
2127412708.0	2004.0
2104169870.0	1987.0
2609137751.0	1998.0
2122710088.0	2002.0
2111754571.0	2005.0
2110775846.0	2008.0
2142476884.0	1996.0
2645374424.0	2007.0
2420880613.0	2005.0
2768145722.0	2005.0
2234104560.0	2005.0
2278593545.0	2004.0
2421134446.0	1999.0
2139563917.0	2004.0
2130877461.0	2005.0
2132056394.0	2004.0
2025763354.0	2001.0
2316372243.0	2005.0
2113496154.0	1998.0
2170530196.0	2007.0
2151150107.0	2005.0
2131759505.0	2008.0
2395153991.0	1996.0
2161752117.0	2004.0
2101729186.0	1990.0
2696778657.0	2001.0
2096236940.0	2000.0
2297109039.0	2006.0
2205371838.0	2000.0
2685000871.0	1994.0
2695156146.0	2004.0
2101519778.0	1986.0
2113264552.0	2008.0
2133263018.0	2005.0
2117715968.0	2000.0
