2095596388	2629046442	19820366.0	2003.0	1993.0
2788164053	2629046442	19820366.0	2018.0	1993.0
1490382748	2629046442	19820366.0	2008.0	1993.0
1567618181	2629046442	19820366.0	2004.0	1993.0
2077251406	2629046442	19820366.0	2004.0	1993.0
1972421820	2629046442	19820366.0	2004.0	1993.0
1988218581	2629046442	19820366.0	2004.0	1993.0
1520861770	2629046442	19820366.0	2005.0	1993.0
2317690435	2629046442	19820366.0	2011.0	1993.0
2092144813	2629046442	19820366.0	2004.0	1993.0
2155579763	2629046442	19820366.0	2004.0	1993.0
2002957859	2629046442	19820366.0	2004.0	1993.0
2118532779	2629046442	19820366.0	2001.0	1993.0
2164223054	2629046442	19820366.0	2005.0	1993.0
1616983488	2629046442	19820366.0	2002.0	1993.0
2513586865	2629046442	19820366.0	2016.0	1993.0
1481449606	2629046442	19820366.0	2004.0	1993.0
2142975523	2629046442	19820366.0	2005.0	1993.0
2095806274	2161282059	99065089.0	2001.0	1998.0
1980199464	2161282059	99065089.0	2015.0	1998.0
2087427431	2161282059	99065089.0	2007.0	1998.0
2556801132	2161282059	99065089.0	2017.0	1998.0
2024606979	2161282059	99065089.0	2015.0	1998.0
2149477620	2161282059	99065089.0	1999.0	1998.0
2160369829	2161282059	99065089.0	2006.0	1998.0
2063786110	2161282059	99065089.0	2013.0	1998.0
2009845196	2161282059	99065089.0	2007.0	1998.0
1803950703	2161282059	99065089.0	2015.0	1998.0
2059339879	2161282059	99065089.0	2008.0	1998.0
2070906325	2161282059	99065089.0	2009.0	1998.0
2469876306	2161282059	99065089.0	2016.0	1998.0
1540234323	2161282059	99065089.0	2007.0	1998.0
2001851430	2161282059	99065089.0	2008.0	1998.0
2061455409	2161282059	99065089.0	2009.0	1998.0
1844590530	2161282059	99065089.0	2015.0	1998.0
2016687993	2161282059	99065089.0	2015.0	1998.0
2469633647	2161282059	99065089.0	2016.0	1998.0
2053615997	2161282059	99065089.0	2008.0	1998.0
1965456673	2161282059	99065089.0	2015.0	1998.0
2030597434	2161282059	99065089.0	2015.0	1998.0
2041267251	2161282059	99065089.0	2014.0	1998.0
2016153719	2161282059	99065089.0	2009.0	1998.0
2510086866	2161282059	99065089.0	2016.0	1998.0
2010278502	2161282059	99065089.0	2014.0	1998.0
1990986750	2161282059	99065089.0	2005.0	1998.0
2145006097	2161282059	99065089.0	2008.0	1998.0
2609720608	2161282059	99065089.0	2017.0	1998.0
2121448178	2161282059	99065089.0	2007.0	1998.0
2258506839	2161282059	99065089.0	2016.0	1998.0
2315604563	2161282059	99065089.0	2014.0	1998.0
2291452917	2161282059	99065089.0	2016.0	1998.0
2058826771	2161282059	99065089.0	2009.0	1998.0
2218057472	2161282059	99065089.0	2011.0	1998.0
2150281713	2161282059	99065089.0	2004.0	1998.0
1998253455	2161282059	99065089.0	2008.0	1998.0
2144760704	2161282059	99065089.0	2009.0	1998.0
1963855714	2161282059	99065089.0	2008.0	1998.0
1987320527	2161282059	99065089.0	2000.0	1998.0
2510153331	2161282059	99065089.0	2017.0	1998.0
2735828408	2161282059	99065089.0	2017.0	1998.0
2159503501	2161282059	99065089.0	2014.0	1998.0
2148380103	2161282059	99065089.0	2002.0	1998.0
2068277648	2161282059	99065089.0	2001.0	1998.0
2412370973	2161282059	99065089.0	2016.0	1998.0
2611978351	2161282059	99065089.0	2017.0	1998.0
2092315149	2161282059	99065089.0	2006.0	1998.0
1842655171	2161282059	99065089.0	2015.0	1998.0
2771453198	2161282059	99065089.0	2018.0	1998.0
1224744529	2161282059	99065089.0	2003.0	1998.0
2335814562	2161282059	99065089.0	2016.0	1998.0
2088712257	2161282059	99065089.0	2001.0	1998.0
190895189	2161282059	99065089.0	2002.0	1998.0
2473518645	2161282059	99065089.0	2016.0	1998.0
2004404288	2161282059	99065089.0	2015.0	1998.0
2018618591	2161282059	99065089.0	2014.0	1998.0
2164897905	2161282059	99065089.0	2014.0	1998.0
2047005158	2161282059	99065089.0	2011.0	1998.0
2226803416	2161282059	99065089.0	2016.0	1998.0
2069121162	2161282059	99065089.0	2007.0	1998.0
2036816304	2161282059	99065089.0	2006.0	1998.0
2024029911	2161282059	99065089.0	2009.0	1998.0
2588143189	2161282059	99065089.0	2017.0	1998.0
2095806274	2343833113	99065089.0	2001.0	1996.0
2649809902	2343833113	99065089.0	2003.0	1996.0
1603472600	2343833113	99065089.0	2003.0	1996.0
1975081848	2343833113	99065089.0	2002.0	1996.0
2077538474	2343833113	99065089.0	2003.0	1996.0
2149477620	2343833113	99065089.0	1999.0	1996.0
1993286879	2343833113	99065089.0	2001.0	1996.0
2065361803	2343833113	99065089.0	2001.0	1996.0
2009963136	2343833113	99065089.0	1999.0	1996.0
1989026678	2343833113	99065089.0	1998.0	1996.0
2091210552	2343833113	99065089.0	1999.0	1996.0
2156083204	2343833113	99065089.0	2001.0	1996.0
2253380251	2343833113	99065089.0	2001.0	1996.0
2030597434	2343833113	99065089.0	2015.0	1996.0
294214204	2343833113	99065089.0	2000.0	1996.0
201203294	2343833113	99065089.0	2000.0	1996.0
2035143009	2343833113	99065089.0	2000.0	1996.0
2466164896	2343833113	99065089.0	1999.0	1996.0
1987320527	2343833113	99065089.0	2000.0	1996.0
2083747198	2343833113	99065089.0	2001.0	1996.0
2103635741	2343833113	99065089.0	2001.0	1996.0
2148380103	2343833113	99065089.0	2002.0	1996.0
2068277648	2343833113	99065089.0	2001.0	1996.0
2035490347	2343833113	99065089.0	2000.0	1996.0
2070486258	2343833113	99065089.0	1999.0	1996.0
2088712257	2343833113	99065089.0	2001.0	1996.0
2052469933	2343833113	99065089.0	2000.0	1996.0
2113461011	2343833113	99065089.0	2001.0	1996.0
2460096523	2081450660	47720641.0	2005.0	1996.0
2135875466	2081450660	47720641.0	2003.0	1996.0
2165755684	2081450660	47720641.0	2005.0	1996.0
2059683716	2081450660	47720641.0	2007.0	1996.0
2077859884	2081450660	47720641.0	2008.0	1996.0
2058899850	2081450660	47720641.0	2008.0	1996.0
2117111644	2081450660	47720641.0	2006.0	1996.0
1552261772	2081450660	47720641.0	2004.0	1996.0
2055862432	2081450660	47720641.0	2008.0	1996.0
2120239999	2081450660	47720641.0	2011.0	1996.0
2014618707	2081450660	47720641.0	2009.0	1996.0
1979036782	2081450660	47720641.0	2008.0	1996.0
2018670262	2081450660	47720641.0	2007.0	1996.0
2017280652	2081450660	47720641.0	2007.0	1996.0
2119835140	2081450660	47720641.0	2010.0	1996.0
2107096282	2081450660	47720641.0	2008.0	1996.0
2050625560	2081450660	47720641.0	2010.0	1996.0
2163945552	2081450660	47720641.0	2004.0	1996.0
2164496008	2081450660	47720641.0	2006.0	1996.0
1997131309	2081450660	47720641.0	2009.0	1996.0
2042024836	2081450660	47720641.0	2008.0	1996.0
2082547581	2081450660	47720641.0	2012.0	1996.0
2041121438	2081450660	47720641.0	2007.0	1996.0
1964660643	2129031682	881766915.0	2012.0	2007.0
1973051645	2129031682	881766915.0	2013.0	2007.0
1986120998	2129031682	881766915.0	2007.0	2007.0
1998912444	2129031682	881766915.0	2008.0	2007.0
2104538451	2129031682	881766915.0	2007.0	2007.0
2031886832	2129031682	881766915.0	2013.0	2007.0
2010345824	2129031682	881766915.0	2007.0	2007.0
2085366766	2129031682	881766915.0	2013.0	2007.0
2100603034	2129031682	881766915.0	2012.0	2007.0
1964660643	2318751012	881766915.0	2012.0	2006.0
2064551506	2318751012	881766915.0	2010.0	2006.0
2121248318	2318751012	881766915.0	2014.0	2006.0
211488679	2318751012	881766915.0	2015.0	2006.0
1992419663	2318751012	881766915.0	2011.0	2006.0
2030785430	2318751012	881766915.0	2012.0	2006.0
1973051645	2318751012	881766915.0	2013.0	2006.0
2023819796	2318751012	881766915.0	2010.0	2006.0
2070994004	2318751012	881766915.0	2011.0	2006.0
2033579464	2318751012	881766915.0	2014.0	2006.0
1998912444	2318751012	881766915.0	2008.0	2006.0
2054698826	2318751012	881766915.0	2009.0	2006.0
1839629440	2318751012	881766915.0	2014.0	2006.0
1966239026	2318751012	83519826.0	2008.0	2006.0
2077362092	2318751012	881766915.0	2011.0	2006.0
2606689723	2318751012	881766915.0	2017.0	2006.0
2099799558	2318751012	881766915.0	2009.0	2006.0
2051937355	2318751012	881766915.0	2011.0	2006.0
2012076116	2318751012	881766915.0	2012.0	2006.0
2031886832	2318751012	881766915.0	2013.0	2006.0
2320401268	2318751012	881766915.0	2012.0	2006.0
2050023299	2318751012	881766915.0	2015.0	2006.0
2324729990	2318751012	881766915.0	2011.0	2006.0
2021397298	2318751012	881766915.0	2014.0	2006.0
2085366766	2318751012	881766915.0	2013.0	2006.0
2100603034	2318751012	881766915.0	2012.0	2006.0
1964660643	2311712812	881766915.0	2012.0	2006.0
2581931278	2311712812	881766915.0	2017.0	2006.0
211488679	2311712812	881766915.0	2015.0	2006.0
1992419663	2311712812	881766915.0	2011.0	2006.0
2030785430	2311712812	881766915.0	2012.0	2006.0
1973051645	2311712812	881766915.0	2013.0	2006.0
2033579464	2311712812	881766915.0	2014.0	2006.0
1998912444	2311712812	881766915.0	2008.0	2006.0
2054698826	2311712812	881766915.0	2009.0	2006.0
1966239026	2311712812	83519826.0	2008.0	2006.0
2104538451	2311712812	881766915.0	2007.0	2006.0
2595342237	2311712812	881766915.0	2017.0	2006.0
2031886832	2311712812	881766915.0	2013.0	2006.0
2320401268	2311712812	881766915.0	2012.0	2006.0
2085366766	2311712812	881766915.0	2013.0	2006.0
2100603034	2311712812	881766915.0	2012.0	2006.0
1964660643	2104412229	881766915.0	2012.0	2008.0
2064551506	2104412229	881766915.0	2010.0	2008.0
211488679	2104412229	881766915.0	2015.0	2008.0
1992419663	2104412229	881766915.0	2011.0	2008.0
2030785430	2104412229	881766915.0	2012.0	2008.0
1973051645	2104412229	881766915.0	2013.0	2008.0
2133419397	2104412229	881766915.0	2009.0	2008.0
2023819796	2104412229	881766915.0	2010.0	2008.0
2070994004	2104412229	881766915.0	2011.0	2008.0
2033579464	2104412229	881766915.0	2014.0	2008.0
1998912444	2104412229	881766915.0	2008.0	2008.0
2054698826	2104412229	881766915.0	2009.0	2008.0
1965140238	2104412229	881766915.0	2015.0	2008.0
1966239026	2104412229	881766915.0	2008.0	2008.0
2099799558	2104412229	881766915.0	2009.0	2008.0
1967414893	2104412229	881766915.0	2010.0	2008.0
2012076116	2104412229	881766915.0	2012.0	2008.0
2031886832	2104412229	881766915.0	2013.0	2008.0
2320401268	2104412229	881766915.0	2012.0	2008.0
2324729990	2104412229	881766915.0	2011.0	2008.0
